identifier	page
NCBITaxon:441952	taxa/bacteria/francisella_tularensis_subsp_mediasiatica_fsc147.html
NCBITaxon:442	taxa/bacteria/gluconobacter_oxydans.html
NCBITaxon:442121	taxa/bacteria/uncultured_pleomorphomonas_sp.html
NCBITaxon:442341	taxa/bacteria/modicisalibacter_xianhensis.html
NCBITaxon:442346	taxa/bacteria/francisella_tularensis_subsp_novicida_ga99_3548.html
NCBITaxon:44250	taxa/bacteria/paenibacillus_alvei.html
NCBITaxon:44251	taxa/bacteria/paenibacillus_durus.html
NCBITaxon:44252	taxa/bacteria/paenibacillus_macerans.html
NCBITaxon:442525	taxa/bacteria/pararhodospirillum_sulfurexigens.html
NCBITaxon:442526	taxa/bacteria/massilia_brevitalea.html
NCBITaxon:442528	taxa/bacteria/scopulibacillus_darangshiensis.html
NCBITaxon:44253	taxa/bacteria/paenibacillus_validus.html
NCBITaxon:44255	taxa/bacteria/bradyrhizobium_oligotrophicum.html
NCBITaxon:44256	taxa/bacteria/caldanaerobius_polysaccharolyticus.html
NCBITaxon:442562	taxa/bacteria/rubellimicrobium_mesophilum_dsm_19309.html
NCBITaxon:442563	taxa/bacteria/bifidobacterium_animalis_subsp_lactis_ad011.html
NCBITaxon:442694	taxa/bacteria/xanthomonas_perforans.html
NCBITaxon:442709	taxa/bacteria/flavimobilis_soli.html
NCBITaxon:44271	taxa/eukaryota/leishmania_chagasi.html
NCBITaxon:442714	taxa/bacteria/ulvibacter_antarcticus.html
NCBITaxon:442728	taxa/bacteria/antarcticimonas_flava.html
NCBITaxon:44273	taxa/bacteria/lactococcus_sp.html
NCBITaxon:442733	taxa/bacteria/halpernia_marina.html
NCBITaxon:442734	taxa/bacteria/neolewinella_antarctica.html
NCBITaxon:44275	taxa/bacteria/leptospira_interrogans_serovar_copenhageni.html
NCBITaxon:44276	taxa/bacteria/leptospira_interrogans_serovar_pomona.html
NCBITaxon:44282	taxa/bacteria/mycobacterium_avium_subsp_silvaticum.html
NCBITaxon:44283	taxa/bacteria/pasteurella_multocida_subsp_multocida.html
NCBITaxon:442866	taxa/bacteria/fundidesulfovibrio_butyratiphilus.html
NCBITaxon:442868	taxa/bacteria/pseudenhygromyxa_salsuginis.html
NCBITaxon:442870	taxa/bacteria/acanthopleuribacter_pedis.html
NCBITaxon:442899	taxa/bacteria/halolactibacillus_alkaliphilus.html
NCBITaxon:44294	taxa/bacteria/actinobacillus_pleuropneumoniae_serovar_5.html
NCBITaxon:442954	taxa/bacteria/knoellia_aerolata.html
NCBITaxon:442969	taxa/bacteria/ameyamaea_chiangmaiensis.html
NCBITaxon:443143	taxa/bacteria/geobacter_sp_m18.html
NCBITaxon:443144	taxa/bacteria/geobacter_sp_m21.html
NCBITaxon:443146	taxa/bacteria/geobacter_sp_ply4.html
NCBITaxon:443149	taxa/bacteria/mycobacterium_tuberculosis_ccdc5079.html
NCBITaxon:443150	taxa/bacteria/mycobacterium_tuberculosis_ccdc5180.html
NCBITaxon:443151	taxa/bacteria/rhodoferax_sp_bal47.html
NCBITaxon:443152	taxa/bacteria/marinobacter_algicola_dg893.html
NCBITaxon:443155	taxa/eukaryota/pilaira_moreaui.html
NCBITaxon:443156	taxa/bacteria/pedococcus_dokdonensis.html
NCBITaxon:443157	taxa/bacteria/nocardioides_hankookensis.html
NCBITaxon:443158	taxa/eukaryota/pilaira_moreaui_var_caucasica.html
NCBITaxon:443218	taxa/bacteria/hoyosella_subflava_dqs3_9a1.html
NCBITaxon:44322	taxa/eukaryota/limtongozyma_cylindracea.html
NCBITaxon:443226	taxa/eukaryota/coccidioides_posadasii_str_silveira.html
NCBITaxon:443253	taxa/bacteria/clostridium_frigoriphilum.html
NCBITaxon:443254	taxa/bacteria/marinitoga_piezophila_ka3.html
NCBITaxon:443342	taxa/bacteria/candidate_division_tm7_genomosp_gtl1.html
NCBITaxon:443598	taxa/bacteria/bradyrhizobium_sp_cp5_3.html
NCBITaxon:443610	taxa/bacteria/devosia_geojensis.html
NCBITaxon:443612	taxa/bacteria/flavobacterium_resistens.html
NCBITaxon:443615	taxa/bacteria/pseudoxanthomonas_sacheonensis.html
NCBITaxon:443616	taxa/bacteria/rheinheimera_soli.html
NCBITaxon:44383	taxa/eukaryota/ambrosiella_xylebori.html
NCBITaxon:443906	taxa/bacteria/clavibacter_michiganensis_subsp_michiganensis_ncppb_382.html
NCBITaxon:444053	taxa/bacteria/tanticharoenia_sakaeratensis.html
NCBITaxon:444060	taxa/bacteria/alkalicoccobacillus_plakortidis.html
NCBITaxon:444066	taxa/bacteria/wolbachia_endosymbiont_of_trichogramma_kaykai.html
NCBITaxon:444091	taxa/bacteria/caldimicrobium_rimae.html
NCBITaxon:444093	taxa/bacteria/ammonifex_thiophilus.html
NCBITaxon:444103	taxa/bacteria/streptomyces_sp_cnq_509.html
NCBITaxon:44411	taxa/eukaryota/fusarium_buharicum.html
NCBITaxon:44412	taxa/eukaryota/fusarium_beomiforme.html
NCBITaxon:444157	taxa/archaea/pyrobaculum_neutrophilum_v24sta.html
NCBITaxon:444158	taxa/archaea/methanococcus_maripaludis_c6.html
NCBITaxon:444162	taxa/bacteria/thiofaba_tepidiphila.html
NCBITaxon:444163	taxa/bacteria/brucella_microti.html
NCBITaxon:444177	taxa/bacteria/lysinibacillus_sphaericus_c3_41.html
NCBITaxon:444178	taxa/bacteria/brucella_ovis_atcc_25840.html
NCBITaxon:444179	taxa/bacteria/candidatus_karelsulcia_muelleri_gwss.html
NCBITaxon:44440	taxa/eukaryota/chattonella_subsalsa.html
NCBITaxon:44442	taxa/eukaryota/umbelopsis_vinacea.html
NCBITaxon:444440	taxa/bacteria/anderseniella_baltica.html
NCBITaxon:444444	taxa/bacteria/chelatococcus_daeguensis.html
NCBITaxon:444447	taxa/bacteria/escherichia_coli_o157_h7_str_ec4206.html
NCBITaxon:444448	taxa/bacteria/escherichia_coli_o157_h7_str_ec4045.html
NCBITaxon:444449	taxa/bacteria/escherichia_coli_o157_h7_str_ec4042.html
NCBITaxon:44445	taxa/eukaryota/pseudo_nitzschia_australis.html
NCBITaxon:444450	taxa/bacteria/escherichia_coli_o157_h7_str_ec4115.html
NCBITaxon:444451	taxa/bacteria/escherichia_coli_o157_h7_str_ec4196.html
NCBITaxon:444452	taxa/bacteria/escherichia_coli_o157_h7_str_ec4113.html
NCBITaxon:444453	taxa/bacteria/escherichia_coli_o157_h7_str_ec4076.html
NCBITaxon:444454	taxa/bacteria/escherichia_coli_o157_h7_str_ec4024.html
NCBITaxon:444461	taxa/bacteria/heyndrickxia_acidiproducens_dsm_23148.html
NCBITaxon:444463	taxa/bacteria/sporolactobacillus_vineae.html
NCBITaxon:44447	taxa/eukaryota/pseudo_nitzschia_delicatissima.html
NCBITaxon:44448	taxa/bacteria/borrelia_persica.html
NCBITaxon:44449	taxa/bacteria/borrelia_recurrentis.html
NCBITaxon:444514	taxa/bacteria/flavobacterium_bacterium_ksw_1.html
NCBITaxon:444515	taxa/bacteria/maribacter_forsetii.html
NCBITaxon:44452	taxa/eukaryota/pavlova_gyrans.html
NCBITaxon:44454	taxa/bacteria/mycobacterium_avium_subsp_avium.html
NCBITaxon:444597	taxa/bacteria/mycolicibacterium_insubricum.html
NCBITaxon:444608	taxa/bacteria/gryllotalpicola_ginsengisoli.html
NCBITaxon:444612	taxa/bacteria/rickettsia_endosymbiont_of_ixodes_scapularis.html
NCBITaxon:44467	taxa/bacteria/mycobacterium_tilburgii.html
NCBITaxon:44470	taxa/archaea/natronococcus_amylolyticus.html
NCBITaxon:44472	taxa/bacteria/microcoleus_sp.html
NCBITaxon:44475	taxa/bacteria/pleurocapsa_sp.html
NCBITaxon:444778	taxa/eukaryota/yarrowia_phangngaensis.html
NCBITaxon:444918	taxa/bacteria/psychromonas_japonica.html
NCBITaxon:444919	taxa/bacteria/psychromonas_aquimarina.html
NCBITaxon:444920	taxa/bacteria/psychromonas_macrocephali.html
NCBITaxon:444922	taxa/bacteria/psychromonas_ossibalaenae.html
NCBITaxon:445211	taxa/bacteria/candidatus_chryseobacterium_massiliensis.html
NCBITaxon:445220	taxa/bacteria/reyranella_massiliensis.html
NCBITaxon:445226	taxa/bacteria/francisella_tularensis_subsp_holarctica_urft1.html
NCBITaxon:445327	taxa/bacteria/neorhodopirellula_lusitana.html
NCBITaxon:445334	taxa/bacteria/clostridium_perfringens_c_str_jgs1495.html
NCBITaxon:445335	taxa/bacteria/clostridium_botulinum_nctc_2916.html
NCBITaxon:445336	taxa/bacteria/clostridium_botulinum_bf.html
NCBITaxon:445337	taxa/bacteria/clostridium_botulinum_c_str_eklund.html
NCBITaxon:445338	taxa/bacteria/clostridium_botulinum_str_iwanei_e.html
NCBITaxon:445629	taxa/bacteria/cereibacter_johrii.html
NCBITaxon:44565	taxa/eukaryota/sterigmatomyces_hyphaenes.html
NCBITaxon:445709	taxa/bacteria/pandoraea_thiooxydans.html
NCBITaxon:445710	taxa/bacteria/dyella_thiooxydans.html
NCBITaxon:44574	taxa/bacteria/nitrosomonas_communis.html
NCBITaxon:44575	taxa/bacteria/nitrosomonas_cryotolerans.html
NCBITaxon:44576	taxa/bacteria/nitrosomonas_halophila.html
NCBITaxon:44577	taxa/bacteria/nitrosomonas_ureae.html
NCBITaxon:445902	taxa/bacteria/chromohalobacter_sp_sa10_2xx.html
NCBITaxon:445930	taxa/bacteria/trueperella_abortisuis.html
NCBITaxon:445931	taxa/bacteria/prosthecobacter_fluviatilis.html
NCBITaxon:445932	taxa/bacteria/elusimicrobium_minutum_pei191.html
NCBITaxon:445960	taxa/bacteria/chryseobacterium_jejuense.html
NCBITaxon:445961	taxa/bacteria/chryseobacterium_soli.html
NCBITaxon:445970	taxa/bacteria/alistipes_putredinis_dsm_17216.html
NCBITaxon:445971	taxa/bacteria/anaerofustis_stercorihominis_dsm_17244.html
NCBITaxon:445972	taxa/bacteria/anaerotruncus_colihominis_dsm_17241.html
NCBITaxon:445973	taxa/bacteria/intestinibacter_bartlettii_dsm_16795.html
NCBITaxon:445974	taxa/bacteria/thomasclavelia_ramosa_dsm_1402.html
NCBITaxon:445975	taxa/bacteria/collinsella_stercoris_dsm_13279.html
NCBITaxon:445983	taxa/bacteria/borreliella_burgdorferi_156a.html
NCBITaxon:445984	taxa/bacteria/borreliella_burgdorferi_bol26.html
NCBITaxon:445985	taxa/bacteria/borreliella_burgdorferi_zs7.html
NCBITaxon:445986	taxa/bacteria/borreliella_afzelii_aca_1.html
NCBITaxon:445987	taxa/bacteria/borreliella_valaisiana_vs116.html
NCBITaxon:446	taxa/bacteria/legionella_pneumophila.html
NCBITaxon:446043	taxa/bacteria/uncultured_lachnospira_sp.html
NCBITaxon:44606	taxa/eukaryota/disciotis_venosa.html
NCBITaxon:446075	taxa/bacteria/microbacterium_soli.html
NCBITaxon:44608	taxa/eukaryota/verpa_conica.html
NCBITaxon:44614	taxa/eukaryota/leucangium_carthusianum.html
NCBITaxon:446223	taxa/eukaryota/wickerhamiella_kazuoi.html
NCBITaxon:446224	taxa/eukaryota/wickerhamiella_hasegawae.html
NCBITaxon:44625	taxa/eukaryota/helvella_lacunosa.html
NCBITaxon:44634	taxa/eukaryota/tuber_gibbosum.html
NCBITaxon:446370	taxa/bacteria/paenibacillus_telluris.html
NCBITaxon:446372	taxa/bacteria/vibrio_celticus.html
NCBITaxon:446374	taxa/bacteria/vibrio_artabrorum.html
NCBITaxon:44645	taxa/eukaryota/rhizina_undulata.html
NCBITaxon:446462	taxa/bacteria/actinosynnema_mirum_dsm_43827.html
NCBITaxon:446465	taxa/bacteria/brachybacterium_faecium_dsm_4810.html
NCBITaxon:446466	taxa/bacteria/cellulomonas_flavigena_dsm_20109.html
NCBITaxon:446468	taxa/bacteria/nocardiopsis_dassonvillei_subsp_dassonvillei_dsm_43111.html
NCBITaxon:446469	taxa/bacteria/sanguibacter_keddieii_dsm_10542.html
NCBITaxon:446470	taxa/bacteria/stackebrandtia_nassauensis_dsm_44728.html
NCBITaxon:446471	taxa/bacteria/xylanimonas_cellulosilytica_dsm_15894.html
NCBITaxon:446509	taxa/eukaryota/penicillium_kurssanovii.html
NCBITaxon:446660	taxa/bacteria/adlercreutzia_equolifaciens.html
NCBITaxon:446679	taxa/bacteria/nostoc_sphaeroides.html
NCBITaxon:446681	taxa/bacteria/eudoraea_adriatica.html
NCBITaxon:446682	taxa/bacteria/rhodobacter_maris.html
NCBITaxon:446683	taxa/bacteria/niabella_soli.html
NCBITaxon:446684	taxa/bacteria/kaistia_soli.html
NCBITaxon:446692	taxa/bacteria/acetobacter_senegalensis.html
NCBITaxon:44671	taxa/bacteria/pelotalea_chapellei.html
NCBITaxon:44672	taxa/bacteria/syntrophotalea_venetiana.html
NCBITaxon:44674	taxa/bacteria/sulfurospirillum_barnesii.html
NCBITaxon:44676	taxa/bacteria/geothrix_fermentans.html
NCBITaxon:446785	taxa/bacteria/georgenia_sp_yim_80691.html
NCBITaxon:446786	taxa/bacteria/microlunatus_aurantiacus.html
NCBITaxon:446787	taxa/bacteria/actinopolymorpha_rutila.html
NCBITaxon:446820	taxa/bacteria/lentibacillus_salinarum.html
NCBITaxon:446860	taxa/bacteria/kocuria_flava.html
NCBITaxon:44688	taxa/bacteria/lactococcus_lactis_subsp_lactis_bv_diacetylactis.html
NCBITaxon:44689	taxa/eukaryota/dictyostelium_discoideum.html
NCBITaxon:446911	taxa/eukaryota/aspergillus_uvarum.html
NCBITaxon:447	taxa/bacteria/legionella_bozemanae.html
NCBITaxon:447106	taxa/bacteria/leptospira_licerasiae.html
NCBITaxon:447199	taxa/bacteria/virgibacillus_salarius.html
NCBITaxon:447213	taxa/bacteria/clostridium_botulinum_g.html
NCBITaxon:447214	taxa/bacteria/clostridium_butyricum_5521.html
NCBITaxon:447217	taxa/bacteria/anaeromyxobacter_sp_k.html
NCBITaxon:447248	taxa/eukaryota/aspergillus_filifer.html
NCBITaxon:447255	taxa/eukaryota/epichloe_funkii.html
NCBITaxon:447320	taxa/eukaryota/ogataea_chonburiensis.html
NCBITaxon:447321	taxa/eukaryota/ogataea_nakhonphanomensis.html
NCBITaxon:44737	taxa/bacteria/capnocytophaga_sp.html
NCBITaxon:44742	taxa/bacteria/desulfovibrio_fairfieldensis.html
NCBITaxon:447421	taxa/bacteria/halobacillus_seohaensis.html
NCBITaxon:447422	taxa/bacteria/salegentibacter_salinarum.html
NCBITaxon:447424	taxa/bacteria/halomonas_cerina.html
NCBITaxon:447425	taxa/bacteria/halomonas_nitroreducens.html
NCBITaxon:447456	taxa/bacteria/candidate_division_tm7_single_cell_isolate_tm7c.html
NCBITaxon:447471	taxa/bacteria/simiduia_agarivorans.html
NCBITaxon:44749	taxa/bacteria/sporobacter_termitidis.html
NCBITaxon:44750	taxa/bacteria/corynebacterium_auris.html
NCBITaxon:44751	taxa/bacteria/exiguobacterium_sp.html
NCBITaxon:44752	taxa/bacteria/rhodococcus_wratislaviensis.html
NCBITaxon:44753	taxa/bacteria/tsukamurella_spumae.html
NCBITaxon:44754	taxa/bacteria/fervidobacterium_gondwanense.html
NCBITaxon:447567	taxa/bacteria/vreelandella_andesensis.html
NCBITaxon:447593	taxa/bacteria/thermoanaerobacter_uzonensis.html
NCBITaxon:447594	taxa/bacteria/caldanaerobacter_uzonensis.html
NCBITaxon:447595	taxa/bacteria/caldanaerovirga_acetigignens.html
NCBITaxon:447679	taxa/bacteria/ekhidna_lutea.html
NCBITaxon:447689	taxa/bacteria/tenacibaculum_soleae.html
NCBITaxon:447719	taxa/bacteria/listeria_monocytogenes_xfl0605.html
NCBITaxon:447826	taxa/bacteria/uncultured_synergistota_bacterium.html
NCBITaxon:447829	taxa/bacteria/uncultured_candidatus_marinamargulisbacteria_bacterium.html
NCBITaxon:447832	taxa/bacteria/uncultured_endomicrobiia_bacterium.html
NCBITaxon:447962	taxa/eukaryota/clydaea_vesicula.html
NCBITaxon:448	taxa/bacteria/legionella_erythra.html
NCBITaxon:448051	taxa/eukaryota/cytospora_schulzeri.html
NCBITaxon:448141	taxa/bacteria/calditerricola_yamamurae.html
NCBITaxon:448181	taxa/bacteria/paenirhizobium_selenitireducens.html
NCBITaxon:44823	taxa/bacteria/microcystis_wesenbergii.html
NCBITaxon:448276	taxa/eukaryota/hohenbuehelia_mastrucata.html
NCBITaxon:448385	taxa/bacteria/sorangium_cellulosum_so_ce56.html
NCBITaxon:448386	taxa/eukaryota/gracilariopsis_chorda.html
NCBITaxon:449	taxa/bacteria/legionella_hackeliae.html
NCBITaxon:449195	taxa/eukaryota/vanrija_thermophila.html
NCBITaxon:449216	taxa/bacteria/rickettsia_prowazekii_str_rp22.html
NCBITaxon:44930	taxa/archaea/natronobacterium_gregoryi.html
NCBITaxon:449304	taxa/bacteria/desulfobacter_sp_dsm_2035.html
NCBITaxon:449305	taxa/bacteria/desulfobacter_sp_dsm_2057.html
NCBITaxon:449306	taxa/bacteria/desulfobulbus_sp_dsm_2033.html
NCBITaxon:449307	taxa/bacteria/desulfococcus_sp_dsm_8541.html
NCBITaxon:449308	taxa/bacteria/desulfotomaculum_sp_dsm_7440.html
NCBITaxon:449309	taxa/bacteria/desulfotomaculum_sp_dsm_7474.html
NCBITaxon:449310	taxa/bacteria/desulfotomaculum_sp_dsm_7475.html
NCBITaxon:449311	taxa/bacteria/desulfotomaculum_sp_dsm_7476.html
NCBITaxon:449312	taxa/bacteria/desulfotomaculum_sp_dsm_8775.html
NCBITaxon:449313	taxa/bacteria/desulfovibrio_sp_dsm_9953.html
NCBITaxon:44933	taxa/bacteria/halomonas_cupida.html
NCBITaxon:44935	taxa/bacteria/vreelandella_venusta.html
NCBITaxon:44938	taxa/bacteria/achromatium_oxaliferum.html
NCBITaxon:44941	taxa/eukaryota/gigaspora_rosea.html
NCBITaxon:449447	taxa/bacteria/microcystis_aeruginosa_nies_843.html
NCBITaxon:449461	taxa/bacteria/nocardioides_humi.html
NCBITaxon:449463	taxa/bacteria/actibacter_sediminis.html
NCBITaxon:449468	taxa/bacteria/microcystis_aeruginosa_nies_298.html
NCBITaxon:449520	taxa/bacteria/campylobacter_canadensis.html
NCBITaxon:449659	taxa/bacteria/ligilactobacillus_pobuzihii.html
NCBITaxon:449662	taxa/bacteria/silvimonas_iriomotensis.html
NCBITaxon:449663	taxa/bacteria/silvimonas_amylolytica.html
NCBITaxon:449673	taxa/bacteria/bacteroides_stercoris_atcc_43183.html
NCBITaxon:449973	taxa/bacteria/chelativorans_multitrophicus.html
NCBITaxon:449974	taxa/bacteria/chelativorans_oligotrophicus.html
NCBITaxon:45	taxa/bacteria/melittangium_lichenicola.html
NCBITaxon:450	taxa/bacteria/legionella_longbeachae.html
NCBITaxon:450200	taxa/bacteria/legionella_dresdenensis.html
NCBITaxon:450362	taxa/bacteria/paenibacillus_contaminans.html
NCBITaxon:450363	taxa/bacteria/nocardioides_fonticola.html
NCBITaxon:450364	taxa/bacteria/luteimonas_aquatica.html
NCBITaxon:450365	taxa/bacteria/aquabacterium_fontiphilum.html
NCBITaxon:450366	taxa/bacteria/vogesella_perlucida.html
NCBITaxon:450367	taxa/bacteria/peribacillus_frigoritolerans.html
NCBITaxon:450378	taxa/bacteria/croceicoccus_marinus.html
NCBITaxon:450380	taxa/bacteria/microbacterium_profundi.html
NCBITaxon:450394	taxa/bacteria/staphylococcus_aureus_subsp_aureus_usa300_tch959.html
NCBITaxon:450396	taxa/bacteria/pseudomonas_viridiflava_uasws0038.html
NCBITaxon:45041	taxa/eukaryota/pyxidiophora_arvernensis.html
NCBITaxon:450454	taxa/bacteria/coleofasciculus_chthonoplastes_sag_2210.html
NCBITaxon:450521	taxa/bacteria/microcoleus_autumnalis_sag_35_90.html
NCBITaxon:450522	taxa/bacteria/microcoleus_autumnalis_sag_78_79.html
NCBITaxon:45056	taxa/bacteria/legionella_adelaidensis.html
NCBITaxon:45060	taxa/bacteria/legionella_donaldsonii.html
NCBITaxon:45064	taxa/bacteria/legionella_fairfieldensis.html
NCBITaxon:45065	taxa/bacteria/legionella_geestiana.html
NCBITaxon:45066	taxa/bacteria/legionella_gratiana.html
NCBITaxon:45067	taxa/bacteria/legionella_lansingensis.html
NCBITaxon:45068	taxa/bacteria/legionella_londiniensis.html
NCBITaxon:45070	taxa/bacteria/legionella_nautarum.html
NCBITaxon:45071	taxa/bacteria/legionella_parisiensis.html
NCBITaxon:45072	taxa/bacteria/legionella_quateirensis.html
NCBITaxon:45073	taxa/bacteria/legionella_quinlivanii.html
NCBITaxon:450734	taxa/bacteria/nocardioides_dokdonensis.html
NCBITaxon:45074	taxa/bacteria/legionella_santicrucis.html
NCBITaxon:450746	taxa/bacteria/coprobacillus_sp_8_1_38faa.html
NCBITaxon:450747	taxa/bacteria/dorea_sp_4_1_36faa.html
NCBITaxon:450748	taxa/bacteria/propionibacterium_sp_5_u_42afaa.html
NCBITaxon:450749	taxa/bacteria/veillonella_sp_6_1_27.html
NCBITaxon:45075	taxa/bacteria/legionella_shakespearei.html
NCBITaxon:450752	taxa/bacteria/clostridium_innocuum_6_1_30.html
NCBITaxon:45076	taxa/bacteria/legionella_worsleiensis.html
NCBITaxon:450798	taxa/bacteria/catenulispora_subtropica.html
NCBITaxon:450799	taxa/bacteria/catenulispora_yoronensis.html
NCBITaxon:450800	taxa/bacteria/amycolatopsis_helveola.html
NCBITaxon:450801	taxa/bacteria/amycolatopsis_pigmentata.html
NCBITaxon:450804	taxa/bacteria/oceaniserpentilla_haliotis.html
NCBITaxon:450821	taxa/bacteria/rhodococcus_sp_p14.html
NCBITaxon:450851	taxa/bacteria/phenylobacterium_zucineum_hlk1.html
NCBITaxon:451	taxa/bacteria/legionella_micdadei.html
NCBITaxon:451136	taxa/eukaryota/penicillium_lilacinoechinulatum.html
NCBITaxon:45130	taxa/eukaryota/bipolaris_sorokiniana.html
NCBITaxon:45133	taxa/eukaryota/lasiodiplodia_theobromae.html
NCBITaxon:451374	taxa/bacteria/rudanella_lutea.html
NCBITaxon:45142	taxa/eukaryota/cucurbitaria_berberidis.html
NCBITaxon:451457	taxa/bacteria/pseudolactococcus_chungangensis.html
NCBITaxon:45151	taxa/eukaryota/pyrenophora_tritici_repentis.html
NCBITaxon:451513	taxa/bacteria/mangrovibacter_plantisponsor.html
NCBITaxon:451515	taxa/bacteria/staphylococcus_aureus_subsp_aureus_usa300_fpr3757.html
NCBITaxon:451516	taxa/bacteria/staphylococcus_aureus_subsp_aureus_usa300_tch1516.html
NCBITaxon:45157	taxa/eukaryota/cyanidioschyzon_merolae.html
NCBITaxon:451637	taxa/bacteria/pseudogulbenkiania_subflava.html
NCBITaxon:451638	taxa/bacteria/roseburia_faecis_m72_1.html
NCBITaxon:451639	taxa/bacteria/ruminococcus_sp_gm2_1.html
NCBITaxon:451640	taxa/bacteria/catenibacterium_mitsuokai_dsm_15897.html
NCBITaxon:451672	taxa/eukaryota/fusarium_oxysporum_f_sp_narcissi.html
NCBITaxon:451707	taxa/bacteria/bacillus_cereus_nvh0597_99.html
NCBITaxon:451708	taxa/bacteria/bacillus_cereus_h3081_97.html
NCBITaxon:451709	taxa/bacteria/bacillus_cereus_03bb108.html
NCBITaxon:451751	taxa/bacteria/clostridium_perfringens_b.html
NCBITaxon:451752	taxa/bacteria/clostridium_perfringens_e.html
NCBITaxon:451754	taxa/bacteria/clostridium_perfringens_b_str_atcc_3626.html
NCBITaxon:451755	taxa/bacteria/clostridium_perfringens_e_str_jgs1987.html
NCBITaxon:451756	taxa/bacteria/clostridium_perfringens_cpe_str_f4969.html
NCBITaxon:451757	taxa/bacteria/clostridium_perfringens_nctc_8239.html
NCBITaxon:451764	taxa/bacteria/microbacterium_luticocti.html
NCBITaxon:451788	taxa/eukaryota/acanthoceras_zachariasii.html
NCBITaxon:451804	taxa/eukaryota/aspergillus_fumigatus_a1163.html
NCBITaxon:451807	taxa/bacteria/microbacterium_halophilum.html
NCBITaxon:451876	taxa/bacteria/affinirhizobium_rhizoryzae.html
NCBITaxon:452	taxa/bacteria/legionella_spiritensis.html
NCBITaxon:452084	taxa/bacteria/chryseobacterium_aquaticum.html
NCBITaxon:452286	taxa/bacteria/mucilaginibacter_kameinonensis.html
NCBITaxon:45235	taxa/eukaryota/tolypocladium_capitatum.html
