strain_id	assembly_id	source	source_id	source_reference_id	assembly_level	assembly_name	taxon_id	source_field	matched_strain_id	source_strain_identifiers	source_strain_field	source_organism_id	source_project_id	straininfo_evidence_json
kgmicrobe.strain:bacdive_16214	ncbi.assembly:GCA_005405965	STRAININFO	straininfo.strain:39972		contig	Streptomyces avermitilis NBRC 14893	NCBITaxon:33903	strain.sequence.accessionNumber	kgmicrobe.strain:NBRC-14893	NBRC 14893	deposits.designation			"{""deposit_designation"":""NBRC 14893"",""deposit_id"":""straininfo.deposit:334923"",""deposit_status"":""available"",""match_method"":""culture_identifier"",""sequence_deposit_id"":""straininfo.deposit:334923"",""sequence_type"":""genome"",""source_bacdive_id"":""bacdive:16214"",""strain_doi"":""DOI:10.60712/SI-ID39972.3"",""strain_id"":""straininfo.strain:39972"",""strain_status"":""published online""}"
kgmicrobe.strain:bacdive_16214	ncbi.assembly:GCA_005405985	STRAININFO	straininfo.strain:39972		contig	Streptomyces avermitilis ATCC 31267	NCBITaxon:33903	strain.sequence.accessionNumber	kgmicrobe.strain:ATCC-31267	ATCC 31267	deposits.designation			"{""deposit_designation"":""ATCC 31267"",""deposit_id"":""straininfo.deposit:107936"",""deposit_status"":""available"",""match_method"":""culture_identifier"",""sequence_deposit_id"":""straininfo.deposit:107936"",""sequence_type"":""genome"",""source_bacdive_id"":""bacdive:16214"",""strain_doi"":""DOI:10.60712/SI-ID39972.3"",""strain_id"":""straininfo.strain:39972"",""strain_status"":""published online""}"
kgmicrobe.strain:bacdive_16214	ncbi.assembly:GCA_029277425	STRAININFO	straininfo.strain:39972		complete	Streptomyces avermitilis MA-4680 = NBRC 14893	NCBITaxon:33903	strain.sequence.accessionNumber	kgmicrobe.strain:NBRC-14893	NBRC 14893	deposits.designation			"{""deposit_designation"":""NBRC 14893"",""deposit_id"":""straininfo.deposit:334923"",""deposit_status"":""available"",""match_method"":""culture_identifier"",""sequence_deposit_id"":""straininfo.deposit:334923"",""sequence_type"":""genome"",""source_bacdive_id"":""bacdive:16214"",""strain_doi"":""DOI:10.60712/SI-ID39972.3"",""strain_id"":""straininfo.strain:39972"",""strain_status"":""published online""}"
kgmicrobe.strain:bacdive_16218	ncbi.assembly:GCA_001514045	STRAININFO	straininfo.strain:38133		scaffold	Streptomyces canus DSM 40275	NCBITaxon:58343	strain.sequence.accessionNumber	kgmicrobe.strain:DSM-40275	DSM 40275	deposits.designation			"{""deposit_designation"":""DSM 40275"",""deposit_id"":""straininfo.deposit:165178"",""deposit_status"":""available"",""match_method"":""culture_identifier"",""sequence_deposit_id"":""straininfo.deposit:165178"",""sequence_type"":""genome"",""source_bacdive_id"":""bacdive:16218"",""strain_doi"":""DOI:10.60712/SI-ID38133.3"",""strain_id"":""straininfo.strain:38133"",""strain_status"":""published online""}"
kgmicrobe.strain:bacdive_16219	ncbi.assembly:GCA_014701095	STRAININFO	straininfo.strain:36806		complete	Streptomyces tuirus JCM 4255	NCBITaxon:68278	strain.sequence.accessionNumber	kgmicrobe.strain:JCM-4255	JCM 4255	deposits.designation			"{""deposit_designation"":""JCM 4255"",""deposit_id"":""straininfo.deposit:334279"",""deposit_status"":""available"",""match_method"":""culture_identifier"",""sequence_deposit_id"":""straininfo.deposit:334279"",""sequence_type"":""genome"",""source_bacdive_id"":""bacdive:16219"",""strain_doi"":""DOI:10.60712/SI-ID36806.3"",""strain_id"":""straininfo.strain:36806"",""strain_status"":""published online""}"
kgmicrobe.strain:bacdive_1622	ncbi.assembly:GCA_000157915	STRAININFO	straininfo.strain:309435		scaffold	Phocaeicola coprophilus DSM 18228 = JCM 13818		strain.sequence.accessionNumber	kgmicrobe.strain:JCM-13818	JCM 13818	deposits.designation			"{""deposit_designation"":""JCM 13818"",""deposit_id"":""straininfo.deposit:720571"",""deposit_status"":""available"",""match_method"":""culture_identifier"",""sequence_deposit_id"":""straininfo.deposit:720571"",""sequence_type"":""genome"",""source_bacdive_id"":""bacdive:1622"",""strain_doi"":""DOI:10.60712/SI-ID309435.3"",""strain_id"":""straininfo.strain:309435"",""strain_status"":""published online""}"
kgmicrobe.strain:bacdive_1622	ncbi.assembly:GCA_000157915	STRAININFO	straininfo.strain:309435		scaffold	Phocaeicola coprophilus DSM 18228 = JCM 13818	NCBITaxon:387090	strain.sequence.accessionNumber	kgmicrobe.strain:DSM-18228	DSM 18228	deposits.designation			"{""deposit_designation"":""DSM 18228"",""deposit_id"":""straininfo.deposit:720570"",""deposit_status"":""available"",""match_method"":""culture_identifier"",""sequence_deposit_id"":""straininfo.deposit:720570"",""sequence_type"":""genome"",""source_bacdive_id"":""bacdive:1622"",""strain_doi"":""DOI:10.60712/SI-ID309435.3"",""strain_id"":""straininfo.strain:309435"",""strain_status"":""published online""}"
kgmicrobe.strain:bacdive_1622	ncbi.assembly:GCA_001315785	STRAININFO	straininfo.strain:309435		contig	Phocaeicola coprophilus DSM 18228 = JCM 13818		strain.sequence.accessionNumber	kgmicrobe.strain:JCM-13818	JCM 13818	deposits.designation			"{""deposit_designation"":""JCM 13818"",""deposit_id"":""straininfo.deposit:720571"",""deposit_status"":""available"",""match_method"":""culture_identifier"",""sequence_deposit_id"":""straininfo.deposit:720571"",""sequence_type"":""genome"",""source_bacdive_id"":""bacdive:1622"",""strain_doi"":""DOI:10.60712/SI-ID309435.3"",""strain_id"":""straininfo.strain:309435"",""strain_status"":""published online""}"
kgmicrobe.strain:bacdive_1622	ncbi.assembly:GCA_001315785	STRAININFO	straininfo.strain:309435		contig	Phocaeicola coprophilus DSM 18228 = JCM 13818	NCBITaxon:387090	strain.sequence.accessionNumber	kgmicrobe.strain:DSM-18228	DSM 18228	deposits.designation			"{""deposit_designation"":""DSM 18228"",""deposit_id"":""straininfo.deposit:720570"",""deposit_status"":""available"",""match_method"":""culture_identifier"",""sequence_deposit_id"":""straininfo.deposit:720570"",""sequence_type"":""genome"",""source_bacdive_id"":""bacdive:1622"",""strain_doi"":""DOI:10.60712/SI-ID309435.3"",""strain_id"":""straininfo.strain:309435"",""strain_status"":""published online""}"
kgmicrobe.strain:bacdive_16220	ncbi.assembly:GCA_013030945	STRAININFO	straininfo.strain:45613		contig	Streptomyces morookaense DSM 40503	NCBITaxon:1970	strain.sequence.accessionNumber	kgmicrobe.strain:DSM-40503	DSM 40503	deposits.designation			"{""deposit_designation"":""DSM 40503"",""deposit_id"":""straininfo.deposit:123033"",""deposit_status"":""available"",""match_method"":""culture_identifier"",""sequence_deposit_id"":""straininfo.deposit:123033"",""sequence_type"":""genome"",""source_bacdive_id"":""bacdive:16220"",""strain_doi"":""DOI:10.60712/SI-ID45613.3"",""strain_id"":""straininfo.strain:45613"",""strain_status"":""published online""}"
kgmicrobe.strain:bacdive_16220	ncbi.assembly:GCA_014656115	STRAININFO	straininfo.strain:45613		scaffold	Streptomyces morookaense JCM 4793		strain.sequence.accessionNumber	kgmicrobe.strain:JCM-4793	JCM 4793	deposits.designation			"{""deposit_designation"":""JCM 4793"",""deposit_id"":""straininfo.deposit:180375"",""deposit_status"":""available"",""match_method"":""culture_identifier"",""sequence_deposit_id"":""straininfo.deposit:180375"",""sequence_type"":""genome"",""source_bacdive_id"":""bacdive:16220"",""strain_doi"":""DOI:10.60712/SI-ID45613.3"",""strain_id"":""straininfo.strain:45613"",""strain_status"":""published online""}"
kgmicrobe.strain:bacdive_16229	ncbi.assembly:GCA_001723125	STRAININFO	straininfo.strain:13853		scaffold	Streptomyces griseus subsp. griseus NRRL B-2682	NCBITaxon:1911	strain.sequence.accessionNumber	kgmicrobe.strain:NRRL-B-2682	NRRL B-2682	deposits.designation			"{""deposit_designation"":""NRRL B-2682"",""deposit_id"":""straininfo.deposit:55567"",""deposit_status"":""available"",""match_method"":""culture_identifier"",""sequence_deposit_id"":""straininfo.deposit:55567"",""sequence_type"":""genome"",""source_bacdive_id"":""bacdive:16229"",""strain_doi"":""DOI:10.60712/SI-ID13853.3"",""strain_id"":""straininfo.strain:13853"",""strain_status"":""published online""}"
kgmicrobe.strain:bacdive_16229	ncbi.assembly:GCA_900105705	STRAININFO	straininfo.strain:13853		contig	Streptomyces griseus DSM 40236	NCBITaxon:67263	strain.sequence.accessionNumber	kgmicrobe.strain:DSM-40236	DSM 40236	deposits.designation			"{""deposit_designation"":""DSM 40236"",""deposit_id"":""straininfo.deposit:55555"",""deposit_status"":""available"",""match_method"":""culture_identifier"",""sequence_deposit_id"":""straininfo.deposit:55555"",""sequence_type"":""genome"",""source_bacdive_id"":""bacdive:16229"",""strain_doi"":""DOI:10.60712/SI-ID13853.3"",""strain_id"":""straininfo.strain:13853"",""strain_status"":""published online""}"
kgmicrobe.strain:bacdive_16229	ncbi.assembly:GCA_900460065	STRAININFO	straininfo.strain:13853		contig	Streptomyces griseus NCTC13033	NCBITaxon:1911	strain.sequence.accessionNumber	kgmicrobe.strain:NCTC-13033	NCTC 13033	deposits.designation			"{""deposit_designation"":""NCTC 13033"",""deposit_id"":""straininfo.deposit:486395"",""deposit_status"":""available"",""match_method"":""culture_identifier"",""sequence_deposit_id"":""straininfo.deposit:486395"",""sequence_type"":""genome"",""source_bacdive_id"":""bacdive:16229"",""strain_doi"":""DOI:10.60712/SI-ID13853.3"",""strain_id"":""straininfo.strain:13853"",""strain_status"":""published online""}"
kgmicrobe.strain:bacdive_1623	ncbi.assembly:GCA_000158035	STRAININFO	straininfo.strain:402776		scaffold	Bacteroides cellulosilyticus DSM 14838	NCBITaxon:246787	strain.sequence.accessionNumber	kgmicrobe.strain:DSM-14838	DSM 14838	deposits.designation			"{""deposit_designation"":""DSM 14838"",""deposit_id"":""straininfo.deposit:909803"",""deposit_status"":""available"",""match_method"":""culture_identifier"",""sequence_deposit_id"":""straininfo.deposit:909803"",""sequence_type"":""genome"",""source_bacdive_id"":""bacdive:1623"",""strain_doi"":""DOI:10.60712/SI-ID402776.3"",""strain_id"":""straininfo.strain:402776"",""strain_status"":""published online""}"
kgmicrobe.strain:bacdive_1623	ncbi.assembly:GCA_028539415	STRAININFO	straininfo.strain:402776		contig	Bacteroides cellulosilyticus DSM 14838	NCBITaxon:246787	strain.sequence.accessionNumber	kgmicrobe.strain:DSM-14838	DSM 14838	deposits.designation			"{""deposit_designation"":""DSM 14838"",""deposit_id"":""straininfo.deposit:909803"",""deposit_status"":""available"",""match_method"":""culture_identifier"",""sequence_deposit_id"":""straininfo.deposit:909803"",""sequence_type"":""genome"",""source_bacdive_id"":""bacdive:1623"",""strain_doi"":""DOI:10.60712/SI-ID402776.3"",""strain_id"":""straininfo.strain:402776"",""strain_status"":""published online""}"
kgmicrobe.strain:bacdive_162301	ncbi.assembly:GCA_014652795	STRAININFO	straininfo.strain:396428		contig	Kushneria pakistanensis KCTC 42082	NCBITaxon:1508770	strain.sequence.accessionNumber	kgmicrobe.strain:KCTC-42082	KCTC 42082	deposits.designation			"{""deposit_designation"":""KCTC 42082"",""deposit_id"":""straininfo.deposit:902086"",""deposit_status"":""available"",""match_method"":""culture_identifier"",""sequence_deposit_id"":""straininfo.deposit:902086"",""sequence_type"":""genome"",""source_bacdive_id"":""bacdive:162301"",""strain_doi"":""DOI:10.60712/SI-ID396428.3"",""strain_id"":""straininfo.strain:396428"",""strain_status"":""published online""}"
kgmicrobe.strain:bacdive_162354	ncbi.assembly:GCA_000012985	STRAININFO	straininfo.strain:88182		complete	Hahella chejuensis KCTC 2396	NCBITaxon:158327	strain.sequence.accessionNumber	kgmicrobe.strain:KCTC-2396	KCTC 2396	deposits.designation			"{""deposit_designation"":""KCTC 2396"",""deposit_id"":""straininfo.deposit:278562"",""deposit_status"":""available"",""match_method"":""culture_identifier"",""sequence_deposit_id"":""straininfo.deposit:278562"",""sequence_type"":""genome"",""source_bacdive_id"":""bacdive:162354"",""strain_doi"":""DOI:10.60712/SI-ID88182.3"",""strain_id"":""straininfo.strain:88182"",""strain_status"":""published online""}"
kgmicrobe.strain:bacdive_162358	ncbi.assembly:GCA_002115745	STRAININFO	straininfo.strain:391792		contig	Thalassospira alkalitolerans JCM 18968	NCBITaxon:168934	strain.sequence.accessionNumber	kgmicrobe.strain:JCM-18968	JCM 18968	deposits.designation			"{""deposit_designation"":""JCM 18968"",""deposit_id"":""straininfo.deposit:892668"",""deposit_status"":""available"",""match_method"":""culture_identifier"",""sequence_deposit_id"":""straininfo.deposit:892668"",""sequence_type"":""genome"",""source_bacdive_id"":""bacdive:162358"",""strain_doi"":""DOI:10.60712/SI-ID391792.3"",""strain_id"":""straininfo.strain:391792"",""strain_status"":""published online""}"
kgmicrobe.strain:bacdive_162359	ncbi.assembly:GCA_002115755	STRAININFO	straininfo.strain:391793		contig	Thalassospira mesophila JCM 18969	NCBITaxon:168934	strain.sequence.accessionNumber	kgmicrobe.strain:JCM-18969	JCM 18969	deposits.designation			"{""deposit_designation"":""JCM 18969"",""deposit_id"":""straininfo.deposit:892671"",""deposit_status"":""available"",""match_method"":""culture_identifier"",""sequence_deposit_id"":""straininfo.deposit:892671"",""sequence_type"":""genome"",""source_bacdive_id"":""bacdive:162359"",""strain_doi"":""DOI:10.60712/SI-ID391793.3"",""strain_id"":""straininfo.strain:391793"",""strain_status"":""published online""}"
kgmicrobe.strain:bacdive_1624	ncbi.assembly:GCA_000428125	STRAININFO	straininfo.strain:404109		scaffold	Bacteroides graminisolvens DSM 19988 = JCM 15093	NCBITaxon:477666	strain.sequence.accessionNumber	kgmicrobe.strain:DSM-19988	DSM 19988	deposits.designation			"{""deposit_designation"":""DSM 19988"",""deposit_id"":""straininfo.deposit:911223"",""deposit_status"":""available"",""match_method"":""culture_identifier"",""sequence_deposit_id"":""straininfo.deposit:911223"",""sequence_type"":""genome"",""source_bacdive_id"":""bacdive:1624"",""strain_doi"":""DOI:10.60712/SI-ID404109.3"",""strain_id"":""straininfo.strain:404109"",""strain_status"":""published online""}"
kgmicrobe.strain:bacdive_1624	ncbi.assembly:GCA_000613825	STRAININFO	straininfo.strain:404109		contig	Bacteroides graminisolvens DSM 19988 = JCM 15093	NCBITaxon:477666	strain.sequence.accessionNumber	kgmicrobe.strain:DSM-19988	DSM 19988	deposits.designation			"{""deposit_designation"":""DSM 19988"",""deposit_id"":""straininfo.deposit:911223"",""deposit_status"":""available"",""match_method"":""culture_identifier"",""sequence_deposit_id"":""straininfo.deposit:911223"",""sequence_type"":""genome"",""source_bacdive_id"":""bacdive:1624"",""strain_doi"":""DOI:10.60712/SI-ID404109.3"",""strain_id"":""straininfo.strain:404109"",""strain_status"":""published online""}"
kgmicrobe.strain:bacdive_162614	ncbi.assembly:GCA_900215355	STRAININFO	straininfo.strain:390708		contig	Pseudooceanicola antarcticus CGMCC 1.12662	NCBITaxon:1247613	strain.sequence.accessionNumber	kgmicrobe.strain:CGMCC-1.12662	CGMCC 1.12662	deposits.designation			"{""deposit_designation"":""CGMCC 1.12662"",""deposit_id"":""straininfo.deposit:897637"",""deposit_status"":""available"",""match_method"":""culture_identifier"",""sequence_deposit_id"":""straininfo.deposit:897637"",""sequence_type"":""genome"",""source_bacdive_id"":""bacdive:162614"",""strain_doi"":""DOI:10.60712/SI-ID390708.3"",""strain_id"":""straininfo.strain:390708"",""strain_status"":""published online""}"
kgmicrobe.strain:bacdive_162615	ncbi.assembly:GCA_014638275	STRAININFO	straininfo.strain:390710		scaffold	Primorskyibacter flagellatus CGMCC 1.12664	NCBITaxon:1387277	strain.sequence.accessionNumber	kgmicrobe.strain:CGMCC-1.12664	CGMCC 1.12664	deposits.designation			"{""deposit_designation"":""CGMCC 1.12664"",""deposit_id"":""straininfo.deposit:897635"",""deposit_status"":""available"",""match_method"":""culture_identifier"",""sequence_deposit_id"":""straininfo.deposit:897635"",""sequence_type"":""genome"",""source_bacdive_id"":""bacdive:162615"",""strain_doi"":""DOI:10.60712/SI-ID390710.3"",""strain_id"":""straininfo.strain:390710"",""strain_status"":""published online""}"
kgmicrobe.strain:bacdive_162654	ncbi.assembly:GCA_905397275	STRAININFO	straininfo.strain:366375		contig	Cupriavidus yeoncheonensis LMG 31506	NCBITaxon:1462994	strain.sequence.accessionNumber	kgmicrobe.strain:LMG-31506	LMG 31506	deposits.designation			"{""deposit_designation"":""LMG 31506"",""deposit_id"":""straininfo.deposit:21796"",""deposit_status"":""available"",""match_method"":""culture_identifier"",""sequence_deposit_id"":""straininfo.deposit:21796"",""sequence_type"":""genome"",""source_bacdive_id"":""bacdive:162654"",""strain_doi"":""DOI:10.60712/SI-ID366375.1"",""strain_id"":""straininfo.strain:366375"",""strain_status"":""published online""}"
kgmicrobe.strain:bacdive_1627	ncbi.assembly:GCA_000614185	STRAININFO	straininfo.strain:404753		contig	Phocaeicola sartorii JCM 17136 = DSM 21941	NCBITaxon:671267	strain.sequence.accessionNumber	kgmicrobe.strain:DSM-21941	DSM 21941	deposits.designation			"{""deposit_designation"":""DSM 21941"",""deposit_id"":""straininfo.deposit:911919"",""deposit_status"":""available"",""match_method"":""culture_identifier"",""sequence_deposit_id"":""straininfo.deposit:911919"",""sequence_type"":""genome"",""source_bacdive_id"":""bacdive:1627"",""strain_doi"":""DOI:10.60712/SI-ID404753.3"",""strain_id"":""straininfo.strain:404753"",""strain_status"":""published online""}"
