gtdb_id	label	parent	genome_count
GTDB:s__F1-60-MAGs027_sp049433365	s__F1-60-MAGs027_sp049433365	GTDB:g__F1-60-MAGs027	1
GTDB:s__F1-60-MAGs027_sp049454015	s__F1-60-MAGs027_sp049454015	GTDB:g__F1-60-MAGs027	5
GTDB:s__F1-60-MAGs027_sp945862045	s__F1-60-MAGs027_sp945862045	GTDB:g__F1-60-MAGs027	2
GTDB:s__F1-60-MAGs027_sp964344465	s__F1-60-MAGs027_sp964344465	GTDB:g__F1-60-MAGs027	1
GTDB:s__F1-60-MAGs027_sp964540395	s__F1-60-MAGs027_sp964540395	GTDB:g__F1-60-MAGs027	1
GTDB:s__F1-60-MAGs104_sp005792145	s__F1-60-MAGs104_sp005792145	GTDB:g__F1-60-MAGs104	5
GTDB:s__F1-60-MAGs104_sp005799205	s__F1-60-MAGs104_sp005799205	GTDB:g__F1-60-MAGs104	4
GTDB:s__F1-60-MAGs104_sp005799475	s__F1-60-MAGs104_sp005799475	GTDB:g__F1-60-MAGs104	4
GTDB:s__F1-60-MAGs104_sp005799495	s__F1-60-MAGs104_sp005799495	GTDB:g__F1-60-MAGs104	4
GTDB:s__F1-60-MAGs104_sp009691705	s__F1-60-MAGs104_sp009691705	GTDB:g__F1-60-MAGs104	1
GTDB:s__F1-60-MAGs104_sp009691725	s__F1-60-MAGs104_sp009691725	GTDB:g__F1-60-MAGs104	1
GTDB:s__F1-60-MAGs104_sp009691915	s__F1-60-MAGs104_sp009691915	GTDB:g__F1-60-MAGs104	1
GTDB:s__F1-60-MAGs104_sp009692015	s__F1-60-MAGs104_sp009692015	GTDB:g__F1-60-MAGs104	1
GTDB:s__F1-60-MAGs104_sp009926625	s__F1-60-MAGs104_sp009926625	GTDB:g__F1-60-MAGs104	1
GTDB:s__F1-60-MAGs104_sp016872915	s__F1-60-MAGs104_sp016872915	GTDB:g__F1-60-MAGs104	1
GTDB:s__F1-60-MAGs104_sp016873335	s__F1-60-MAGs104_sp016873335	GTDB:g__F1-60-MAGs104	1
GTDB:s__F1-60-MAGs104_sp041168365	s__F1-60-MAGs104_sp041168365	GTDB:g__F1-60-MAGs104	1
GTDB:s__F1-60-MAGs104_sp046080505	s__F1-60-MAGs104_sp046080505	GTDB:g__F1-60-MAGs104	1
GTDB:s__F1-60-MAGs104_sp903919715	s__F1-60-MAGs104_sp903919715	GTDB:g__F1-60-MAGs104	15
GTDB:s__F1-60-MAGs104_sp903961015	s__F1-60-MAGs104_sp903961015	GTDB:g__F1-60-MAGs104	15
GTDB:s__F1-60-MAGs104_sp945862215	s__F1-60-MAGs104_sp945862215	GTDB:g__F1-60-MAGs104	1
GTDB:s__F1-60-MAGs104_sp945868805	s__F1-60-MAGs104_sp945868805	GTDB:g__F1-60-MAGs104	5
GTDB:s__F1-60-MAGs104_sp945869475	s__F1-60-MAGs104_sp945869475	GTDB:g__F1-60-MAGs104	6
GTDB:s__F1-60-MAGs104_sp945871445	s__F1-60-MAGs104_sp945871445	GTDB:g__F1-60-MAGs104	6
GTDB:s__F1-60-MAGs104_sp945896765	s__F1-60-MAGs104_sp945896765	GTDB:g__F1-60-MAGs104	6
GTDB:s__F1-60-MAGs104_sp947441435	s__F1-60-MAGs104_sp947441435	GTDB:g__F1-60-MAGs104	3
GTDB:s__F1-60-MAGs104_sp964355975	s__F1-60-MAGs104_sp964355975	GTDB:g__F1-60-MAGs104	1
GTDB:s__F1-60-MAGs104_sp964356445	s__F1-60-MAGs104_sp964356445	GTDB:g__F1-60-MAGs104	1
GTDB:s__F1-60-MAGs140_sp005799065	s__F1-60-MAGs140_sp005799065	GTDB:g__F1-60-MAGs140	10
GTDB:s__F1-60-MAGs140_sp016868485	s__F1-60-MAGs140_sp016868485	GTDB:g__F1-60-MAGs140	2
GTDB:s__F1-60-MAGs140_sp016872215	s__F1-60-MAGs140_sp016872215	GTDB:g__F1-60-MAGs140	1
GTDB:s__F1-60-MAGs140_sp903908015	s__F1-60-MAGs140_sp903908015	GTDB:g__F1-60-MAGs140	4
GTDB:s__F1-60-MAGs149_sp005798855	s__F1-60-MAGs149_sp005798855	GTDB:g__F1-60-MAGs149	2
GTDB:s__F1-60-MAGs149_sp009694475	s__F1-60-MAGs149_sp009694475	GTDB:g__F1-60-MAGs149	1
GTDB:s__F1-60-MAGs149_sp016462095	s__F1-60-MAGs149_sp016462095	GTDB:g__F1-60-MAGs149	1
GTDB:s__F1-60-MAGs149_sp016870485	s__F1-60-MAGs149_sp016870485	GTDB:g__F1-60-MAGs149	2
GTDB:s__F1-60-MAGs149_sp026392355	s__F1-60-MAGs149_sp026392355	GTDB:g__F1-60-MAGs149	1
GTDB:s__F1-60-MAGs149_sp030831375	s__F1-60-MAGs149_sp030831375	GTDB:g__F1-60-MAGs149	1
GTDB:s__F1-60-MAGs149_sp032119475	s__F1-60-MAGs149_sp032119475	GTDB:g__F1-60-MAGs149	1
GTDB:s__F1-60-MAGs149_sp037133215	s__F1-60-MAGs149_sp037133215	GTDB:g__F1-60-MAGs149	1
GTDB:s__F1-60-MAGs149_sp037133755	s__F1-60-MAGs149_sp037133755	GTDB:g__F1-60-MAGs149	1
GTDB:s__F1-60-MAGs149_sp038911065	s__F1-60-MAGs149_sp038911065	GTDB:g__F1-60-MAGs149	7
GTDB:s__F1-60-MAGs149_sp041182985	s__F1-60-MAGs149_sp041182985	GTDB:g__F1-60-MAGs149	2
GTDB:s__F1-60-MAGs149_sp044237215	s__F1-60-MAGs149_sp044237215	GTDB:g__F1-60-MAGs149	1
GTDB:s__F1-60-MAGs149_sp044369995	s__F1-60-MAGs149_sp044369995	GTDB:g__F1-60-MAGs149	1
GTDB:s__F1-60-MAGs149_sp049433345	s__F1-60-MAGs149_sp049433345	GTDB:g__F1-60-MAGs149	1
GTDB:s__F1-60-MAGs149_sp051006935	s__F1-60-MAGs149_sp051006935	GTDB:g__F1-60-MAGs149	1
GTDB:s__F1-60-MAGs149_sp051007275	s__F1-60-MAGs149_sp051007275	GTDB:g__F1-60-MAGs149	1
GTDB:s__F1-60-MAGs149_sp903847495	s__F1-60-MAGs149_sp903847495	GTDB:g__F1-60-MAGs149	1
GTDB:s__F1-60-MAGs149_sp903873565	s__F1-60-MAGs149_sp903873565	GTDB:g__F1-60-MAGs149	5
GTDB:s__F1-60-MAGs149_sp903960645	s__F1-60-MAGs149_sp903960645	GTDB:g__F1-60-MAGs149	12
GTDB:s__F1-60-MAGs149_sp945861955	s__F1-60-MAGs149_sp945861955	GTDB:g__F1-60-MAGs149	2
GTDB:s__F1-60-MAGs149_sp945877865	s__F1-60-MAGs149_sp945877865	GTDB:g__F1-60-MAGs149	2
GTDB:s__F1-60-MAGs149_sp947478745	s__F1-60-MAGs149_sp947478745	GTDB:g__F1-60-MAGs149	1
GTDB:s__F1-60-MAGs149_sp947481755	s__F1-60-MAGs149_sp947481755	GTDB:g__F1-60-MAGs149	5
GTDB:s__F1-60-MAGs149_sp963923625	s__F1-60-MAGs149_sp963923625	GTDB:g__F1-60-MAGs149	1
GTDB:s__F1-60-MAGs149_sp964203045	s__F1-60-MAGs149_sp964203045	GTDB:g__F1-60-MAGs149	1
GTDB:s__F1-60-MAGs149_sp964203735	s__F1-60-MAGs149_sp964203735	GTDB:g__F1-60-MAGs149	1
GTDB:s__F1-60-MAGs149_sp964588635	s__F1-60-MAGs149_sp964588635	GTDB:g__F1-60-MAGs149	1
GTDB:s__F1-60-MAGs163_sp005798685	s__F1-60-MAGs163_sp005798685	GTDB:g__F1-60-MAGs163	2
GTDB:s__F1-60-MAGs163_sp009699245	s__F1-60-MAGs163_sp009699245	GTDB:g__F1-60-MAGs163	1
GTDB:s__F1-60-MAGs163_sp009699565	s__F1-60-MAGs163_sp009699565	GTDB:g__F1-60-MAGs163	1
GTDB:s__F1-60-MAGs163_sp009699615	s__F1-60-MAGs163_sp009699615	GTDB:g__F1-60-MAGs163	1
GTDB:s__F1-60-MAGs163_sp009699915	s__F1-60-MAGs163_sp009699915	GTDB:g__F1-60-MAGs163	1
GTDB:s__F1-60-MAGs163_sp016462245	s__F1-60-MAGs163_sp016462245	GTDB:g__F1-60-MAGs163	6
GTDB:s__F1-60-MAGs163_sp017882425	s__F1-60-MAGs163_sp017882425	GTDB:g__F1-60-MAGs163	1
GTDB:s__F1-60-MAGs163_sp024711025	s__F1-60-MAGs163_sp024711025	GTDB:g__F1-60-MAGs163	2
GTDB:s__F1-60-MAGs163_sp025455895	s__F1-60-MAGs163_sp025455895	GTDB:g__F1-60-MAGs163	1
GTDB:s__F1-60-MAGs163_sp030725785	s__F1-60-MAGs163_sp030725785	GTDB:g__F1-60-MAGs163	4
GTDB:s__F1-60-MAGs163_sp032119675	s__F1-60-MAGs163_sp032119675	GTDB:g__F1-60-MAGs163	1
GTDB:s__F1-60-MAGs163_sp035542555	s__F1-60-MAGs163_sp035542555	GTDB:g__F1-60-MAGs163	1
GTDB:s__F1-60-MAGs163_sp036510915	s__F1-60-MAGs163_sp036510915	GTDB:g__F1-60-MAGs163	1
GTDB:s__F1-60-MAGs163_sp036782855	s__F1-60-MAGs163_sp036782855	GTDB:g__F1-60-MAGs163	2
GTDB:s__F1-60-MAGs163_sp037139475	s__F1-60-MAGs163_sp037139475	GTDB:g__F1-60-MAGs163	1
GTDB:s__F1-60-MAGs163_sp038224135	s__F1-60-MAGs163_sp038224135	GTDB:g__F1-60-MAGs163	1
GTDB:s__F1-60-MAGs163_sp038327125	s__F1-60-MAGs163_sp038327125	GTDB:g__F1-60-MAGs163	1
GTDB:s__F1-60-MAGs163_sp039744075	s__F1-60-MAGs163_sp039744075	GTDB:g__F1-60-MAGs163	3
GTDB:s__F1-60-MAGs163_sp039744215	s__F1-60-MAGs163_sp039744215	GTDB:g__F1-60-MAGs163	1
GTDB:s__F1-60-MAGs163_sp039745115	s__F1-60-MAGs163_sp039745115	GTDB:g__F1-60-MAGs163	26
GTDB:s__F1-60-MAGs163_sp040398965	s__F1-60-MAGs163_sp040398965	GTDB:g__F1-60-MAGs163	2
GTDB:s__F1-60-MAGs163_sp040399005	s__F1-60-MAGs163_sp040399005	GTDB:g__F1-60-MAGs163	1
GTDB:s__F1-60-MAGs163_sp041687955	s__F1-60-MAGs163_sp041687955	GTDB:g__F1-60-MAGs163	2
GTDB:s__F1-60-MAGs163_sp044240185	s__F1-60-MAGs163_sp044240185	GTDB:g__F1-60-MAGs163	1
GTDB:s__F1-60-MAGs163_sp046091165	s__F1-60-MAGs163_sp046091165	GTDB:g__F1-60-MAGs163	4
GTDB:s__F1-60-MAGs163_sp046594555	s__F1-60-MAGs163_sp046594555	GTDB:g__F1-60-MAGs163	1
GTDB:s__F1-60-MAGs163_sp903821395	s__F1-60-MAGs163_sp903821395	GTDB:g__F1-60-MAGs163	3
GTDB:s__F1-60-MAGs163_sp903830015	s__F1-60-MAGs163_sp903830015	GTDB:g__F1-60-MAGs163	5
GTDB:s__F1-60-MAGs163_sp903953065	s__F1-60-MAGs163_sp903953065	GTDB:g__F1-60-MAGs163	2
GTDB:s__F1-60-MAGs163_sp903959665	s__F1-60-MAGs163_sp903959665	GTDB:g__F1-60-MAGs163	35
GTDB:s__F1-60-MAGs163_sp945881845	s__F1-60-MAGs163_sp945881845	GTDB:g__F1-60-MAGs163	1
GTDB:s__F1-60-MAGs163_sp945889475	s__F1-60-MAGs163_sp945889475	GTDB:g__F1-60-MAGs163	1
GTDB:s__F1-60-MAGs163_sp945901565	s__F1-60-MAGs163_sp945901565	GTDB:g__F1-60-MAGs163	2
GTDB:s__F1-60-MAGs163_sp963700655	s__F1-60-MAGs163_sp963700655	GTDB:g__F1-60-MAGs163	1
GTDB:s__F1-60-MAGs163_sp963701495	s__F1-60-MAGs163_sp963701495	GTDB:g__F1-60-MAGs163	1
GTDB:s__F1-60-MAGs163_sp963702505	s__F1-60-MAGs163_sp963702505	GTDB:g__F1-60-MAGs163	1
GTDB:s__F1-60-MAGs163_sp963714935	s__F1-60-MAGs163_sp963714935	GTDB:g__F1-60-MAGs163	1
GTDB:s__F1-60-MAGs163_sp963721255	s__F1-60-MAGs163_sp963721255	GTDB:g__F1-60-MAGs163	1
GTDB:s__F1-60-MAGs163_sp963781935	s__F1-60-MAGs163_sp963781935	GTDB:g__F1-60-MAGs163	1
GTDB:s__F1-60-MAGs163_sp963787935	s__F1-60-MAGs163_sp963787935	GTDB:g__F1-60-MAGs163	1
GTDB:s__F1-60-MAGs163_sp963805615	s__F1-60-MAGs163_sp963805615	GTDB:g__F1-60-MAGs163	1
GTDB:s__F1-60-MAGs163_sp963809525	s__F1-60-MAGs163_sp963809525	GTDB:g__F1-60-MAGs163	1
GTDB:s__F1-60-MAGs163_sp963817295	s__F1-60-MAGs163_sp963817295	GTDB:g__F1-60-MAGs163	1
GTDB:s__F1-60-MAGs163_sp963821685	s__F1-60-MAGs163_sp963821685	GTDB:g__F1-60-MAGs163	1
GTDB:s__F1-60-MAGs163_sp963823375	s__F1-60-MAGs163_sp963823375	GTDB:g__F1-60-MAGs163	1
GTDB:s__F1-80-MAGS106_sp005805305	s__F1-80-MAGS106_sp005805305	GTDB:g__F1-80-MAGS106	1
GTDB:s__F1-80-MAGS106_sp945865375	s__F1-80-MAGS106_sp945865375	GTDB:g__F1-80-MAGS106	4
GTDB:s__F1-80-MAGS106_sp947487925	s__F1-80-MAGS106_sp947487925	GTDB:g__F1-80-MAGS106	1
GTDB:s__F1-80-MAGs030_sp005798285	s__F1-80-MAGs030_sp005798285	GTDB:g__F1-80-MAGs030	1
GTDB:s__F1-80-MAGs062_sp005809115	s__F1-80-MAGs062_sp005809115	GTDB:g__F1-80-MAGs062	1
GTDB:s__F1-80-MAGs062_sp016795105	s__F1-80-MAGs062_sp016795105	GTDB:g__F1-80-MAGs062	1
GTDB:s__F1-80-MAGs062_sp020426345	s__F1-80-MAGs062_sp020426345	GTDB:g__F1-80-MAGs062	2
GTDB:s__F1-80-MAGs062_sp022843805	s__F1-80-MAGs062_sp022843805	GTDB:g__F1-80-MAGs062	1
GTDB:s__F1-80-MAGs062_sp046345315	s__F1-80-MAGs062_sp046345315	GTDB:g__F1-80-MAGs062	1
GTDB:s__F22_sp029541985	s__F22_sp029541985	GTDB:g__F22	1
GTDB:s__F22_sp963668535	s__F22_sp963668535	GTDB:g__F22	5
GTDB:s__F22_sp963675625	s__F22_sp963675625	GTDB:g__F22	3
GTDB:s__F22_sp963678855	s__F22_sp963678855	GTDB:g__F22	1
GTDB:s__F23-B02_sp000431075	s__F23-B02_sp000431075	GTDB:g__F23-B02	38
GTDB:s__F23-B02_sp001916715	s__F23-B02_sp001916715	GTDB:g__F23-B02	58
GTDB:s__F23-B02_sp002314685	s__F23-B02_sp002314685	GTDB:g__F23-B02	1
GTDB:s__F23-B02_sp002472405	s__F23-B02_sp002472405	GTDB:g__F23-B02	30
GTDB:s__F23-B02_sp003533405	s__F23-B02_sp003533405	GTDB:g__F23-B02	7
GTDB:s__F23-B02_sp004553495	s__F23-B02_sp004553495	GTDB:g__F23-B02	6
GTDB:s__F23-B02_sp004556755	s__F23-B02_sp004556755	GTDB:g__F23-B02	33
GTDB:s__F23-B02_sp004557075	s__F23-B02_sp004557075	GTDB:g__F23-B02	6
GTDB:s__F23-B02_sp004558025	s__F23-B02_sp004558025	GTDB:g__F23-B02	15
GTDB:s__F23-B02_sp016292445	s__F23-B02_sp016292445	GTDB:g__F23-B02	11
GTDB:s__F23-B02_sp021442665	s__F23-B02_sp021442665	GTDB:g__F23-B02	1
GTDB:s__F23-B02_sp022784505	s__F23-B02_sp022784505	GTDB:g__F23-B02	5
GTDB:s__F23-B02_sp030529825	s__F23-B02_sp030529825	GTDB:g__F23-B02	1
GTDB:s__F23-B02_sp045599385	s__F23-B02_sp045599385	GTDB:g__F23-B02	1
GTDB:s__F23-B02_sp045601285	s__F23-B02_sp045601285	GTDB:g__F23-B02	1
GTDB:s__F23-B02_sp045615725	s__F23-B02_sp045615725	GTDB:g__F23-B02	1
GTDB:s__F23-B02_sp045616105	s__F23-B02_sp045616105	GTDB:g__F23-B02	1
GTDB:s__F23-B02_sp045642545	s__F23-B02_sp045642545	GTDB:g__F23-B02	1
GTDB:s__F23-B02_sp045643645	s__F23-B02_sp045643645	GTDB:g__F23-B02	1
GTDB:s__F23-B02_sp900545805	s__F23-B02_sp900545805	GTDB:g__F23-B02	25
GTDB:s__F23-B02_sp900556535	s__F23-B02_sp900556535	GTDB:g__F23-B02	9
GTDB:s__F23-B02_sp900760205	s__F23-B02_sp900760205	GTDB:g__F23-B02	3
GTDB:s__F23-B02_sp900772725	s__F23-B02_sp900772725	GTDB:g__F23-B02	2
GTDB:s__F23-B02_sp934597175	s__F23-B02_sp934597175	GTDB:g__F23-B02	1
GTDB:s__F23-B02_sp934636655	s__F23-B02_sp934636655	GTDB:g__F23-B02	2
GTDB:s__F23-B02_sp937893605	s__F23-B02_sp937893605	GTDB:g__F23-B02	1
GTDB:s__F23-B02_sp945613045	s__F23-B02_sp945613045	GTDB:g__F23-B02	8
GTDB:s__F23-B02_sp946405205	s__F23-B02_sp946405205	GTDB:g__F23-B02	3
GTDB:s__F23-B02_sp963590435	s__F23-B02_sp963590435	GTDB:g__F23-B02	2
GTDB:s__F23-B02_sp963608145	s__F23-B02_sp963608145	GTDB:g__F23-B02	2
GTDB:s__F23-B02_sp963610045	s__F23-B02_sp963610045	GTDB:g__F23-B02	1
GTDB:s__F23-B02_sp963613665	s__F23-B02_sp963613665	GTDB:g__F23-B02	6
GTDB:s__F23-B02_sp963620985	s__F23-B02_sp963620985	GTDB:g__F23-B02	8
GTDB:s__F23-B02_sp963625655	s__F23-B02_sp963625655	GTDB:g__F23-B02	1
GTDB:s__F23-B02_sp963625685	s__F23-B02_sp963625685	GTDB:g__F23-B02	2
GTDB:s__F23-B02_sp963627445	s__F23-B02_sp963627445	GTDB:g__F23-B02	2
GTDB:s__F23-B02_sp963629425	s__F23-B02_sp963629425	GTDB:g__F23-B02	3
GTDB:s__F23-B02_sp963632825	s__F23-B02_sp963632825	GTDB:g__F23-B02	2
GTDB:s__F23-B02_sp963633225	s__F23-B02_sp963633225	GTDB:g__F23-B02	1
GTDB:s__F23-B02_sp963640555	s__F23-B02_sp963640555	GTDB:g__F23-B02	1
GTDB:s__F23-B02_sp963650165	s__F23-B02_sp963650165	GTDB:g__F23-B02	4
GTDB:s__F23-B02_sp964446815	s__F23-B02_sp964446815	GTDB:g__F23-B02	1
GTDB:s__F23-B02_sp964562265	s__F23-B02_sp964562265	GTDB:g__F23-B02	1
GTDB:s__F23-B02_sp964634065	s__F23-B02_sp964634065	GTDB:g__F23-B02	1
GTDB:s__F23-B02_sp964634435	s__F23-B02_sp964634435	GTDB:g__F23-B02	1
GTDB:s__F23-D06_sp002311645	s__F23-D06_sp002311645	GTDB:g__F23-D06	3
GTDB:s__F23-D06_sp002392325	s__F23-D06_sp002392325	GTDB:g__F23-D06	6
GTDB:s__F23-D06_sp016281255	s__F23-D06_sp016281255	GTDB:g__F23-D06	2
GTDB:s__F23-D06_sp016282395	s__F23-D06_sp016282395	GTDB:g__F23-D06	1
GTDB:s__F23-D06_sp016285145	s__F23-D06_sp016285145	GTDB:g__F23-D06	1
GTDB:s__F23-D06_sp017395245	s__F23-D06_sp017395245	GTDB:g__F23-D06	1
GTDB:s__F23-D06_sp017438945	s__F23-D06_sp017438945	GTDB:g__F23-D06	4
GTDB:s__F23-D06_sp017443175	s__F23-D06_sp017443175	GTDB:g__F23-D06	3
GTDB:s__F23-D06_sp017525245	s__F23-D06_sp017525245	GTDB:g__F23-D06	1
GTDB:s__F23-D06_sp017540505	s__F23-D06_sp017540505	GTDB:g__F23-D06	3
GTDB:s__F23-D06_sp017544105	s__F23-D06_sp017544105	GTDB:g__F23-D06	2
GTDB:s__F23-D06_sp017549765	s__F23-D06_sp017549765	GTDB:g__F23-D06	1
GTDB:s__F23-D06_sp017551725	s__F23-D06_sp017551725	GTDB:g__F23-D06	1
GTDB:s__F23-D06_sp017554325	s__F23-D06_sp017554325	GTDB:g__F23-D06	1
GTDB:s__F23-D06_sp017615595	s__F23-D06_sp017615595	GTDB:g__F23-D06	1
GTDB:s__F23-D06_sp017615795	s__F23-D06_sp017615795	GTDB:g__F23-D06	1
GTDB:s__F23-D06_sp017633495	s__F23-D06_sp017633495	GTDB:g__F23-D06	3
GTDB:s__F23-D06_sp017649855	s__F23-D06_sp017649855	GTDB:g__F23-D06	1
GTDB:s__F23-D06_sp017650305	s__F23-D06_sp017650305	GTDB:g__F23-D06	1
GTDB:s__F23-D06_sp017651425	s__F23-D06_sp017651425	GTDB:g__F23-D06	2
GTDB:s__F23-D06_sp017962275	s__F23-D06_sp017962275	GTDB:g__F23-D06	1
GTDB:s__F23-D06_sp024400815	s__F23-D06_sp024400815	GTDB:g__F23-D06	1
GTDB:s__F23-D06_sp024400835	s__F23-D06_sp024400835	GTDB:g__F23-D06	1
GTDB:s__F23-D06_sp024400875	s__F23-D06_sp024400875	GTDB:g__F23-D06	1
GTDB:s__F23-D06_sp024682995	s__F23-D06_sp024682995	GTDB:g__F23-D06	1
GTDB:s__F23-D06_sp024685175	s__F23-D06_sp024685175	GTDB:g__F23-D06	2
GTDB:s__F23-D06_sp024686335	s__F23-D06_sp024686335	GTDB:g__F23-D06	1
GTDB:s__F23-D06_sp045116675	s__F23-D06_sp045116675	GTDB:g__F23-D06	1
GTDB:s__F23-D06_sp045130275	s__F23-D06_sp045130275	GTDB:g__F23-D06	1
GTDB:s__F23-D06_sp045132055	s__F23-D06_sp045132055	GTDB:g__F23-D06	1
GTDB:s__F23-D06_sp045600525	s__F23-D06_sp045600525	GTDB:g__F23-D06	1
GTDB:s__F23-D06_sp045600905	s__F23-D06_sp045600905	GTDB:g__F23-D06	1
GTDB:s__F23-D06_sp045639985	s__F23-D06_sp045639985	GTDB:g__F23-D06	1
GTDB:s__F23-D06_sp900315245	s__F23-D06_sp900315245	GTDB:g__F23-D06	4
GTDB:s__F23-D06_sp900315705	s__F23-D06_sp900315705	GTDB:g__F23-D06	14
GTDB:s__F23-D06_sp900316305	s__F23-D06_sp900316305	GTDB:g__F23-D06	6
GTDB:s__F23-D06_sp900317715	s__F23-D06_sp900317715	GTDB:g__F23-D06	2
GTDB:s__F23-D06_sp900319925	s__F23-D06_sp900319925	GTDB:g__F23-D06	17
GTDB:s__F23-D06_sp902770735	s__F23-D06_sp902770735	GTDB:g__F23-D06	9
GTDB:s__F23-D06_sp902786595	s__F23-D06_sp902786595	GTDB:g__F23-D06	2
GTDB:s__F23-D06_sp902796805	s__F23-D06_sp902796805	GTDB:g__F23-D06	3
GTDB:s__F23-D06_sp902797625	s__F23-D06_sp902797625	GTDB:g__F23-D06	1
GTDB:s__F23-D06_sp905233745	s__F23-D06_sp905233745	GTDB:g__F23-D06	1
GTDB:s__F23-D06_sp905235135	s__F23-D06_sp905235135	GTDB:g__F23-D06	2
GTDB:s__F23-D06_sp934699095	s__F23-D06_sp934699095	GTDB:g__F23-D06	4
GTDB:s__F23-D06_sp937901455	s__F23-D06_sp937901455	GTDB:g__F23-D06	1
GTDB:s__F23-D06_sp946186495	s__F23-D06_sp946186495	GTDB:g__F23-D06	2
GTDB:s__F23-D06_sp946409645	s__F23-D06_sp946409645	GTDB:g__F23-D06	1
GTDB:s__F23-D06_sp946413585	s__F23-D06_sp946413585	GTDB:g__F23-D06	1
GTDB:s__F23-D06_sp947165685	s__F23-D06_sp947165685	GTDB:g__F23-D06	2
GTDB:s__F23-D06_sp947167635	s__F23-D06_sp947167635	GTDB:g__F23-D06	1
GTDB:s__F23-D06_sp963603365	s__F23-D06_sp963603365	GTDB:g__F23-D06	6
GTDB:s__F23-D06_sp963620035	s__F23-D06_sp963620035	GTDB:g__F23-D06	5
GTDB:s__F23-D06_sp963643165	s__F23-D06_sp963643165	GTDB:g__F23-D06	8
GTDB:s__F23-D06_sp963644715	s__F23-D06_sp963644715	GTDB:g__F23-D06	2
GTDB:s__F2B08_sp009184895	s__F2B08_sp009184895	GTDB:g__F2B08	1
GTDB:s__F2B08_sp012518475	s__F2B08_sp012518475	GTDB:g__F2B08	1
GTDB:s__F2B08_sp012729695	s__F2B08_sp012729695	GTDB:g__F2B08	4
GTDB:s__F2B08_sp012838445	s__F2B08_sp012838445	GTDB:g__F2B08	1
GTDB:s__F2B08_sp046260445	s__F2B08_sp046260445	GTDB:g__F2B08	2
GTDB:s__F2B08_sp049582485	s__F2B08_sp049582485	GTDB:g__F2B08	1
GTDB:s__FACHB-1237_sp014696225	s__FACHB-1237_sp014696225	GTDB:g__FACHB-1237	1
GTDB:s__FACHB-1406_sp014698145	s__FACHB-1406_sp014698145	GTDB:g__FACHB-1406	1
GTDB:s__FACHB-1406_sp034189065	s__FACHB-1406_sp034189065	GTDB:g__FACHB-1406	1
GTDB:s__FACHB-1407_sp014697545	s__FACHB-1407_sp014697545	GTDB:g__FACHB-1407	2
GTDB:s__FACHB-1407_sp033764315	s__FACHB-1407_sp033764315	GTDB:g__FACHB-1407	1
GTDB:s__FACHB-261_sp014696065	s__FACHB-261_sp014696065	GTDB:g__FACHB-261	1
GTDB:s__FACHB-261_sp031399305	s__FACHB-261_sp031399305	GTDB:g__FACHB-261	1
GTDB:s__FACHB-36_sp014695955	s__FACHB-36_sp014695955	GTDB:g__FACHB-36	1
GTDB:s__FACHB-68_sp014695715	s__FACHB-68_sp014695715	GTDB:g__FACHB-68	1
GTDB:s__FACHB-68_sp014695725	s__FACHB-68_sp014695725	GTDB:g__FACHB-68	1
GTDB:s__FACHB-68_sp019359355	s__FACHB-68_sp019359355	GTDB:g__FACHB-68	1
GTDB:s__FACHB-800_sp014698825	s__FACHB-800_sp014698825	GTDB:g__FACHB-800	2
GTDB:s__FACHB-831_sp014695585	s__FACHB-831_sp014695585	GTDB:g__FACHB-831	1
GTDB:s__FACHB-886_sp014764505	s__FACHB-886_sp014764505	GTDB:g__FACHB-886	2
GTDB:s__FACHB-886_sp038239185	s__FACHB-886_sp038239185	GTDB:g__FACHB-886	1
GTDB:s__FACHB-T130_sp014695375	s__FACHB-T130_sp014695375	GTDB:g__FACHB-T130	21
GTDB:s__FACHB-T130_sp014698845	s__FACHB-T130_sp014698845	GTDB:g__FACHB-T130	1
GTDB:s__FACHB-T130_sp042747725	s__FACHB-T130_sp042747725	GTDB:g__FACHB-T130	1
GTDB:s__FB2012_sp002358895	s__FB2012_sp002358895	GTDB:g__FB2012	1
GTDB:s__FB2012_sp017450925	s__FB2012_sp017450925	GTDB:g__FB2012	1
GTDB:s__FB2012_sp017458445	s__FB2012_sp017458445	GTDB:g__FB2012	1
GTDB:s__FB2012_sp017471405	s__FB2012_sp017471405	GTDB:g__FB2012	1
GTDB:s__FB2012_sp017526445	s__FB2012_sp017526445	GTDB:g__FB2012	1
GTDB:s__FB2012_sp017529875	s__FB2012_sp017529875	GTDB:g__FB2012	1
GTDB:s__FB2012_sp017534595	s__FB2012_sp017534595	GTDB:g__FB2012	1
GTDB:s__FB2012_sp017536105	s__FB2012_sp017536105	GTDB:g__FB2012	1
GTDB:s__FB2012_sp017542125	s__FB2012_sp017542125	GTDB:g__FB2012	1
GTDB:s__FB2012_sp019420505	s__FB2012_sp019420505	GTDB:g__FB2012	1
GTDB:s__FB2012_sp030533265	s__FB2012_sp030533265	GTDB:g__FB2012	1
GTDB:s__FB2012_sp051882055	s__FB2012_sp051882055	GTDB:g__FB2012	1
GTDB:s__FB2012_sp051882095	s__FB2012_sp051882095	GTDB:g__FB2012	1
GTDB:s__FB2012_sp051888545	s__FB2012_sp051888545	GTDB:g__FB2012	1
GTDB:s__FB2012_sp900104495	s__FB2012_sp900104495	GTDB:g__FB2012	2
