strain_id	assembly_id	source	source_id	source_reference_id	assembly_level	assembly_name	taxon_id	source_field	matched_strain_id	source_strain_identifiers	source_strain_field	source_organism_id	source_project_id
kgmicrobe.strain:bacdive_160657	ncbi.assembly:GCA_000750635	BACDIVE	bacdive:160657	66792	contig	Oceanobacillus jeddahense S5	NCBITaxon:1462527						
kgmicrobe.strain:bacdive_160657	ncbi.assembly:GCA_000750635.1	GOLD	gold:Ga0058646			Oceanobacillus jeddahense S5	NCBITaxon:1462527	AP GENBANK.assemblyAccession	kgmicrobe.strain:DSM-28586	DSM 28586	ORGANISM CULTURE COLLECTION ID	gold:Go0101962	gold:Gp0101962
kgmicrobe.strain:bacdive_16066	ncbi.assembly:GCA_039532825.1	GOLD	gold:Ga0675430			Streptomyces vastus JCM 4524	NCBITaxon:285451	AP GENBANK.assemblyAccession	kgmicrobe.strain:JCM-4524	JCM 4524	ORGANISM CULTURE COLLECTION ID	gold:Go0704496	gold:Gp0829814
kgmicrobe.strain:bacdive_16066	ncbi.assembly:GCA_039532825.1	GOLD	gold:Ga0675430			Streptomyces vastus JCM 4524	NCBITaxon:285451	AP GENBANK.assemblyAccession	kgmicrobe.strain:JCM-4524	JCM 4524	ORGANISM STRAIN	gold:Go0704496	gold:Gp0829814
kgmicrobe.strain:bacdive_16066	ncbi.assembly:GCA_039532825.1	GTDB	gtdb.genome:RS_GCF_039532825.1		Scaffold	ASM3953282v1	NCBITaxon:285451	ncbi_genbank_assembly_accession	kgmicrobe.strain:JCM-4524	JCM 4524	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_16066	ncbi.assembly:GCF_039532825.1	GTDB	gtdb.genome:RS_GCF_039532825.1		Scaffold	ASM3953282v1	NCBITaxon:285451	accession	kgmicrobe.strain:JCM-4524	JCM 4524	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_160662	ncbi.assembly:GCA_007748155	BACDIVE	bacdive:160662	68358	chromosome	Gimesia panareensis Enr10	NCBITaxon:2527978						
kgmicrobe.strain:bacdive_160663	ncbi.assembly:GCA_003687175	BACDIVE	bacdive:160663	66792	contig	Kocuria tytonicola 473	NCBITaxon:2055946						
kgmicrobe.strain:bacdive_160664	ncbi.assembly:GCA_003687455	BACDIVE	bacdive:160664	66792	contig	Kocuria tytonicola DSM 104133	NCBITaxon:2055946						
kgmicrobe.strain:bacdive_160664	ncbi.assembly:GCA_003687455.1	GOLD	gold:Ga0365532			Kocuria tytonicola DSM 104133	NCBITaxon:2055946	AP GENBANK.assemblyAccession	kgmicrobe.strain:DSM-104133	DSM 104133	ORGANISM CULTURE COLLECTION ID	gold:Go0508378	gold:Gp0393078
kgmicrobe.strain:bacdive_160664	ncbi.assembly:GCA_003687455.1	GOLD	gold:Ga0365532			Kocuria tytonicola DSM 104133	NCBITaxon:2055946	AP GENBANK.assemblyAccession	kgmicrobe.strain:DSM-104133	DSM 104133	ORGANISM STRAIN	gold:Go0508378	gold:Gp0393078
kgmicrobe.strain:bacdive_160664	ncbi.assembly:GCA_003687455.1	GTDB	gtdb.genome:RS_GCF_003687455.1		Contig	ASM368745v1	NCBITaxon:2055946	ncbi_genbank_assembly_accession	kgmicrobe.strain:DSM-104133	DSM 104133	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_160664	ncbi.assembly:GCF_003687455.1	GTDB	gtdb.genome:RS_GCF_003687455.1		Contig	ASM368745v1	NCBITaxon:2055946	accession	kgmicrobe.strain:DSM-104133	DSM 104133	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_160665	ncbi.assembly:GCA_002303955	BACDIVE	bacdive:160665	66792	contig	Variovorax boronicumulans ACN3	NCBITaxon:436515						
kgmicrobe.strain:bacdive_160666	ncbi.assembly:GCA_000518785.1	GOLD	gold:Ga0002626			Rhizobium selenitireducens ATCC BAA-1503	NCBITaxon:1336235	AP GENBANK.assemblyAccession	kgmicrobe.strain:ATCC-BAA-1503	ATCC BAA-1503	ORGANISM CULTURE COLLECTION ID	gold:Go0018495	gold:Gp0018495
kgmicrobe.strain:bacdive_160666	ncbi.assembly:GCA_000518785.1	GOLD	gold:Ga0002626			Rhizobium selenitireducens ATCC BAA-1503	NCBITaxon:1336235	AP GENBANK.assemblyAccession	kgmicrobe.strain:ATCC-BAA-1503	ATCC BAA-1503	ORGANISM STRAIN	gold:Go0018495	gold:Gp0018495
kgmicrobe.strain:bacdive_160666	ncbi.assembly:GCA_000518785.1	GTDB	gtdb.genome:RS_GCF_000518785.1		Scaffold	ASM51878v1	NCBITaxon:1336235	ncbi_genbank_assembly_accession	kgmicrobe.strain:ATCC-BAA-1503	ATCC BAA-1503	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_160666	ncbi.assembly:GCA_900492185.1	GOLD	gold:Ga0452928			Ciceribacter selenitireducens ATCC BAA-1503	NCBITaxon:1336235	AP GENBANK.assemblyAccession	kgmicrobe.strain:ATCC-BAA-1503	ATCC BAA-1503	ORGANISM CULTURE COLLECTION ID	gold:Go0018495	gold:Gp0504086
kgmicrobe.strain:bacdive_160666	ncbi.assembly:GCA_900492185.1	GOLD	gold:Ga0452928			Ciceribacter selenitireducens ATCC BAA-1503	NCBITaxon:1336235	AP GENBANK.assemblyAccession	kgmicrobe.strain:ATCC-BAA-1503	ATCC BAA-1503	ORGANISM STRAIN	gold:Go0018495	gold:Gp0504086
kgmicrobe.strain:bacdive_160666	ncbi.assembly:GCF_000518785.1	GTDB	gtdb.genome:RS_GCF_000518785.1		Scaffold	ASM51878v1	NCBITaxon:1336235	accession	kgmicrobe.strain:ATCC-BAA-1503	ATCC BAA-1503	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_16067	ncbi.assembly:GCA_000253235	BACDIVE	bacdive:16067	66792	chromosome	Streptomyces venezuelae ATCC 10712	NCBITaxon:953739						
kgmicrobe.strain:bacdive_16067	ncbi.assembly:GCA_000253235.1	GOLD	gold:Ga0012824			Streptomyces venezuelae Shinobu 719, ATCC 10712	NCBITaxon:953739	AP GENBANK.assemblyAccession	kgmicrobe.strain:ATCC-10712	ATCC 10712	ORGANISM CULTURE COLLECTION ID	gold:Go0009620	gold:Gp0009620
kgmicrobe.strain:bacdive_16067	ncbi.assembly:GCA_000253235.1	GOLD	gold:Ga0012824			Streptomyces venezuelae Shinobu 719, ATCC 10712	NCBITaxon:953739	AP GENBANK.assemblyAccession	kgmicrobe.strain:ATCC-10712	Shinobu 719, ATCC 10712	ORGANISM STRAIN	gold:Go0009620	gold:Gp0009620
kgmicrobe.strain:bacdive_16067	ncbi.assembly:GCA_000253235.1	GTDB	gtdb.genome:RS_GCF_000253235.1		Chromosome	ASM25323v1	NCBITaxon:953739	ncbi_genbank_assembly_accession	kgmicrobe.strain:ATCC-10712	ATCC 10712	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_16067	ncbi.assembly:GCA_008639165	BACDIVE	bacdive:16067	66792	complete	Streptomyces venezuelae ATCC 10712	NCBITaxon:953739						
kgmicrobe.strain:bacdive_16067	ncbi.assembly:GCA_008639165.1	GOLD	gold:Ga0486291			Streptomyces venezuelae ATCC 10712	NCBITaxon:953739	AP GENBANK.assemblyAccession	kgmicrobe.strain:ATCC-10712	ATCC 10712	ORGANISM CULTURE COLLECTION ID	gold:Go0572475	gold:Gp0547071
kgmicrobe.strain:bacdive_16067	ncbi.assembly:GCA_008639165.1	GOLD	gold:Ga0486291			Streptomyces venezuelae ATCC 10712	NCBITaxon:953739	AP GENBANK.assemblyAccession	kgmicrobe.strain:ATCC-10712	ATCC 10712	ORGANISM STRAIN	gold:Go0572475	gold:Gp0547071
kgmicrobe.strain:bacdive_16067	ncbi.assembly:GCA_008639165.1	GTDB	gtdb.genome:RS_GCF_008639165.1		Complete Genome	ASM863916v1	NCBITaxon:953739	ncbi_genbank_assembly_accession	kgmicrobe.strain:ATCC-10712	ATCC 10712	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_16067	ncbi.assembly:GCA_021432215	BACDIVE	bacdive:16067	66792	contig	Streptomyces venezuelae ATCC 10712	NCBITaxon:953739						
kgmicrobe.strain:bacdive_16067	ncbi.assembly:GCA_021432215.1	GOLD	gold:Ga0668351			Streptomyces venezuelae ATCC 10712	NCBITaxon:953739	AP GENBANK.assemblyAccession	kgmicrobe.strain:ATCC-10712	ATCC 10712	ORGANISM CULTURE COLLECTION ID	gold:Go0572475	gold:Gp0819059
kgmicrobe.strain:bacdive_16067	ncbi.assembly:GCA_021432215.1	GOLD	gold:Ga0668351			Streptomyces venezuelae ATCC 10712	NCBITaxon:953739	AP GENBANK.assemblyAccession	kgmicrobe.strain:ATCC-10712	ATCC 10712	ORGANISM STRAIN	gold:Go0572475	gold:Gp0819059
kgmicrobe.strain:bacdive_16067	ncbi.assembly:GCA_021432215.1	GTDB	gtdb.genome:RS_GCF_021432215.1		Contig	ASM2143221v1	NCBITaxon:953739	ncbi_genbank_assembly_accession	kgmicrobe.strain:ATCC-10712	ATCC 10712	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_16067	ncbi.assembly:GCF_000253235.1	GTDB	gtdb.genome:RS_GCF_000253235.1		Chromosome	ASM25323v1	NCBITaxon:953739	accession	kgmicrobe.strain:ATCC-10712	ATCC 10712	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_16067	ncbi.assembly:GCF_008639165.1	GTDB	gtdb.genome:RS_GCF_008639165.1		Complete Genome	ASM863916v1	NCBITaxon:953739	accession	kgmicrobe.strain:ATCC-10712	ATCC 10712	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_16067	ncbi.assembly:GCF_021432215.1	GTDB	gtdb.genome:RS_GCF_021432215.1		Contig	ASM2143221v1	NCBITaxon:953739	accession	kgmicrobe.strain:ATCC-10712	ATCC 10712	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_16068	ncbi.assembly:GCA_008705255	BACDIVE	bacdive:16068	66792	complete	Streptomyces venezuelae ATCC 10595	NCBITaxon:54571						
kgmicrobe.strain:bacdive_16068	ncbi.assembly:GCA_008705255.1	GOLD	gold:Ga0486448			Streptomyces venezuelae ATCC 10595	NCBITaxon:54571	AP GENBANK.assemblyAccession	kgmicrobe.strain:ATCC-10595	ATCC 10595	ORGANISM CULTURE COLLECTION ID	gold:Go0249046	gold:Gp0547073
kgmicrobe.strain:bacdive_16068	ncbi.assembly:GCA_008705255.1	GOLD	gold:Ga0486448			Streptomyces venezuelae ATCC 10595	NCBITaxon:54571	AP GENBANK.assemblyAccession	kgmicrobe.strain:ATCC-10595	ATCC 10595	ORGANISM STRAIN	gold:Go0249046	gold:Gp0547073
kgmicrobe.strain:bacdive_16068	ncbi.assembly:GCA_008705255.1	GTDB	gtdb.genome:RS_GCF_008705255.1		Complete Genome	ASM870525v1	NCBITaxon:54571	ncbi_genbank_assembly_accession	kgmicrobe.strain:ATCC-10595	ATCC 10595	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_16068	ncbi.assembly:GCF_008705255.1	GTDB	gtdb.genome:RS_GCF_008705255.1		Complete Genome	ASM870525v1	NCBITaxon:54571	accession	kgmicrobe.strain:ATCC-10595	ATCC 10595	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_160680	ncbi.assembly:GCA_001482485	BACDIVE	bacdive:160680	66792	contig	Lysinibacillus sp. F5	NCBITaxon:1700846						
kgmicrobe.strain:bacdive_160680	ncbi.assembly:GCA_001482485.1	GOLD	gold:Ga0125843			Lysinibacillus sp. F5	NCBITaxon:1700846	AP GENBANK.assemblyAccession	kgmicrobe.strain:DSM-100443	DSM 100443	ORGANISM CULTURE COLLECTION ID	gold:Go0139369	gold:Gp0144438
kgmicrobe.strain:bacdive_160681	ncbi.assembly:GCA_012932915	BACDIVE	bacdive:160681	66792	contig	Antrihabitans stalactiti YC2-7	NCBITaxon:2584121						
kgmicrobe.strain:bacdive_160683	ncbi.assembly:GCA_017329615	BACDIVE	bacdive:160683	66792	contig	Alicyclobacillus suci VF-FSL-W10-0049	NCBITaxon:2816080						
kgmicrobe.strain:bacdive_160686	ncbi.assembly:GCA_000576305	BACDIVE	bacdive:160686	67770	contig	Paenibacillus pini JCM 16418	NCBITaxon:1236976						
kgmicrobe.strain:bacdive_160686	ncbi.assembly:GCA_000576305.1	GOLD	gold:Ga0024336			Paenibacillus pini JCM 16418	NCBITaxon:1236976	AP GENBANK.assemblyAccession	kgmicrobe.strain:JCM-16418	JCM 16418	ORGANISM CULTURE COLLECTION ID	gold:Go0032902	gold:Gp0032902
kgmicrobe.strain:bacdive_160686	ncbi.assembly:GCA_000576305.1	GOLD	gold:Ga0024336			Paenibacillus pini JCM 16418	NCBITaxon:1236976	AP GENBANK.assemblyAccession	kgmicrobe.strain:JCM-16418	JCM 16418	ORGANISM STRAIN	gold:Go0032902	gold:Gp0032902
kgmicrobe.strain:bacdive_160686	ncbi.assembly:GCA_000576305.1	GTDB	gtdb.genome:RS_GCF_000576305.1		Contig	ASM57630v1	NCBITaxon:1236976	ncbi_genbank_assembly_accession	kgmicrobe.strain:JCM-16418	JCM 16418	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_160686	ncbi.assembly:GCA_001315125	BACDIVE	bacdive:160686	67770	contig	Paenibacillus pini JCM 16418	NCBITaxon:1236976						
kgmicrobe.strain:bacdive_160686	ncbi.assembly:GCA_001315125.1	GTDB	gtdb.genome:RS_GCF_001315125.1		Contig	ASM131512v1	NCBITaxon:1236976	ncbi_genbank_assembly_accession	kgmicrobe.strain:JCM-16418	JCM 16418	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_160686	ncbi.assembly:GCF_000576305.1	GTDB	gtdb.genome:RS_GCF_000576305.1		Contig	ASM57630v1	NCBITaxon:1236976	accession	kgmicrobe.strain:JCM-16418	JCM 16418	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_160686	ncbi.assembly:GCF_001315125.1	GTDB	gtdb.genome:RS_GCF_001315125.1		Contig	ASM131512v1	NCBITaxon:1236976	accession	kgmicrobe.strain:JCM-16418	JCM 16418	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_160690	ncbi.assembly:GCA_003544915	BACDIVE	bacdive:160690	66792	complete	Arcobacter ellisii LMG 26155	NCBITaxon:913109						
kgmicrobe.strain:bacdive_160690	ncbi.assembly:GCA_003544915.1	GOLD	gold:Ga0335507			Arcobacter ellisii LMG 26155	NCBITaxon:913109	AP GENBANK.assemblyAccession	kgmicrobe.strain:LMG-26155	LMG 26155	ORGANISM CULTURE COLLECTION ID	gold:Go0481889	gold:Gp0365568
kgmicrobe.strain:bacdive_160690	ncbi.assembly:GCA_003544915.1	GOLD	gold:Ga0335507			Arcobacter ellisii LMG 26155	NCBITaxon:913109	AP GENBANK.assemblyAccession	kgmicrobe.strain:LMG-26155	LMG 26155	ORGANISM STRAIN	gold:Go0481889	gold:Gp0365568
kgmicrobe.strain:bacdive_160690	ncbi.assembly:GCA_003544915.1	GTDB	gtdb.genome:RS_GCF_003544915.1		Complete Genome	ASM354491v1	NCBITaxon:913109	ncbi_genbank_assembly_accession	kgmicrobe.strain:LMG-26155	LMG 26155	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_160690	ncbi.assembly:GCA_004115815	BACDIVE	bacdive:160690	66792	contig	Arcobacter ellisii CECT 7837	NCBITaxon:913109						
kgmicrobe.strain:bacdive_160690	ncbi.assembly:GCA_004115815.1	GOLD	gold:Ga0396096			Arcobacter ellisii CECT 7837	NCBITaxon:913109	AP GENBANK.assemblyAccession	kgmicrobe.strain:CECT-7837	CECT 7837	ORGANISM STRAIN	gold:Go0519050	gold:Gp0443185
kgmicrobe.strain:bacdive_160690	ncbi.assembly:GCA_004115815.1	GTDB	gtdb.genome:RS_GCF_004115815.1		Contig	ASM411581v1	NCBITaxon:913109	ncbi_genbank_assembly_accession	kgmicrobe.strain:CECT-7837	CECT 7837	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_160690	ncbi.assembly:GCF_003544915.1	GTDB	gtdb.genome:RS_GCF_003544915.1		Complete Genome	ASM354491v1	NCBITaxon:913109	accession	kgmicrobe.strain:LMG-26155	LMG 26155	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_160690	ncbi.assembly:GCF_004115815.1	GTDB	gtdb.genome:RS_GCF_004115815.1		Contig	ASM411581v1	NCBITaxon:913109	accession	kgmicrobe.strain:CECT-7837	CECT 7837	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_1607	ncbi.assembly:GCA_000187895	BACDIVE	bacdive:1607	67770	scaffold	Phocaeicola plebeius DSM 17135	NCBITaxon:484018						
kgmicrobe.strain:bacdive_1607	ncbi.assembly:GCA_000187895	GOLD	gold:Ga0027760			Bacteroides plebeius M12, DSM 17135	NCBITaxon:484018	AP GENBANK.assemblyAccession	kgmicrobe.strain:DSM-17135	DSM 17135	ORGANISM CULTURE COLLECTION ID	gold:Go0003534	gold:Gp0003534
kgmicrobe.strain:bacdive_1607	ncbi.assembly:GCA_000187895.1	GTDB	gtdb.genome:RS_GCF_000187895.1		Scaffold	ASM18789v1	NCBITaxon:484018	ncbi_genbank_assembly_accession	kgmicrobe.strain:DSM-17135	DSM 17135	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_1607	ncbi.assembly:GCF_000187895.1	GTDB	gtdb.genome:RS_GCF_000187895.1		Scaffold	ASM18789v1	NCBITaxon:484018	accession	kgmicrobe.strain:DSM-17135	DSM 17135	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_160702	ncbi.assembly:GCA_900172295	BACDIVE	bacdive:160702	66792	contig	Roseovarius litorisediminis CECT 8287	NCBITaxon:1312363						
kgmicrobe.strain:bacdive_160702	ncbi.assembly:GCA_900172295.1	GOLD	gold:Ga0308503			Roseovarius litorisediminis CECT 8287	NCBITaxon:1312363	AP GENBANK.assemblyAccession	kgmicrobe.strain:CECT-8287	CECT 8287	ORGANISM CULTURE COLLECTION ID	gold:Go0454942	gold:Gp0323268
kgmicrobe.strain:bacdive_160702	ncbi.assembly:GCA_900172295.1	GOLD	gold:Ga0308503			Roseovarius litorisediminis CECT 8287	NCBITaxon:1312363	AP GENBANK.assemblyAccession	kgmicrobe.strain:CECT-8287	CECT 8287	ORGANISM STRAIN	gold:Go0454942	gold:Gp0323268
kgmicrobe.strain:bacdive_160702	ncbi.assembly:GCA_900172295.1	GTDB	gtdb.genome:RS_GCF_900172295.1		Contig	P.litorisediminis_CECT8287_Spades_Prokka	NCBITaxon:1312363	ncbi_genbank_assembly_accession	kgmicrobe.strain:CECT-8287	CECT 8287	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_160702	ncbi.assembly:GCF_900172295.1	GTDB	gtdb.genome:RS_GCF_900172295.1		Contig	P.litorisediminis_CECT8287_Spades_Prokka	NCBITaxon:1312363	accession	kgmicrobe.strain:CECT-8287	CECT 8287	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_160705	ncbi.assembly:GCA_900172275	BACDIVE	bacdive:160705	66792	contig	Pseudooctadecabacter jejudonensis CECT 8397	NCBITaxon:1391910						
kgmicrobe.strain:bacdive_160705	ncbi.assembly:GCA_900172275.1	GOLD	gold:Ga0335730			Pseudooctadecabacter jejudonensis CECT 8397	NCBITaxon:1391910	AP GENBANK.assemblyAccession	kgmicrobe.strain:CECT-8397	CECT 8397	ORGANISM CULTURE COLLECTION ID	gold:Go0482259	gold:Gp0365942
kgmicrobe.strain:bacdive_160705	ncbi.assembly:GCA_900172275.1	GOLD	gold:Ga0335730			Pseudooctadecabacter jejudonensis CECT 8397	NCBITaxon:1391910	AP GENBANK.assemblyAccession	kgmicrobe.strain:CECT-8397	CECT 8397	ORGANISM STRAIN	gold:Go0482259	gold:Gp0365942
kgmicrobe.strain:bacdive_160705	ncbi.assembly:GCA_900172275.1	GTDB	gtdb.genome:RS_GCF_900172275.1		Contig	P.jejudonensis_CECT8397_Spades_Prokka	NCBITaxon:1391910	ncbi_genbank_assembly_accession	kgmicrobe.strain:CECT-8397	CECT 8397	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_160705	ncbi.assembly:GCF_900172275.1	GTDB	gtdb.genome:RS_GCF_900172275.1		Contig	P.jejudonensis_CECT8397_Spades_Prokka	NCBITaxon:1391910	accession	kgmicrobe.strain:CECT-8397	CECT 8397	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_160706	ncbi.assembly:GCA_000585495	BACDIVE	bacdive:160706	66792	complete	Thermococcus nautili 30-1	NCBITaxon:195522						
kgmicrobe.strain:bacdive_160707	ncbi.assembly:GCA_002760615	BACDIVE	bacdive:160707	66792	contig	Puniceibacterium antarcticum SM1211	NCBITaxon:1206336						
kgmicrobe.strain:bacdive_160707	ncbi.assembly:GCA_002760615.1	GOLD	gold:Ga0309593			Puniceibacterium antarcticum SM1211	NCBITaxon:1206336	AP GENBANK.assemblyAccession	kgmicrobe.strain:KACC-16875	KACC 16875	ORGANISM CULTURE COLLECTION ID	gold:Go0075882	gold:Gp0075882
kgmicrobe.strain:bacdive_160709	ncbi.assembly:GCA_016863435	BACDIVE	bacdive:160709	66792	contig	Sinosporangium siamense NBRC 109515	NCBITaxon:1367973						
kgmicrobe.strain:bacdive_160709	ncbi.assembly:GCA_016863435.1	GOLD	gold:Ga0558832			Sinosporangium siamense NBRC 109515	NCBITaxon:1367973	AP GENBANK.assemblyAccession	kgmicrobe.strain:NBRC-109515	NBRC 109515	ORGANISM CULTURE COLLECTION ID	gold:Go0637226	gold:Gp0654992
kgmicrobe.strain:bacdive_160709	ncbi.assembly:GCA_016863435.1	GOLD	gold:Ga0558832			Sinosporangium siamense NBRC 109515	NCBITaxon:1367973	AP GENBANK.assemblyAccession	kgmicrobe.strain:NBRC-109515	NBRC 109515	ORGANISM STRAIN	gold:Go0637226	gold:Gp0654992
kgmicrobe.strain:bacdive_160709	ncbi.assembly:GCA_016863435.1	GTDB	gtdb.genome:RS_GCF_016863435.1		Contig	ASM1686343v1	NCBITaxon:1367973	ncbi_genbank_assembly_accession	kgmicrobe.strain:NBRC-109515	NBRC 109515	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_160709	ncbi.assembly:GCF_016863435.1	GTDB	gtdb.genome:RS_GCF_016863435.1		Contig	ASM1686343v1	NCBITaxon:1367973	accession	kgmicrobe.strain:NBRC-109515	NBRC 109515	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_16071	ncbi.assembly:GCA_001406115.1	GOLD	gold:Ga0437620			Streptomyces venezuelae ATCC 15439	NCBITaxon:54571	AP GENBANK.assemblyAccession	kgmicrobe.strain:ATCC-15439	ATCC 15439	ORGANISM STRAIN	gold:Go0098641	gold:Gp0480480
kgmicrobe.strain:bacdive_16071	ncbi.assembly:GCA_001406115.1	GTDB	gtdb.genome:GB_GCA_001406115.1		Complete Genome	Streptomyces venezuelae ATCC 15439	NCBITaxon:54571	accession	kgmicrobe.strain:ATCC-15439	ATCC 15439	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_16071	ncbi.assembly:GCA_001406115.1	GTDB	gtdb.genome:GB_GCA_001406115.1		Complete Genome	Streptomyces venezuelae ATCC 15439	NCBITaxon:54571	ncbi_genbank_assembly_accession	kgmicrobe.strain:ATCC-15439	ATCC 15439	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_16071	ncbi.assembly:GCA_001443625.1	GTDB	gtdb.genome:GB_GCA_001443625.1		Complete Genome	ASM144362v1	NCBITaxon:54571	accession	kgmicrobe.strain:ATCC-15439	ATCC 15439	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_16071	ncbi.assembly:GCA_001443625.1	GTDB	gtdb.genome:GB_GCA_001443625.1		Complete Genome	ASM144362v1	NCBITaxon:54571	ncbi_genbank_assembly_accession	kgmicrobe.strain:ATCC-15439	ATCC 15439	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_16071	ncbi.assembly:GCA_015710995	BACDIVE	bacdive:16071	66792	complete	Streptomyces gardneri ATCC 15439	NCBITaxon:66892						
kgmicrobe.strain:bacdive_16071	ncbi.assembly:GCA_015710995.1	GTDB	gtdb.genome:RS_GCF_015710995.1		Complete Genome	ASM1571099v1	NCBITaxon:66892	ncbi_genbank_assembly_accession	kgmicrobe.strain:ATCC-15439	ATCC 15439	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_16071	ncbi.assembly:GCF_015710995.1	GTDB	gtdb.genome:RS_GCF_015710995.1		Complete Genome	ASM1571099v1	NCBITaxon:66892	accession	kgmicrobe.strain:ATCC-15439	ATCC 15439	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_160711	ncbi.assembly:GCA_014195545	BACDIVE	bacdive:160711	66792	scaffold	Limimaricola variabilis CECT 8572	NCBITaxon:1492771						
kgmicrobe.strain:bacdive_160711	ncbi.assembly:GCA_014195545.1	GOLD	gold:Ga0372421			Limimaricola variabilis CECT 8572	NCBITaxon:1492771	AP GENBANK.assemblyAccession	kgmicrobe.strain:CECT-8572	CECT 8572	ORGANISM CULTURE COLLECTION ID	gold:Go0510840	gold:Gp0397044
kgmicrobe.strain:bacdive_160711	ncbi.assembly:GCA_014195545.1	GOLD	gold:Ga0372421			Limimaricola variabilis CECT 8572	NCBITaxon:1492771	AP GENBANK.assemblyAccession	kgmicrobe.strain:CECT-8572	CECT 8572	ORGANISM STRAIN	gold:Go0510840	gold:Gp0397044
kgmicrobe.strain:bacdive_160711	ncbi.assembly:GCA_014195545.1	GTDB	gtdb.genome:RS_GCF_014195545.1		Scaffold	ASM1419554v1	NCBITaxon:1492771	ncbi_genbank_assembly_accession	kgmicrobe.strain:CECT-8572	CECT 8572	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_160711	ncbi.assembly:GCF_014195545.1	GTDB	gtdb.genome:RS_GCF_014195545.1		Scaffold	ASM1419554v1	NCBITaxon:1492771	accession	kgmicrobe.strain:CECT-8572	CECT 8572	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_160712	ncbi.assembly:GCA_003590145	BACDIVE	bacdive:160712	66792	complete	Pseudooceanicola algae Lw-13e	NCBITaxon:1537215						
kgmicrobe.strain:bacdive_160713	ncbi.assembly:GCA_900184815	BACDIVE	bacdive:160713	66792	contig	Boseongicola aestuarii CECT 8489	NCBITaxon:1470561						
kgmicrobe.strain:bacdive_160713	ncbi.assembly:GCA_900184815.1	GOLD	gold:Ga0302948			Boseongicola aestuarii CECT 8489	NCBITaxon:1470561	AP GENBANK.assemblyAccession	kgmicrobe.strain:CECT-8489	CECT 8489	ORGANISM CULTURE COLLECTION ID	gold:Go0452537	gold:Gp0316958
kgmicrobe.strain:bacdive_160713	ncbi.assembly:GCA_900184815.1	GOLD	gold:Ga0302948			Boseongicola aestuarii CECT 8489	NCBITaxon:1470561	AP GENBANK.assemblyAccession	kgmicrobe.strain:CECT-8489	CECT 8489	ORGANISM STRAIN	gold:Go0452537	gold:Gp0316958
kgmicrobe.strain:bacdive_160713	ncbi.assembly:GCA_900184815.1	GTDB	gtdb.genome:RS_GCF_900184815.1		Contig	B.aestuarii_CECT8489_Spades_Prokka	NCBITaxon:1470561	ncbi_genbank_assembly_accession	kgmicrobe.strain:CECT-8489	CECT 8489	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_160713	ncbi.assembly:GCF_900184815.1	GTDB	gtdb.genome:RS_GCF_900184815.1		Contig	B.aestuarii_CECT8489_Spades_Prokka	NCBITaxon:1470561	accession	kgmicrobe.strain:CECT-8489	CECT 8489	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_160715	ncbi.assembly:GCA_021533215	BACDIVE	bacdive:160715	66792	contig	Portibacter lacus YM8-076	NCBITaxon:1099794						
