lpsn_id	name	rank	authority	url	deprecated	status	validly_published	legitimate	is_correct_name	parent_lpsn_id	ncbitaxon_ids	gtdb_ids	type_strain_ids	synonym_of	publications	sequence_accessions
lpsn:1653	Aequorivita todarodis	SPECIES	(Kim et al. 2018) Zhang et al. 2020	https://lpsn.dsmz.de/species/aequorivita-todarodis	0	legitimate=True; validly published under the ICNP; correct name	1	1	1	lpsn:515048	NCBITaxon:2036821	GTDB:s__Aequorivita_todarodis	kgmicrobe.strain:KCTC-62141|kgmicrobe.strain:NBRC-113025		PMID:32250237|doi:10.1099/ijsem.0.004139|doi:10.1099/ijsem.0.004291	INSDC:MF962575
lpsn:1660	Oceanivirga miroungae	SPECIES	Volokhov et al. 2020	https://lpsn.dsmz.de/species/oceanivirga-miroungae	0	legitimate=True; validly published under the ICNP; correct name (and explicitly recommended for medical use)	1	1	1	lpsn:518950	NCBITaxon:1130046	GTDB:s__Oceanivirga_miroungae	kgmicrobe.strain:ATCC-TSD-189|kgmicrobe.strain:CCUG-73653|kgmicrobe.strain:DSM-109740|kgmicrobe.strain:NCTC-14411		PMID:32223835|doi:10.1099/ijsem.0.004127|doi:10.1099/ijsem.0.004291	INSDC:MK828132
lpsn:1703	Streptomyces lasalocidi	SPECIES	Erwin et al. 2020	https://lpsn.dsmz.de/species/streptomyces-lasalocidi	0	legitimate=True; validly published under the ICNP; correct name (and explicitly recommended for medical use)	1	1	1	lpsn:517119	NCBITaxon:324833		kgmicrobe.strain:ATCC-31180|kgmicrobe.strain:DSM-46487|kgmicrobe.strain:JCM-3373|kgmicrobe.strain:NRRL-3382		PMID:32228806|doi:10.1099/ijsem.0.004135|doi:10.1099/ijsem.0.004291	INSDC:MK852399
lpsn:1704	Teredinibacter waterburyi	SPECIES	Altamia et al. 2020	https://lpsn.dsmz.de/species/teredinibacter-waterburyi	0	legitimate=True; validly published under the ICNP; correct name	1	1	1	lpsn:516747	NCBITaxon:1500538	GTDB:s__Teredinibacter_waterburyi	kgmicrobe.strain:ATCC-TSD-120|kgmicrobe.strain:KCTC-62963		PMID:32100688|doi:10.1099/ijsem.0.004049|doi:10.1099/ijsem.0.004260	INSDC:MK938300
lpsn:1716	Devosia aurantiaca	SPECIES	Khan et al. 2021	https://lpsn.dsmz.de/species/devosia-aurantiaca	0	legitimate=True; validly published under the ICNP; correct name	1	1	1	lpsn:515521	NCBITaxon:2714858	GTDB:s__Devosia_aurantiaca	kgmicrobe.strain:JCM-33930		PMID:33963447|doi:10.1007/s00284-021-02515-8|doi:10.1099/ijsem.0.005096	INSDC:MN620432
lpsn:1752	Marinisubtilis	GENUS	Qin et al. 2021	https://lpsn.dsmz.de/genus/marinisubtilis	1	legitimate=True; validly published under the ICNP; synonym	1	1	0					lpsn:517286	PMID:33811267|doi:10.1007/s00284-021-02468-y|doi:10.1099/ijsem.0.004943	
lpsn:1759	Methanosphaera stadtmaniae	SPECIES	Miller and Wolin 1985	https://lpsn.dsmz.de/species/methanosphaera-stadtmaniae	1	legitimate=True; inaccurate spelling; misspelling	0	1	0	lpsn:517081			kgmicrobe.strain:ATCC-43021|kgmicrobe.strain:DSM-3091|kgmicrobe.strain:JCM-11832	lpsn:777939	PMID:3994486|doi:10.1007/bf00423270|doi:10.1099/00207713-35-4-535	INSDC:M59139
lpsn:1773	Insectihabitans	GENUS	Lee et al. 2021	https://lpsn.dsmz.de/genus/insectihabitans	1	legitimate=True; validly published under the ICNP; synonym	1	1	0					lpsn:521812	PMID:34379580|doi:10.1099/ijsem.0.004938|doi:10.1099/ijsem.0.005057	
lpsn:1774	Solibaculum	GENUS	Sakamoto et al. 2021	https://lpsn.dsmz.de/genus/solibaculum	0	legitimate=True; validly published under the ICNP; correct name	1	1	1		NCBITaxon:2842531	GTDB:g__Solibaculum			PMID:33913539|doi:10.1099/ijsem.0.004943|doi:10.1111/1348-0421.12886	
lpsn:1791	Marinisubtilis pacificus	SPECIES	Qin et al. 2021	https://lpsn.dsmz.de/species/marinisubtilis-pacificus	1	legitimate=True; validly published under the ICNP; synonym	1	1	0	lpsn:1752			kgmicrobe.strain:KCTC-49299	lpsn:9180	PMID:33811267|doi:10.1007/s00284-021-02468-y|doi:10.1099/ijsem.0.004943	INSDC:MK956924
lpsn:1793	Martelella alba	SPECIES	Li et al. 2026	https://lpsn.dsmz.de/species/martelella-alba	0	legitimate=True; validly published under the ICNP; correct name	1	1	1	lpsn:516022	NCBITaxon:2590451	GTDB:s__Martelella_alba	kgmicrobe.strain:KCTC-52121|kgmicrobe.strain:NBRC-111908		PMID:33471135|doi:10.1007/s00203-020-02178-2|doi:10.1099/ijsem.0.007052	INSDC:MN028527
lpsn:1830	Salicibibacter cibarius	SPECIES	Oh et al. 2021	https://lpsn.dsmz.de/species/salicibibacter-cibarius	0	legitimate=True; validly published under the ICNP; correct name	1	1	1	lpsn:18891	NCBITaxon:2743000	GTDB:s__Salicibibacter_cibarius	kgmicrobe.strain:DSM-111417		PMID:33907972|doi:10.1007/s12275-021-0513-1|doi:10.1099/ijsem.0.004943	INSDC:MT561874
lpsn:1837	Actinomyces oralis	SPECIES	Mbogning Fonkou et al. 2026	https://lpsn.dsmz.de/species/actinomyces-oralis	0	legitimate=True; validly published under the ICNP; correct name (and explicitly recommended for medical use)	1	1	1	lpsn:515038	NCBITaxon:2060916		kgmicrobe.strain:DSM-103942		PMID:29992027|doi:10.1016/j.nmni.2018.06.004|doi:10.1099/ijsem.0.007141	INSDC:LT627670
lpsn:1840	Actinopolyspora dayingensis	SPECIES	Guan et al. 2026	https://lpsn.dsmz.de/species/actinopolyspora-dayingensis	0	legitimate=True; validly published under the ICNP; correct name	1	1	1	lpsn:515041	NCBITaxon:1293640		kgmicrobe.strain:KCTC-19979		PMID:23912445|doi:10.1007/s10482-013-9988-z|doi:10.1099/ijsem.0.007052	INSDC:KC461229
lpsn:1919	Bacillus bingmayongensis	SPECIES	Liu et al. 2026	https://lpsn.dsmz.de/species/bacillus-bingmayongensis	0	legitimate=True; validly published under the ICNP; correct name (and explicitly recommended for medical use)	1	1	1	lpsn:515217	NCBITaxon:1150157		kgmicrobe.strain:DSM-25427		PMID:24370979|doi:10.1007/s10482-013-0102-3|doi:10.1099/ijsem.0.007141	INSDC:JN885201
lpsn:1921	Bacillus haikouensis	SPECIES	Li et al. 2026	https://lpsn.dsmz.de/species/bacillus-haikouensis	0	legitimate=True; validly published under the ICNP; correct name (and explicitly recommended for medical use)	1	1	1	lpsn:515217	NCBITaxon:1510468		kgmicrobe.strain:KCTC-33545		PMID:25100188|doi:10.1007/s10482-014-0248-7|doi:10.1099/ijsem.0.007052	INSDC:KJ868191
lpsn:1927	Bacillus zanthoxyli	SPECIES	Li et al. 2026	https://lpsn.dsmz.de/species/bacillus-zanthoxyli	0	legitimate=True; validly published under the ICNP; correct name (and explicitly recommended for medical use)	1	1	1	lpsn:515217	NCBITaxon:2663026		kgmicrobe.strain:KCTC-33730		PMID:28550345|doi:10.1007/s10482-017-0890-y|doi:10.1099/ijsem.0.007052	INSDC:KX865140
lpsn:1942	Bradyrhizobium guangzhouense	SPECIES	Li et al. 2026	https://lpsn.dsmz.de/species/bradyrhizobium-guangzhouense	0	legitimate=True; validly published under the ICNP; correct name	1	1	1	lpsn:516981	NCBITaxon:1325095	GTDB:s__Bradyrhizobium_guangzhouense	kgmicrobe.strain:LMG-29280		PMID:31362902|doi:10.1016/j.syapm.2019.126002|doi:10.1099/ijsem.0.007052	INSDC:KC508852
lpsn:1947	Bradyrhizobium zhanjiangense	SPECIES	Li et al. 2026	https://lpsn.dsmz.de/species/bradyrhizobium-zhanjiangense	0	legitimate=True; validly published under the ICNP; correct name	1	1	1	lpsn:516981	NCBITaxon:1325107	GTDB:s__Bradyrhizobium_zhanjiangense	kgmicrobe.strain:LMG-29279		PMID:31362902|doi:10.1016/j.syapm.2019.126002|doi:10.1099/ijsem.0.007052	INSDC:KC508861
lpsn:2001	Chryseobacterium panacis	SPECIES	Singh et al. 2026	https://lpsn.dsmz.de/species/chryseobacterium-panacis	0	legitimate=True; validly published under the ICNP; correct name (and explicitly recommended for medical use)	1	1	1	lpsn:516998	NCBITaxon:1775119		kgmicrobe.strain:KCTC-42750		PMID:26573006|doi:10.1007/s10482-015-0620-2|doi:10.1099/ijsem.0.007141	INSDC:KR338993
lpsn:2108	Dysgonomonas massiliensis	SPECIES	Bilen et al. 2026	https://lpsn.dsmz.de/species/dysgonomonas-massiliensis	0	legitimate=True; validly published under the ICNP, belated name; correct name (and explicitly recommended for medical use)	1	1	1	lpsn:517223	NCBITaxon:2040292	GTDB:s__Dysgonomonas_massiliensis	kgmicrobe.strain:CCUG-71356|kgmicrobe.strain:JCM-38122		PMID:30656513|doi:10.1007/s10482-019-01227-1|doi:10.1099/ijsem.0.007141	INSDC:LT934443
lpsn:2114	Eudoraea chungangensis	SPECIES	Siamphan et al. 2026	https://lpsn.dsmz.de/species/eudoraea-chungangensis	0	legitimate=True; validly published under the ICNP; correct name	1	1	1	lpsn:517590	NCBITaxon:1481905	GTDB:s__Eudoraea_chungangensis	kgmicrobe.strain:CCUG-66239|kgmicrobe.strain:KCTC-42048		PMID:25627013|doi:10.1007/s10482-015-0393-7|doi:10.1099/ijsem.0.007052	INSDC:KJ150297
lpsn:2118	Flavisolibacter galbus	SPECIES	Maeng et al. 2026	https://lpsn.dsmz.de/species/flavisolibacter-galbus	0	legitimate=True; validly published under the ICNP; correct name	1	1	1	lpsn:517640	NCBITaxon:2675388		kgmicrobe.strain:JCM-33203|kgmicrobe.strain:KCTC-62222		PMID:31172329|doi:10.1007/s10482-019-01282-8|doi:10.1099/ijsem.0.007141	INSDC:MH633714
lpsn:2120	Flavobacterium panacis	SPECIES	Kim et al. 2026	https://lpsn.dsmz.de/species/flavobacterium-panacis	0	legitimate=True; validly published under the ICNP; correct name (and explicitly recommended for medical use)	1	1	1	lpsn:515640	NCBITaxon:2962567	GTDB:s__Flavobacterium_panacis	kgmicrobe.strain:JCM-31468|kgmicrobe.strain:KCTC-42747		PMID:27357576|doi:10.1007/s10482-016-0720-7|doi:10.1099/ijsem.0.007141	
lpsn:2135	Halobellus captivus	SPECIES	Chen et al. 2020	https://lpsn.dsmz.de/species/halobellus-captivus	0	legitimate=True; validly published under the ICNP; correct name	1	1	1	lpsn:518148	NCBITaxon:2592614		kgmicrobe.strain:NBRC-113439		PMID:31535337|doi:10.1007/s10482-019-01332-1|doi:10.1099/ijsem.0.004156	INSDC:MG097862
lpsn:2141	Hoeflea prorocentri	SPECIES	Yang et al. 2026	https://lpsn.dsmz.de/species/hoeflea-prorocentri	0	legitimate=True; validly published under the ICNP; correct name	1	1	1	lpsn:515803	NCBITaxon:1922333		kgmicrobe.strain:KCTC-62490		PMID:29603043|doi:10.1007/s10482-018-1074-0|doi:10.1099/ijsem.0.007052	INSDC:KY264918
lpsn:2148	Janibacter massiliensis	SPECIES	Maaloum et al. 2026	https://lpsn.dsmz.de/species/janibacter-massiliensis	0	legitimate=True; validly published under the ICNP; correct name (and explicitly recommended for medical use)	1	1	1	lpsn:515865	NCBITaxon:2058291				PMID:30798490|doi:10.1007/s10482-019-01247-x|doi:10.1099/ijsem.0.007052	INSDC:LT969384
lpsn:2158	Lacisediminimonas profundi	SPECIES	Wu et al. 2020	https://lpsn.dsmz.de/species/lacisediminimonas-profundi	0	legitimate=True; validly published under the ICNP; correct name	1	1	1	lpsn:443	NCBITaxon:2603856	GTDB:s__Lacisediminimonas_profundi	kgmicrobe.strain:JCM-32676|kgmicrobe.strain:KCTC-62287		PMID:31555922|doi:10.1007/s10482-019-01334-z|doi:10.1099/ijsem.0.004156	INSDC:MF770246
lpsn:2175	Massilimicrobiota timonensis	SPECIES	Tall et al. 2026	https://lpsn.dsmz.de/species/massilimicrobiota-timonensis	1	legitimate=True; inaccurate spelling; misspelling	0	1	0	lpsn:451			kgmicrobe.strain:DSM-101840	lpsn:72517	PMID:31341627|doi:10.1016/j.nmni.2019.100574|doi:10.1099/ijsem.0.007052	INSDC:LN998062
lpsn:2179	Mediterraneibacter torques	SPECIES	(Holdeman and Moore 1974) Togo et al. 2026	https://lpsn.dsmz.de/species/mediterraneibacter-torques	0	legitimate=True; validly published under the ICNP; correct name (and explicitly recommended for medical use)	1	1	1	lpsn:520459	NCBITaxon:33039	GTDB:s__Mediterraneibacter_torques	kgmicrobe.strain:ATCC-27756|kgmicrobe.strain:JCM-6553		PMID:29855844|doi:10.1007/s10482-018-1104-y|doi:10.1099/ijsem.0.007052	INSDC:AB910746
lpsn:2181	Methylobacterium durans	SPECIES	Kim et al. 2020	https://lpsn.dsmz.de/species/methylobacterium-durans	0	legitimate=True; validly published under the ICNP; correct name (and explicitly recommended for medical use)	1	1	1	lpsn:516060	NCBITaxon:2202825	GTDB:s__Methylobacterium_durans	kgmicrobe.strain:NBRC-112876		PMID:31541329|doi:10.1007/s10482-019-01331-2|doi:10.1099/ijsem.0.004156	INSDC:KY887690
lpsn:2185	Microlunatus speluncae	SPECIES	Xie et al. 2020	https://lpsn.dsmz.de/species/microlunatus-speluncae	0	legitimate=True; validly published under the ICNP; correct name	1	1	1	lpsn:516090	NCBITaxon:2594267	GTDB:s__Microlunatus_speluncae	kgmicrobe.strain:DSM-103947|kgmicrobe.strain:KCTC-39847		PMID:31485839|doi:10.1007/s10482-019-01321-4|doi:10.1099/ijsem.0.004484	INSDC:MF480393
lpsn:2186	Micromonospora jinlongensis	SPECIES	Gao et al. 2026	https://lpsn.dsmz.de/species/micromonospora-jinlongensis	0	legitimate=True; validly published under the ICNP; correct name	1	1	1	lpsn:516092	NCBITaxon:1287877		kgmicrobe.strain:DSM-45876		PMID:24257967|doi:10.1007/s10482-013-0074-3|doi:10.1099/ijsem.0.007141	INSDC:KC134254
lpsn:2201	Nocardia panacis	SPECIES	Hu et al. 2026	https://lpsn.dsmz.de/species/nocardia-panacis	0	legitimate=True; validly published under the ICNP; correct name (and explicitly recommended for medical use)	1	1	1	lpsn:516182	NCBITaxon:2340916	GTDB:s__Nocardia_panacis	kgmicrobe.strain:DSM-105904|kgmicrobe.strain:KCTC-49030		PMID:31552514|doi:10.1007/s10482-019-01326-z|doi:10.1099/ijsem.0.007052	INSDC:MN049511
lpsn:2210	Novosphingobium tardum	SPECIES	Chen et al. 2026	https://lpsn.dsmz.de/species/novosphingobium-tardum	0	legitimate=True; validly published under the ICNP; correct name	1	1	1	lpsn:516188	NCBITaxon:1538021	GTDB:s__Novosphingobium_tardum	kgmicrobe.strain:NBRC-110956		PMID:25912732|doi:10.1007/s10482-015-0463-x|doi:10.1099/ijsem.0.007141	INSDC:KM244722
lpsn:2224	Paenibacillus phocaensis	SPECIES	Tidjani Alou et al. 2026	https://lpsn.dsmz.de/species/paenibacillus-phocaensis	1	legitimate=True; inaccurate spelling; misspelling (and not recommended for medical use)	0	1	0	lpsn:516243			kgmicrobe.strain:DSM-101777	lpsn:72689	PMID:28116105|doi:10.1016/j.nmni.2016.12.001|doi:10.1099/ijsem.0.007141	INSDC:LN998053
lpsn:2266	Rhizobium glycinendophyticum	SPECIES	Wang et al. 2026	https://lpsn.dsmz.de/species/rhizobium-glycinendophyticum	0	legitimate=True; validly published under the ICNP; correct name (and explicitly recommended for medical use)	1	1	1	lpsn:517106					PMID:31542849|doi:10.1007/s10482-019-01324-1|doi:10.1099/ijsem.0.007052	INSDC:MF383489
lpsn:2274	Rothia marina	SPECIES	Liu et al. 2026	https://lpsn.dsmz.de/species/rothia-marina	0	legitimate=True; validly published under the ICNP; correct name (and explicitly recommended for medical use)	1	1	1	lpsn:516509	NCBITaxon:578216		kgmicrobe.strain:DSM-21080|kgmicrobe.strain:KCTC-19432		PMID:23793563|doi:10.1007/s10482-013-9955-8|doi:10.1099/ijsem.0.007141	INSDC:FJ425908
lpsn:2305	Streptomyces gilvigriseus	SPECIES	Ser et al. 2026	https://lpsn.dsmz.de/species/streptomyces-gilvigriseus	0	legitimate=True; validly published under the ICNP, belated name; correct name (and explicitly recommended for medical use)	1	1	1	lpsn:517119			kgmicrobe.strain:DSM-42173|kgmicrobe.strain:NBRC-110931		PMID:25863667|doi:10.1007/s10482-015-0431-5|doi:10.1099/ijsem.0.007141	INSDC:KJ632660
lpsn:2330	Terrimonas suqianensis	SPECIES	Chen et al. 2026	https://lpsn.dsmz.de/species/terrimonas-suqianensis	0	legitimate=True; validly published under the ICNP; correct name	1	1	1	lpsn:516754	NCBITaxon:2662614		kgmicrobe.strain:KCTC-52676		PMID:28455763|doi:10.1007/s10482-017-0879-6|doi:10.1099/ijsem.0.007141	INSDC:KY060007
lpsn:2336	Uliginosibacterium sangjuense	SPECIES	Han et al. 2026	https://lpsn.dsmz.de/species/uliginosibacterium-sangjuense	0	legitimate=True; validly published under the ICNP; correct name	1	1	1	lpsn:517754	NCBITaxon:1843098		kgmicrobe.strain:JCM-31375|kgmicrobe.strain:KCTC-52159		PMID:28940084|doi:10.1007/s10482-017-0946-z|doi:10.1099/ijsem.0.007141	INSDC:KU341405
lpsn:2341	Nocardioides lijunqiniae	SPECIES	Cheng et al. 2021	https://lpsn.dsmz.de/species/nocardioides-lijunqiniae	0	legitimate=True; validly published under the ICNP; correct name	1	1	1	lpsn:516183	NCBITaxon:2760832	GTDB:s__Nocardioides_lijunqiniae	kgmicrobe.strain:JCM-33468		PMID:34313583|doi:10.1099/ijsem.0.004920|doi:10.1099/ijsem.0.005006	
lpsn:2355	Salicibibacter cibi	SPECIES	Oh et al. 2021	https://lpsn.dsmz.de/species/salicibibacter-cibi	0	legitimate=True; validly published under the ICNP; correct name	1	1	1	lpsn:18891	NCBITaxon:2743001	GTDB:s__Salicibibacter_cibi	kgmicrobe.strain:DSM-111418		PMID:33907972|doi:10.1007/s12275-021-0513-1|doi:10.1099/ijsem.0.004943	INSDC:MT561873
lpsn:2393	Bacteroides ihuae	SPECIES	Andrieu et al. 2026	https://lpsn.dsmz.de/species/bacteroides-ihuae	0	legitimate=True; validly published under the ICNP; correct name (and explicitly recommended for medical use)	1	1	1	lpsn:517409	NCBITaxon:1852362	GTDB:s__Bacteroides_ihuae	kgmicrobe.strain:CCUG-70550		PMID:30258636|doi:10.1016/j.nmni.2018.06.006|doi:10.1099/ijsem.0.007141	INSDC:LT576386
lpsn:2484	Peptoniphilus raoultii	SPECIES	Diop et al. 2026	https://lpsn.dsmz.de/species/peptoniphilus-raoultii	0	legitimate=True; validly published under the ICNP; correct name (and explicitly recommended for medical use)	1	1	1	lpsn:516287	NCBITaxon:1776387				PMID:29931836|doi:10.1002/mbo3.661|doi:10.1099/ijsem.0.007141	INSDC:LN998068
lpsn:2506	Traorella massiliensis	SPECIES	Bonnet et al. 2026	https://lpsn.dsmz.de/species/traorella-massiliensis	0	legitimate=True; validly published under the ICNP; correct name	1	1	1	lpsn:531	NCBITaxon:1903263	GTDB:s__Traorella_massiliensis	kgmicrobe.strain:DSM-103514		PMID:30949346|doi:10.1016/j.nmni.2019.100520|doi:10.1099/ijsem.0.007052	INSDC:LT615365
lpsn:2518	Pelagivirga dicentrarchi	SPECIES	Li et al. 2020	https://lpsn.dsmz.de/species/pelagivirga-dicentrarchi	1	legitimate=True; validly published under the ICNP; synonym	1	1	0	lpsn:520423			kgmicrobe.strain:KCTC-62452	lpsn:41706	PMID:31583494|doi:10.1007/s10482-019-01337-w|doi:10.1099/ijsem.0.004156	INSDC:MG738262
lpsn:2554	Solibaculum mannosilyticum	SPECIES	Sakamoto et al. 2021	https://lpsn.dsmz.de/species/solibaculum-mannosilyticum	0	legitimate=True; validly published under the ICNP; correct name	1	1	1	lpsn:1774	NCBITaxon:2780922	GTDB:s__Solibaculum_mannosilyticum	kgmicrobe.strain:DSM-111571|kgmicrobe.strain:JCM-34081		PMID:33913539|doi:10.1099/ijsem.0.004943|doi:10.1111/1348-0421.12886	INSDC:LC589980
lpsn:2559	Sphaerotilus sulfidivorans	SPECIES	(Gridneva et al. 2011) Grabovich et al. 2021	https://lpsn.dsmz.de/species/sphaerotilus-sulfidivorans	1	legitimate=True; validly published under the ICNP; synonym	1	1	0	lpsn:516625	NCBITaxon:639200	GTDB:s__Sphaerotilus_sulfidivorans	kgmicrobe.strain:DSM-22545	lpsn:789173	PMID:33399897|doi:10.1007/s00203-020-02158-6|doi:10.1099/ijsem.0.004846	INSDC:FJ871054
lpsn:2617	Heliomicrobium	GENUS	Kyndt et al. 2021	https://lpsn.dsmz.de/genus/heliomicrobium	0	legitimate=True; validly published under the ICNP; correct name	1	1	1		NCBITaxon:2831443	GTDB:g__Heliomicrobium			PMID:33881982|doi:10.1099/ijsem.0.004729|doi:10.1099/ijsem.0.004850	
lpsn:2654	Shewanella khirikhana	SPECIES	Prachumwat et al. 2020	https://lpsn.dsmz.de/species/shewanella-khirikhana	0	legitimate=True; validly published under the ICNP; correct name (and explicitly recommended for medical use)	1	1	1	lpsn:516592	NCBITaxon:1965282	GTDB:s__Shewanella_khirikhana	kgmicrobe.strain:NBRC-113603		PMID:31991524|doi:10.1099/ijsem.0.004244|doi:10.1111/1751-7915.13538	INSDC:MH719102
lpsn:2741	Amygdalobacter	GENUS	Srinivasan et al. 2023	https://lpsn.dsmz.de/genus/amygdalobacter	0	legitimate=True; validly published under the ICNP; correct name	1	1	1		NCBITaxon:3079925	GTDB:g__Amygdalobacter			PMID:37787404|doi:10.1099/ijsem.0.006017|doi:10.1099/ijsem.0.006172	
lpsn:2766	Caproicibacterium	GENUS	Gu et al. 2021	https://lpsn.dsmz.de/genus/caproicibacterium	0	legitimate=True; validly published under the ICNP; correct name	1	1	1		NCBITaxon:2834348	GTDB:g__Caproicibacterium			PMID:33906707|doi:10.1099/ijsem.0.004789|doi:10.1099/ijsem.0.004850	
lpsn:2768	Danxiaibacter	GENUS	Zheng et al. 2023	https://lpsn.dsmz.de/genus/danxiaibacter	0	legitimate=True; validly published under the ICNP; correct name	1	1	1		NCBITaxon:3079937	GTDB:g__Danxiaibacter			PMID:37791661|doi:10.1099/ijsem.0.006082|doi:10.1099/ijsem.0.006172	
lpsn:2794	Polycladospora	GENUS	Mo et al. 2023	https://lpsn.dsmz.de/genus/polycladospora	0	legitimate=True; validly published under the ICNP; correct name	1	1	1		NCBITaxon:3079942	GTDB:g__Polycladospora			PMID:37791652|doi:10.1099/ijsem.0.006055|doi:10.1099/ijsem.0.006172	
lpsn:2822	Litoribacterium	GENUS	Mahmoud et al. 2021	https://lpsn.dsmz.de/genus/litoribacterium	0	legitimate=True; validly published under the ICNP; correct name	1	1	1		NCBITaxon:2834353	GTDB:g__Litoribacterium			PMID:33909547|doi:10.1099/ijsem.0.004792|doi:10.1099/ijsem.0.004850	
lpsn:2893	Pseudopontixanthobacter	GENUS	Liu et al. 2021	https://lpsn.dsmz.de/genus/pseudopontixanthobacter-1	1	legitimate=False; validly published under the ICNP, illegitimate name, later homonym; synonym	1	0	0		NCBITaxon:2792293	GTDB:g__Pseudopontixanthobacter		lpsn:12745	PMID:33886448|doi:10.1099/ijsem.0.004780|doi:10.1099/ijsem.0.004850	
lpsn:2898	Agromyces intestinalis	SPECIES	Lee et al. 2021	https://lpsn.dsmz.de/species/agromyces-intestinalis	0	legitimate=True; validly published under the ICNP; correct name	1	1	1	lpsn:515063	NCBITaxon:2592652	GTDB:s__Agromyces_intestinalis	kgmicrobe.strain:NBRC-113046		PMID:33913805|doi:10.1099/ijsem.0.004669|doi:10.1099/ijsem.0.004850	INSDC:MN121515
