strain_id	bacdive_id	designation	taxon_ids	lpsn_ids	culture_collection_ids	medium_count
kgmicrobe.strain:bacdive_138442	138442		NCBITaxon:280145	lpsn:795535	kgmicrobe.strain:CIP-110477|kgmicrobe.strain:CNCTC-7581|kgmicrobe.strain:LMG-10627|kgmicrobe.strain:NIPH-1859	0
kgmicrobe.strain:bacdive_138443	138443	3Hoq18	NCBITaxon:384	lpsn:780366	kgmicrobe.strain:ATCC-10004|kgmicrobe.strain:CIP-106959|kgmicrobe.strain:DSM-106839|kgmicrobe.strain:IFO-14778|kgmicrobe.strain:LMG-14904|kgmicrobe.strain:OUT-30008	0
kgmicrobe.strain:bacdive_138444	138444	10963/94	NCBITaxon:803	lpsn:783488	kgmicrobe.strain:CIP-105257	0
kgmicrobe.strain:bacdive_138445	138445		NCBITaxon:225991	lpsn:775074	kgmicrobe.strain:CIP-54.99	0
kgmicrobe.strain:bacdive_138446	138446	B17	NCBITaxon:2102	lpsn:784410	kgmicrobe.strain:CIP-71.28	0
kgmicrobe.strain:bacdive_138447	138447		NCBITaxon:1423	lpsn:773846	kgmicrobe.strain:CIP-51.48	0
kgmicrobe.strain:bacdive_138448	138448		NCBITaxon:472		kgmicrobe.strain:ANC-4050|kgmicrobe.strain:CIP-110497	0
kgmicrobe.strain:bacdive_138449	138449	N7	NCBITaxon:319709	lpsn:55718	kgmicrobe.strain:CCUG-50398|kgmicrobe.strain:CIP-108545	0
kgmicrobe.strain:bacdive_138450	138450	4911-84	NCBITaxon:158836	lpsn:783768	kgmicrobe.strain:CIP-104956	0
kgmicrobe.strain:bacdive_138451	138451	SW-45	NCBITaxon:187981	lpsn:784183	kgmicrobe.strain:CIP-108099|kgmicrobe.strain:JCM-11547|kgmicrobe.strain:KCCM-41591	1
kgmicrobe.strain:bacdive_138452	138452	2126-81	NCBITaxon:69218	lpsn:775932	kgmicrobe.strain:ATCC-35317|kgmicrobe.strain:CCUG-18765|kgmicrobe.strain:CCUG-25589|kgmicrobe.strain:CDC-2126-81|kgmicrobe.strain:CIP-103356|kgmicrobe.strain:HUT-8115|kgmicrobe.strain:JCM-3943|kgmicrobe.strain:NBRC-105713|kgmicrobe.strain:NCTC-12126	1
kgmicrobe.strain:bacdive_138453	138453	ToN1	NCBITaxon:2		kgmicrobe.strain:CIP-109467	0
kgmicrobe.strain:bacdive_138454	138454	2643-76	NCBITaxon:67825	lpsn:774754	kgmicrobe.strain:CIP-105015	0
kgmicrobe.strain:bacdive_138455	138455	301	NCBITaxon:1248440	lpsn:784648	kgmicrobe.strain:ATCC-700399|kgmicrobe.strain:CIP-106480	0
kgmicrobe.strain:bacdive_138456	138456		NCBITaxon:622	lpsn:780914	kgmicrobe.strain:ATCC-13313|kgmicrobe.strain:CCUG-9565|kgmicrobe.strain:CIP-57.28|kgmicrobe.strain:NCTC-4837	0
kgmicrobe.strain:bacdive_138457	138457	RHA2-9	NCBITaxon:395935	lpsn:788899	kgmicrobe.strain:CIP-110400|kgmicrobe.strain:KCTC-22545|kgmicrobe.strain:NBRC-105253	0
kgmicrobe.strain:bacdive_138458	138458	DS-3	NCBITaxon:372663	lpsn:785763	kgmicrobe.strain:CIP-108921|kgmicrobe.strain:JCM-15137|kgmicrobe.strain:KCTC-19128	1
kgmicrobe.strain:bacdive_138459	138459	LRA 094 06 89	NCBITaxon:197	lpsn:783593	kgmicrobe.strain:ATCC-49943|kgmicrobe.strain:CIP-103726	0
kgmicrobe.strain:bacdive_138460	138460	2005/49	NCBITaxon:573	lpsn:777151	kgmicrobe.strain:CIP-52.221	0
kgmicrobe.strain:bacdive_138461	138461		NCBITaxon:478	lpsn:784285	kgmicrobe.strain:CCUG-162|kgmicrobe.strain:CIP-A166	0
kgmicrobe.strain:bacdive_138462	138462	60-190	NCBITaxon:1280	lpsn:781168	kgmicrobe.strain:CIP-65.20	0
kgmicrobe.strain:bacdive_138463	138463		NCBITaxon:569	lpsn:776651	kgmicrobe.strain:CIP-66.40	0
kgmicrobe.strain:bacdive_138464	138464		NCBITaxon:585	lpsn:779882	kgmicrobe.strain:CIP-A232	0
kgmicrobe.strain:bacdive_138465	138465	X56	NCBITaxon:40324	lpsn:781249	kgmicrobe.strain:ATCC-17666|kgmicrobe.strain:CCUG-59958|kgmicrobe.strain:CIP-59.60|kgmicrobe.strain:LMG-960	0
kgmicrobe.strain:bacdive_138466	138466		NCBITaxon:238	lpsn:775890	kgmicrobe.strain:ATCC-13254|kgmicrobe.strain:CIP-60.58|kgmicrobe.strain:NCTC-10585	0
kgmicrobe.strain:bacdive_138467	138467		NCBITaxon:80866	lpsn:775497	kgmicrobe.strain:ATCC-12816|kgmicrobe.strain:ATCC-17438|kgmicrobe.strain:CIP-60.79|kgmicrobe.strain:IAM-14420|kgmicrobe.strain:JCM-6219|kgmicrobe.strain:LMG-5931|kgmicrobe.strain:NCTC-9991	1
kgmicrobe.strain:bacdive_138468	138468	P9	NCBITaxon:195	lpsn:774373	kgmicrobe.strain:CIP-70.81	0
kgmicrobe.strain:bacdive_138469	138469		NCBITaxon:197	lpsn:783593	kgmicrobe.strain:CIP-71.22	0
kgmicrobe.strain:bacdive_138470	138470		NCBITaxon:536	lpsn:774700	kgmicrobe.strain:CIP-53.2	0
kgmicrobe.strain:bacdive_138471	138471	AmMS207	NCBITaxon:315405		kgmicrobe.strain:ATCC-49133|kgmicrobe.strain:CIP-103565	0
kgmicrobe.strain:bacdive_138472	138472	Micoulaud	NCBITaxon:615	lpsn:780876	kgmicrobe.strain:CIP-53.106	0
kgmicrobe.strain:bacdive_138473	138473		NCBITaxon:1502	lpsn:774951	kgmicrobe.strain:CIP-105568	0
kgmicrobe.strain:bacdive_138474	138474	S2-49, Klf	NCBITaxon:1629	lpsn:783100	kgmicrobe.strain:CIP-105135|kgmicrobe.strain:JCM-1064|kgmicrobe.strain:LMG-12021	2
kgmicrobe.strain:bacdive_138475	138475		NCBITaxon:562	lpsn:776057	kgmicrobe.strain:CIP-105240	0
kgmicrobe.strain:bacdive_138476	138476	23205	NCBITaxon:37330	lpsn:778753	kgmicrobe.strain:CIP-104839|kgmicrobe.strain:IFM-0308|kgmicrobe.strain:IMSNU-21205|kgmicrobe.strain:JCM-9097	1
kgmicrobe.strain:bacdive_138477	138477		NCBITaxon:562	lpsn:776057	kgmicrobe.strain:CIP-A248	0
kgmicrobe.strain:bacdive_138478	138478	C 203 M	NCBITaxon:1314	lpsn:781379	kgmicrobe.strain:ATCC-8668|kgmicrobe.strain:CIP-54.5|kgmicrobe.strain:NCIMB-8884	0
kgmicrobe.strain:bacdive_138479	138479	pyocyanique O race A	NCBITaxon:287	lpsn:779948	kgmicrobe.strain:CIP-A19	0
kgmicrobe.strain:bacdive_138480	138480		NCBITaxon:1423	lpsn:773846	kgmicrobe.strain:CIP-51.54	0
kgmicrobe.strain:bacdive_138481	138481		NCBITaxon:1641	lpsn:777586	kgmicrobe.strain:API-88-05-013|kgmicrobe.strain:ATCC-700545|kgmicrobe.strain:CIP-105916	0
kgmicrobe.strain:bacdive_138482	138482	BM21	NCBITaxon:562	lpsn:776057	kgmicrobe.strain:CIP-103930|kgmicrobe.strain:CRBIP19.9	0
kgmicrobe.strain:bacdive_138483	138483		NCBITaxon:562	lpsn:776057	kgmicrobe.strain:CIP-51.10	0
kgmicrobe.strain:bacdive_138484	138484	884.84	NCBITaxon:1717	lpsn:775178	kgmicrobe.strain:CIP-101249	0
kgmicrobe.strain:bacdive_138485	138485	Gerner-Smidt 10095	NCBITaxon:520708		kgmicrobe.strain:CCUG-34786|kgmicrobe.strain:CIP-110472|kgmicrobe.strain:NIPH-817	0
kgmicrobe.strain:bacdive_138486	138486		NCBITaxon:1280	lpsn:781168	kgmicrobe.strain:CIP-52.1	0
kgmicrobe.strain:bacdive_138487	138487		NCBITaxon:2	lpsn:14602	kgmicrobe.strain:CIP-103736	0
kgmicrobe.strain:bacdive_138488	138488		NCBITaxon:244366	lpsn:777159	kgmicrobe.strain:CIP-53.27	0
kgmicrobe.strain:bacdive_138489	138489	MB4	NCBITaxon:476	lpsn:784279	kgmicrobe.strain:ATCC-43759|kgmicrobe.strain:CIP-103741	0
kgmicrobe.strain:bacdive_138490	138490	LRA 069 05 89	NCBITaxon:195	lpsn:774373	kgmicrobe.strain:ATCC-49941|kgmicrobe.strain:CIP-103753	0
kgmicrobe.strain:bacdive_138491	138491		NCBITaxon:2	lpsn:798610	kgmicrobe.strain:ATCC-19988|kgmicrobe.strain:CIP-103926|kgmicrobe.strain:IFO-14799|kgmicrobe.strain:NCTC-10166	0
kgmicrobe.strain:bacdive_138492	138492	Hfr KL 16	NCBITaxon:562	lpsn:776057	kgmicrobe.strain:CIP-104722	0
kgmicrobe.strain:bacdive_138493	138493	IC168	NCBITaxon:57029	lpsn:784747	kgmicrobe.strain:ACAM-628|kgmicrobe.strain:CIP-106071	0
kgmicrobe.strain:bacdive_138494	138494		NCBITaxon:197	lpsn:783593	kgmicrobe.strain:CIP-59.8	0
kgmicrobe.strain:bacdive_138495	138495		NCBITaxon:24	lpsn:780908	kgmicrobe.strain:CIP-59.12|kgmicrobe.strain:NCDO-756|kgmicrobe.strain:NCIMB-8615	0
kgmicrobe.strain:bacdive_138496	138496		NCBITaxon:80866	lpsn:775497	kgmicrobe.strain:ATCC-17439|kgmicrobe.strain:CIP-60.78|kgmicrobe.strain:NBIMCC-508	0
kgmicrobe.strain:bacdive_138497	138497	4284	NCBITaxon:1717	lpsn:775178	kgmicrobe.strain:CIP-60.82	0
kgmicrobe.strain:bacdive_138498	138498	MS 41	NCBITaxon:1280	lpsn:781168	kgmicrobe.strain:ATCC-12604|kgmicrobe.strain:CIP-65.13|kgmicrobe.strain:NCTC-6135	0
kgmicrobe.strain:bacdive_138499	138499	MS 150	NCBITaxon:1280	lpsn:781168	kgmicrobe.strain:ATCC-12605|kgmicrobe.strain:CIP-65.14|kgmicrobe.strain:NCTC-6136	0
kgmicrobe.strain:bacdive_138500	138500	MS 63	NCBITaxon:1280	lpsn:781168	kgmicrobe.strain:ATCC-12606|kgmicrobe.strain:CIP-65.15|kgmicrobe.strain:NCTC-6137	0
kgmicrobe.strain:bacdive_138501	138501		NCBITaxon:1280	lpsn:781168	kgmicrobe.strain:ATCC-12608|kgmicrobe.strain:CIP-65.17|kgmicrobe.strain:NCTC-8723	0
kgmicrobe.strain:bacdive_138502	138502	SW4	NCBITaxon:2756	lpsn:774256	kgmicrobe.strain:CIP-69.8	0
kgmicrobe.strain:bacdive_138503	138503	34	NCBITaxon:2756	lpsn:774256	kgmicrobe.strain:CIP-69.9	0
kgmicrobe.strain:bacdive_138504	138504	SW5	NCBITaxon:2756	lpsn:774256	kgmicrobe.strain:CIP-69.10	0
kgmicrobe.strain:bacdive_138505	138505	SS	NCBITaxon:584	lpsn:779875	kgmicrobe.strain:CIP-75.15	0
kgmicrobe.strain:bacdive_138506	138506	LNP 636, M 521	NCBITaxon:487	lpsn:778634	kgmicrobe.strain:CCUG-27649|kgmicrobe.strain:CIP-76.11|kgmicrobe.strain:NCTC-11202	0
kgmicrobe.strain:bacdive_138507	138507	chalazion	NCBITaxon:573	lpsn:777151	kgmicrobe.strain:CIP-A215	0
kgmicrobe.strain:bacdive_138508	138508		NCBITaxon:65657	lpsn:776945	kgmicrobe.strain:CIP-75.29	0
kgmicrobe.strain:bacdive_138509	138509	162-75	NCBITaxon:539	lpsn:775886	kgmicrobe.strain:CIP-76.119	0
kgmicrobe.strain:bacdive_138510	138510	650-75	NCBITaxon:539	lpsn:775886	kgmicrobe.strain:CIP-76.120	0
kgmicrobe.strain:bacdive_138511	138511	658-75	NCBITaxon:539	lpsn:775886	kgmicrobe.strain:CIP-76.121	0
kgmicrobe.strain:bacdive_138512	138512	Bagdad 57/46	NCBITaxon:622	lpsn:780914	kgmicrobe.strain:CIP-67.58	0
kgmicrobe.strain:bacdive_138513	138513	32/96	NCBITaxon:59203		kgmicrobe.strain:CIP-106466	0
kgmicrobe.strain:bacdive_138514	138514	SSISP 10F/2	NCBITaxon:1313	lpsn:781377	kgmicrobe.strain:CIP-106550	0
kgmicrobe.strain:bacdive_138515	138515	CNRH 00498	NCBITaxon:727	lpsn:776645	kgmicrobe.strain:CIP-107150	0
kgmicrobe.strain:bacdive_138516	138516	CNRH 00763	NCBITaxon:727	lpsn:776645	kgmicrobe.strain:CIP-107151	0
kgmicrobe.strain:bacdive_138517	138517		NCBITaxon:153268	lpsn:772871	kgmicrobe.strain:CIP-107456|kgmicrobe.strain:DSM-14293|kgmicrobe.strain:LMG-21433	0
kgmicrobe.strain:bacdive_138518	138518		NCBITaxon:1717	lpsn:775178	kgmicrobe.strain:CIP-107503	0
kgmicrobe.strain:bacdive_138519	138519		NCBITaxon:1717	lpsn:775178	kgmicrobe.strain:CIP-107538	0
kgmicrobe.strain:bacdive_138520	138520		NCBITaxon:1717	lpsn:775178	kgmicrobe.strain:CIP-107581	0
kgmicrobe.strain:bacdive_138521	138521		NCBITaxon:1717	lpsn:775178	kgmicrobe.strain:CIP-107582	0
kgmicrobe.strain:bacdive_138522	138522	MTo-293	NCBITaxon:2		kgmicrobe.strain:CIP-107592	0
kgmicrobe.strain:bacdive_138523	138523		NCBITaxon:1265502	lpsn:783580	kgmicrobe.strain:ATCC-BAA-369|kgmicrobe.strain:CIP-107619|kgmicrobe.strain:IFO-16448|kgmicrobe.strain:JCM-10698|kgmicrobe.strain:NBRC-104253|kgmicrobe.strain:NBRC-16448	1
kgmicrobe.strain:bacdive_138524	138524	LLAP-6	NCBITaxon:1212490	lpsn:784116	kgmicrobe.strain:ATCC-700991|kgmicrobe.strain:CCUG-43886|kgmicrobe.strain:CIP-107646	0
kgmicrobe.strain:bacdive_138525	138525	8917974	NCBITaxon:731	lpsn:784016	kgmicrobe.strain:ATCC-700025|kgmicrobe.strain:CIP-107676	0
kgmicrobe.strain:bacdive_138526	138526		NCBITaxon:1211807	lpsn:21513	kgmicrobe.strain:CCUG-29240|kgmicrobe.strain:CIP-107695	0
kgmicrobe.strain:bacdive_138527	138527	MAE 2	NCBITaxon:71171	lpsn:784643	kgmicrobe.strain:CIP-107718|kgmicrobe.strain:NCIMB-13489	0
kgmicrobe.strain:bacdive_138528	138528	1461	NCBITaxon:204091		kgmicrobe.strain:CCUG-51327|kgmicrobe.strain:CIP-107751	0
kgmicrobe.strain:bacdive_138529	138529		NCBITaxon:186761	lpsn:46512	kgmicrobe.strain:CIP-107768	0
kgmicrobe.strain:bacdive_138530	138530	Z2491	NCBITaxon:487	lpsn:778634	kgmicrobe.strain:CIP-107858	0
kgmicrobe.strain:bacdive_138531	138531	2302645	NCBITaxon:28901	lpsn:784857	kgmicrobe.strain:CIP-107859	0
kgmicrobe.strain:bacdive_138532	138532	HT 2-6	NCBITaxon:190897	lpsn:783006	kgmicrobe.strain:CIP-107866	0
kgmicrobe.strain:bacdive_138533	138533	HT 3-3	NCBITaxon:190897	lpsn:783006	kgmicrobe.strain:CIP-107867	0
kgmicrobe.strain:bacdive_138534	138534	Lc04	NCBITaxon:106592	lpsn:792643	kgmicrobe.strain:CFN-E1007|kgmicrobe.strain:CIP-107894|kgmicrobe.strain:LMG-21331	0
kgmicrobe.strain:bacdive_138535	138535	SM-1	NCBITaxon:187980	lpsn:784264	kgmicrobe.strain:CIP-107899|kgmicrobe.strain:JCM-11542|kgmicrobe.strain:KCCM-41586	1
kgmicrobe.strain:bacdive_138536	138536		NCBITaxon:1336247	lpsn:784890	kgmicrobe.strain:ATCC-BAA-318|kgmicrobe.strain:CIP-107947|kgmicrobe.strain:KMM-3582|kgmicrobe.strain:LMG-20551	0
kgmicrobe.strain:bacdive_138537	138537	HRKA1	NCBITaxon:190308	lpsn:784902	kgmicrobe.strain:CGMCC-1.8480|kgmicrobe.strain:CIP-107953|kgmicrobe.strain:JCM-11561|kgmicrobe.strain:LMG-21406	1
kgmicrobe.strain:bacdive_138538	138538	IK-1	NCBITaxon:190305	lpsn:784894	kgmicrobe.strain:CGMCC-1.8460|kgmicrobe.strain:CIP-107954|kgmicrobe.strain:JCM-11558|kgmicrobe.strain:KCTC-22440|kgmicrobe.strain:LMG-21403	1
kgmicrobe.strain:bacdive_138539	138539	SM2-1	NCBITaxon:190310	lpsn:784901	kgmicrobe.strain:CGMCC-1.8481|kgmicrobe.strain:CIP-107955|kgmicrobe.strain:JCM-11563|kgmicrobe.strain:LMG-21408	1
kgmicrobe.strain:bacdive_138540	138540	gc	NCBITaxon:99655	lpsn:784775	kgmicrobe.strain:AS-1.2176|kgmicrobe.strain:BCRC-80540|kgmicrobe.strain:CGMCC-1.2176|kgmicrobe.strain:CIP-108225|kgmicrobe.strain:JCM-11668	1
kgmicrobe.strain:bacdive_138541	138541		NCBITaxon:1516	lpsn:70447	kgmicrobe.strain:AIP-104.00|kgmicrobe.strain:CIP-108279	0
kgmicrobe.strain:bacdive_138542	138542		NCBITaxon:291615		kgmicrobe.strain:AIP-504-99|kgmicrobe.strain:CIP-108291	0
kgmicrobe.strain:bacdive_138543	138543		NCBITaxon:291615		kgmicrobe.strain:AIP-505-99|kgmicrobe.strain:CCUG-49566|kgmicrobe.strain:CIP-108280	0
kgmicrobe.strain:bacdive_138544	138544	Bucarest R	NCBITaxon:622	lpsn:780914	kgmicrobe.strain:CIP-55.139	0
kgmicrobe.strain:bacdive_138545	138545		NCBITaxon:2		kgmicrobe.strain:CCUG-47563|kgmicrobe.strain:CIP-108467	0
kgmicrobe.strain:bacdive_138546	138546		NCBITaxon:293545		kgmicrobe.strain:CCUG-49335|kgmicrobe.strain:CIP-108503|kgmicrobe.strain:DSM-16965	0
kgmicrobe.strain:bacdive_138547	138547		NCBITaxon:158850	lpsn:779890	kgmicrobe.strain:CIP-51.12	0
kgmicrobe.strain:bacdive_138548	138548		NCBITaxon:2053611		kgmicrobe.strain:AIP-518-78|kgmicrobe.strain:CIP-108611	0
kgmicrobe.strain:bacdive_138549	138549	197-83	NCBITaxon:539	lpsn:775886	kgmicrobe.strain:CIP-100134	0
kgmicrobe.strain:bacdive_138550	138550		NCBITaxon:1461579	lpsn:795584	kgmicrobe.strain:CIP-109410	0
kgmicrobe.strain:bacdive_138551	138551		NCBITaxon:228899	lpsn:7351		0
kgmicrobe.strain:bacdive_138552	138552	IDR2-2	NCBITaxon:254784	lpsn:783348	kgmicrobe.strain:BCRC-17792|kgmicrobe.strain:CIP-108641|kgmicrobe.strain:JCM-12281|kgmicrobe.strain:NCIMB-13981	1
kgmicrobe.strain:bacdive_138553	138553	195-83	NCBITaxon:539	lpsn:775886	kgmicrobe.strain:CIP-100139	0
kgmicrobe.strain:bacdive_138554	138554	RHA3-1	NCBITaxon:395936	lpsn:788897	kgmicrobe.strain:CIP-110401|kgmicrobe.strain:KCTC-22547|kgmicrobe.strain:NBRC-105251	0
kgmicrobe.strain:bacdive_138555	138555		NCBITaxon:2559073	lpsn:7946	kgmicrobe.strain:CIP-110524	0
kgmicrobe.strain:bacdive_138556	138556		NCBITaxon:55601	lpsn:777594	kgmicrobe.strain:CIP-64.14|kgmicrobe.strain:NCIMB-407	0
kgmicrobe.strain:bacdive_138557	138557	AUST/NH2	NCBITaxon:388640		kgmicrobe.strain:CCUG-52000|kgmicrobe.strain:CIP-108980|kgmicrobe.strain:CSUR-B2	0
kgmicrobe.strain:bacdive_138558	138558		NCBITaxon:40214	lpsn:772619	kgmicrobe.strain:ATCC-17923|kgmicrobe.strain:CIP-70.16|kgmicrobe.strain:LMG-1002|kgmicrobe.strain:NCIMB-9018	0
kgmicrobe.strain:bacdive_138559	138559	61 BR3	NCBITaxon:1590	lpsn:10708	kgmicrobe.strain:CIP-104450	0
kgmicrobe.strain:bacdive_138560	138560		NCBITaxon:29430	lpsn:772618	kgmicrobe.strain:ATCC-17977|kgmicrobe.strain:CIP-53.116	0
kgmicrobe.strain:bacdive_138561	138561	AUST/NH1	NCBITaxon:388640		kgmicrobe.strain:CCUG-51999|kgmicrobe.strain:CIP-108978|kgmicrobe.strain:CSUR-B1	0
kgmicrobe.strain:bacdive_138562	138562	7788	NCBITaxon:470	lpsn:772610	kgmicrobe.strain:ATCC-17961|kgmicrobe.strain:CIP-70.32	0
kgmicrobe.strain:bacdive_138563	138563		NCBITaxon:730	lpsn:776643	kgmicrobe.strain:CIP-100296	0
kgmicrobe.strain:bacdive_138564	138564	AUST/NH10	NCBITaxon:481139	lpsn:788277	kgmicrobe.strain:CCUG-52165|kgmicrobe.strain:CIP-109054|kgmicrobe.strain:CSUR-B611	0
kgmicrobe.strain:bacdive_138565	138565	AUST/NH9	NCBITaxon:481139	lpsn:788277	kgmicrobe.strain:CCUG-52164|kgmicrobe.strain:CIP-109055|kgmicrobe.strain:CSUR-B610	0
kgmicrobe.strain:bacdive_138566	138566	AUST/NH11	NCBITaxon:481138	lpsn:788276	kgmicrobe.strain:CCUG-52166|kgmicrobe.strain:CIP-109056|kgmicrobe.strain:CSUR-B616	0
kgmicrobe.strain:bacdive_138567	138567	AUST/NH14	NCBITaxon:481139	lpsn:788277	kgmicrobe.strain:CCUG-52169|kgmicrobe.strain:CIP-109059|kgmicrobe.strain:CSUR-B612	0
kgmicrobe.strain:bacdive_138568	138568	AUST/NH15	NCBITaxon:481138	lpsn:788276	kgmicrobe.strain:CCUG-52170|kgmicrobe.strain:CIP-109060|kgmicrobe.strain:CSUR-B618	0
kgmicrobe.strain:bacdive_138569	138569	AUST/NH18	NCBITaxon:481139	lpsn:788277	kgmicrobe.strain:CCUG-52173|kgmicrobe.strain:CIP-109063|kgmicrobe.strain:CSUR-B613	0
kgmicrobe.strain:bacdive_138570	138570	485.83	NCBITaxon:1379	lpsn:783898	kgmicrobe.strain:CIP-100301	0
kgmicrobe.strain:bacdive_138571	138571	SP 17	NCBITaxon:2		kgmicrobe.strain:CIP-108311	0
kgmicrobe.strain:bacdive_138572	138572	46/81	NCBITaxon:631	lpsn:785223	kgmicrobe.strain:CIP-109105|kgmicrobe.strain:IP-10209	0
kgmicrobe.strain:bacdive_138573	138573	pyocyanique race A	NCBITaxon:287	lpsn:779948	kgmicrobe.strain:CIP-A14	0
kgmicrobe.strain:bacdive_138574	138574	Ivanova 31-13, 31-13	NCBITaxon:1279015	lpsn:784529	kgmicrobe.strain:ATCC-BAA-899|kgmicrobe.strain:CIP-109080|kgmicrobe.strain:DSM-108803|kgmicrobe.strain:LMG-22147|kgmicrobe.strain:UCM-B-11076	0
kgmicrobe.strain:bacdive_138575	138575	1296/7	NCBITaxon:621	lpsn:780913	kgmicrobe.strain:CIP-51.4|kgmicrobe.strain:NCTC-9355	0
kgmicrobe.strain:bacdive_138576	138576	Congo	NCBITaxon:621	lpsn:780913	kgmicrobe.strain:CIP-51.3	0
kgmicrobe.strain:bacdive_138577	138577		NCBITaxon:28214		kgmicrobe.strain:CIP-107349	0
kgmicrobe.strain:bacdive_138578	138578	527.83	NCBITaxon:33885	lpsn:778048	kgmicrobe.strain:CIP-100313	0
kgmicrobe.strain:bacdive_138579	138579	2518	NCBITaxon:1421	lpsn:786260	kgmicrobe.strain:CIP-51.25|kgmicrobe.strain:CRBIP3.2497	0
kgmicrobe.strain:bacdive_138580	138580		NCBITaxon:38293	lpsn:779528	kgmicrobe.strain:CIP-100540	0
kgmicrobe.strain:bacdive_138581	138581	10	NCBITaxon:485	lpsn:778632	kgmicrobe.strain:CIP-A50	0
kgmicrobe.strain:bacdive_138582	138582	784.81	NCBITaxon:47715	lpsn:777383	kgmicrobe.strain:CIP-110112|kgmicrobe.strain:CIP-203036	0
kgmicrobe.strain:bacdive_138583	138583	NB 37	NCBITaxon:573	lpsn:777151	kgmicrobe.strain:CIP-104039	0
kgmicrobe.strain:bacdive_138584	138584	226-75	NCBITaxon:1717	lpsn:775178	kgmicrobe.strain:CIP-100163	0
kgmicrobe.strain:bacdive_138585	138585	C94	NCBITaxon:119602		kgmicrobe.strain:CIP-105075	0
kgmicrobe.strain:bacdive_138586	138586	97371	NCBITaxon:727	lpsn:776645	kgmicrobe.strain:CIP-105280	0
kgmicrobe.strain:bacdive_138587	138587	C97	NCBITaxon:562	lpsn:776057	kgmicrobe.strain:CIP-106016|kgmicrobe.strain:ECOR-11	0
kgmicrobe.strain:bacdive_138588	138588	EKC 001	NCBITaxon:104270	lpsn:782404	kgmicrobe.strain:ATCC-51886|kgmicrobe.strain:CIP-106405|kgmicrobe.strain:LMG-13025|kgmicrobe.strain:NCIMB-13128	0
kgmicrobe.strain:bacdive_138589	138589		NCBITaxon:495	lpsn:784464	kgmicrobe.strain:CIP-101299	0
kgmicrobe.strain:bacdive_138590	138590	77-85	NCBITaxon:28264	lpsn:773354	kgmicrobe.strain:CIP-101407	0
kgmicrobe.strain:bacdive_138591	138591	PSH-125	NCBITaxon:621	lpsn:780913	kgmicrobe.strain:CIP-52.51|kgmicrobe.strain:NCTC-9330	0
kgmicrobe.strain:bacdive_138592	138592		NCBITaxon:714	lpsn:785424	kgmicrobe.strain:CIP-101478	0
kgmicrobe.strain:bacdive_138593	138593	M 279	NCBITaxon:621	lpsn:780913	kgmicrobe.strain:CIP-52.53|kgmicrobe.strain:NCTC-9332	0
kgmicrobe.strain:bacdive_138594	138594		NCBITaxon:33010	lpsn:794766	kgmicrobe.strain:CIP-101462	0
kgmicrobe.strain:bacdive_138595	138595	96.145	NCBITaxon:1280	lpsn:781168	kgmicrobe.strain:CCUG-45314|kgmicrobe.strain:CIP-106762	0
kgmicrobe.strain:bacdive_138596	138596		NCBITaxon:614	lpsn:780875	kgmicrobe.strain:CIP-52.56	0
kgmicrobe.strain:bacdive_138597	138597	4702000	NCBITaxon:1502	lpsn:774951	kgmicrobe.strain:CIP-106938	0
kgmicrobe.strain:bacdive_138598	138598		NCBITaxon:1396	lpsn:773670	kgmicrobe.strain:ATCC-7064|kgmicrobe.strain:CIP-52.57|kgmicrobe.strain:NRRL---NRS-201	0
kgmicrobe.strain:bacdive_138599	138599	511.85	NCBITaxon:727	lpsn:776645	kgmicrobe.strain:CIP-101713	0
kgmicrobe.strain:bacdive_138600	138600		NCBITaxon:196	lpsn:783585	kgmicrobe.strain:CIP-101714	0
kgmicrobe.strain:bacdive_138601	138601	501.85	NCBITaxon:747	lpsn:779182	kgmicrobe.strain:CIP-101716	0
kgmicrobe.strain:bacdive_138602	138602	663-84	NCBITaxon:726	lpsn:783939	kgmicrobe.strain:CIP-101065	0
kgmicrobe.strain:bacdive_138603	138603	146-86	NCBITaxon:47715	lpsn:777383	kgmicrobe.strain:CIP-102206	0
kgmicrobe.strain:bacdive_138604	138604		NCBITaxon:1624	lpsn:10714	kgmicrobe.strain:CIP-102429	0
kgmicrobe.strain:bacdive_138605	138605	486-86	NCBITaxon:43771	lpsn:775266	kgmicrobe.strain:CIP-102488	0
kgmicrobe.strain:bacdive_138606	138606	682.86	NCBITaxon:732	lpsn:785425	kgmicrobe.strain:CIP-102688	0
kgmicrobe.strain:bacdive_138607	138607	F 41	NCBITaxon:562	lpsn:776057	kgmicrobe.strain:CIP-52.171|kgmicrobe.strain:NCTC-8960	0
kgmicrobe.strain:bacdive_138608	138608	116.87	NCBITaxon:747	lpsn:779182	kgmicrobe.strain:CIP-102868	0
kgmicrobe.strain:bacdive_138609	138609	241.75	NCBITaxon:253	lpsn:774714	kgmicrobe.strain:CIP-103068	0
kgmicrobe.strain:bacdive_138610	138610		NCBITaxon:37734	lpsn:775959	kgmicrobe.strain:CCM-441|kgmicrobe.strain:CIP-103526	0
kgmicrobe.strain:bacdive_138611	138611	G8350	NCBITaxon:35814	lpsn:774102	kgmicrobe.strain:CIP-104397	0
kgmicrobe.strain:bacdive_138612	138612	H 606	NCBITaxon:2111	lpsn:798559	kgmicrobe.strain:ATCC-13988|kgmicrobe.strain:CIP-104681	0
