taxon_id	label	rank	parent_id	genetic_code	exact_synonyms	related_synonyms	broad_synonyms	attested_by
NCBITaxon:1144680	Luteolibacter yonseiensis	SPECIES	NCBITaxon:518753	11				bacdive|lpsn|gold|madin_etal
NCBITaxon:1144682	Prosthecobacter algae	SPECIES	NCBITaxon:48463	11				bacdive|lpsn|gold
NCBITaxon:1144708	Pseudomonas sp. GM41(2012)	SPECIES	NCBITaxon:196821	11				madin_etal
NCBITaxon:1144748	Kangiella sediminilitoris	SPECIES	NCBITaxon:261963	11				bacdive|lpsn|gold|madin_etal
NCBITaxon:1144750	Olleya namhaensis	SPECIES	NCBITaxon:336276	11				bacdive|lpsn|mediadive|gold|madin_etal|bactotraits
NCBITaxon:1144873	Paludibacterium purpuratum	SPECIES	NCBITaxon:400060	11				bacdive|lpsn|gold
NCBITaxon:1144882	Streptomyces polyantibioticus SPR	STRAIN	NCBITaxon:340148	11	Streptomyces polyantibioticus str. SPR|Streptomyces polyantibioticus strain SPR	Streptomyces polyantibioticus DSM 44925		bacdive|mediadive|madin_etal|bactotraits
NCBITaxon:1144883	Streptomyces pharetrae CZA14	STRAIN	NCBITaxon:291370	11	Streptomyces pharetrae str. CZA14|Streptomyces pharetrae strain CZA14			madin_etal
NCBITaxon:1144884	Pseudomonas sp. R62	SPECIES	NCBITaxon:196821	11				madin_etal
NCBITaxon:1144885	Pseudomonas sp. R81	SPECIES	NCBITaxon:196821	11				madin_etal
NCBITaxon:1144888	Rickettsia helvetica C9P9	STRAIN	NCBITaxon:35789	11	Rickettsia helvetica str. C9P9|Rickettsia helvetica strain C9P9			madin_etal
NCBITaxon:1144924	Acrasidae	FAMILY	NCBITaxon:43693	1		Acrasiaceae|Guttulinaceae		
NCBITaxon:1144929	Salinispora arenicola CNQ748	STRAIN	NCBITaxon:168697	11	Salinispora arenicola str. CNQ748|Salinispora arenicola strain CNQ748			madin_etal
NCBITaxon:1144930	Salinispora arenicola CNS673	STRAIN	NCBITaxon:168697	11	Salinispora arenicola str. CNS673|Salinispora arenicola strain CNS673			madin_etal
NCBITaxon:1145106	Sphingobacterium detergens	SPECIES	NCBITaxon:28453	11				bacdive|lpsn|gold|madin_etal
NCBITaxon:1145110	Helicobacter pylori R018c	STRAIN	NCBITaxon:210	11				madin_etal
NCBITaxon:1145111	Helicobacter pylori R030b	STRAIN	NCBITaxon:210	11				madin_etal
NCBITaxon:1145112	Helicobacter pylori R32b	STRAIN	NCBITaxon:210	11				madin_etal
NCBITaxon:1145113	Helicobacter pylori R036d	STRAIN	NCBITaxon:210	11				madin_etal
NCBITaxon:1145114	Helicobacter pylori R037c	STRAIN	NCBITaxon:210	11				madin_etal
NCBITaxon:1145115	Helicobacter pylori R038b	STRAIN	NCBITaxon:210	11				madin_etal
NCBITaxon:1145116	Helicobacter pylori R046Wa	STRAIN	NCBITaxon:210	11				madin_etal
NCBITaxon:1145117	Helicobacter pylori R055a	STRAIN	NCBITaxon:210	11				madin_etal
NCBITaxon:1145118	Helicobacter pylori R056a	STRAIN	NCBITaxon:210	11				madin_etal
NCBITaxon:1145119	Neisseria meningitidis 69155	STRAIN	NCBITaxon:487	11				madin_etal
NCBITaxon:1145120	Neisseria meningitidis 69176	STRAIN	NCBITaxon:487	11				madin_etal
NCBITaxon:1145121	Neisseria meningitidis 70021	STRAIN	NCBITaxon:487	11				madin_etal
NCBITaxon:1145122	Neisseria meningitidis 2000080	STRAIN	NCBITaxon:487	11				madin_etal
NCBITaxon:1145123	Neisseria meningitidis 96060	STRAIN	NCBITaxon:487	11				madin_etal
NCBITaxon:1145124	Neisseria meningitidis 94018	STRAIN	NCBITaxon:487	11				madin_etal
NCBITaxon:1145125	Neisseria meningitidis 75643	STRAIN	NCBITaxon:487	11				madin_etal
NCBITaxon:1145126	Neisseria meningitidis 75689	STRAIN	NCBITaxon:487	11				madin_etal
NCBITaxon:1145127	Neisseria meningitidis 69100	STRAIN	NCBITaxon:487	11				madin_etal
NCBITaxon:1145128	Neisseria meningitidis 97018	STRAIN	NCBITaxon:487	11				madin_etal
NCBITaxon:1145129	Neisseria meningitidis 63023	STRAIN	NCBITaxon:487	11				madin_etal
NCBITaxon:1145130	Neisseria meningitidis 61106	STRAIN	NCBITaxon:487	11				madin_etal
NCBITaxon:1145131	Neisseria meningitidis 70082	STRAIN	NCBITaxon:487	11				madin_etal
NCBITaxon:1145132	Neisseria meningitidis 65012	STRAIN	NCBITaxon:487	11				madin_etal
NCBITaxon:1145133	Neisseria meningitidis 64182	STRAIN	NCBITaxon:487	11				madin_etal
NCBITaxon:1145134	Neisseria meningitidis 97027	STRAIN	NCBITaxon:487	11				madin_etal
NCBITaxon:1145135	Neisseria meningitidis 96024	STRAIN	NCBITaxon:487	11				madin_etal
NCBITaxon:1145136	Neisseria meningitidis 97008	STRAIN	NCBITaxon:487	11				madin_etal
NCBITaxon:1145137	Neisseria meningitidis 98005	STRAIN	NCBITaxon:487	11				madin_etal
NCBITaxon:1145138	Neisseria meningitidis 2004085	STRAIN	NCBITaxon:487	11				madin_etal
NCBITaxon:1145139	Neisseria meningitidis 2003022	STRAIN	NCBITaxon:487	11				madin_etal
NCBITaxon:1145140	Neisseria meningitidis 2000063	STRAIN	NCBITaxon:487	11				madin_etal
NCBITaxon:1145141	Neisseria meningitidis 2002007	STRAIN	NCBITaxon:487	11				madin_etal
NCBITaxon:1145142	Neisseria meningitidis NM604	STRAIN	NCBITaxon:487	11				madin_etal
NCBITaxon:1145143	Neisseria meningitidis NM606	STRAIN	NCBITaxon:487	11				madin_etal
NCBITaxon:1145144	Neisseria meningitidis NM607	STRAIN	NCBITaxon:487	11				madin_etal
NCBITaxon:1145145	Neisseria meningitidis NM133	STRAIN	NCBITaxon:487	11				madin_etal
NCBITaxon:1145146	Neisseria meningitidis NM23	STRAIN	NCBITaxon:487	11				madin_etal
NCBITaxon:1145147	Neisseria meningitidis NM32	STRAIN	NCBITaxon:487	11				madin_etal
NCBITaxon:1145148	Neisseria meningitidis NM35	STRAIN	NCBITaxon:487	11				madin_etal
NCBITaxon:1145149	Neisseria meningitidis NM36	STRAIN	NCBITaxon:487	11				madin_etal
NCBITaxon:1145150	Neisseria meningitidis NM43	STRAIN	NCBITaxon:487	11				madin_etal
NCBITaxon:1145151	Neisseria meningitidis NM82	STRAIN	NCBITaxon:487	11				madin_etal
NCBITaxon:1145152	Neisseria meningitidis NM94	STRAIN	NCBITaxon:487	11				madin_etal
NCBITaxon:1145153	Neisseria meningitidis NM95	STRAIN	NCBITaxon:487	11				madin_etal
NCBITaxon:1145154	Neisseria meningitidis NM313	STRAIN	NCBITaxon:487	11				madin_etal
NCBITaxon:1145155	Neisseria meningitidis NM1482	STRAIN	NCBITaxon:487	11				madin_etal
NCBITaxon:1145156	Neisseria meningitidis NM1495	STRAIN	NCBITaxon:487	11				madin_etal
NCBITaxon:1145157	Neisseria meningitidis 73696	STRAIN	NCBITaxon:487	11				madin_etal
NCBITaxon:1145158	Neisseria meningitidis 73704	STRAIN	NCBITaxon:487	11				madin_etal
NCBITaxon:1145159	Neisseria meningitidis 81858	STRAIN	NCBITaxon:487	11				madin_etal
NCBITaxon:1145160	Neisseria meningitidis 2002020	STRAIN	NCBITaxon:487	11				madin_etal
NCBITaxon:1145161	Neisseria meningitidis NM477	STRAIN	NCBITaxon:487	11				madin_etal
NCBITaxon:1145162	Neisseria meningitidis M13265	STRAIN	NCBITaxon:487	11				madin_etal
NCBITaxon:1145163	Neisseria meningitidis NM3147	STRAIN	NCBITaxon:487	11				madin_etal
NCBITaxon:1145164	Neisseria meningitidis 2001072	STRAIN	NCBITaxon:487	11				madin_etal
NCBITaxon:1145165	Neisseria meningitidis 2001073	STRAIN	NCBITaxon:487	11				madin_etal
NCBITaxon:1145166	Neisseria meningitidis 2000081	STRAIN	NCBITaxon:487	11				madin_etal
NCBITaxon:1145167	Neisseria meningitidis 2001001	STRAIN	NCBITaxon:487	11				madin_etal
NCBITaxon:1145168	Neisseria meningitidis 2004032	STRAIN	NCBITaxon:487	11				madin_etal
NCBITaxon:1145169	Neisseria meningitidis 2001213	STRAIN	NCBITaxon:487	11				madin_etal
NCBITaxon:1145170	Neisseria meningitidis 2004264	STRAIN	NCBITaxon:487	11				madin_etal
NCBITaxon:1145171	Neisseria meningitidis 2000175	STRAIN	NCBITaxon:487	11				madin_etal
NCBITaxon:1145172	Neisseria meningitidis 2005079	STRAIN	NCBITaxon:487	11				madin_etal
NCBITaxon:1145173	Neisseria meningitidis 2001068	STRAIN	NCBITaxon:487	11				madin_etal
NCBITaxon:1145174	Neisseria meningitidis 2005040	STRAIN	NCBITaxon:487	11				madin_etal
NCBITaxon:1145175	Neisseria meningitidis 2002004	STRAIN	NCBITaxon:487	11				madin_etal
NCBITaxon:1145176	Neisseria meningitidis 2007461	STRAIN	NCBITaxon:487	11				madin_etal
NCBITaxon:1145177	Neisseria meningitidis NM134	STRAIN	NCBITaxon:487	11				madin_etal
NCBITaxon:1145178	Neisseria meningitidis 98002	STRAIN	NCBITaxon:487	11				madin_etal
NCBITaxon:1145179	Neisseria meningitidis 2005172	STRAIN	NCBITaxon:487	11				madin_etal
NCBITaxon:1145180	Neisseria meningitidis 2008223	STRAIN	NCBITaxon:487	11				madin_etal
NCBITaxon:1145181	Neisseria meningitidis 2003051	STRAIN	NCBITaxon:487	11				madin_etal
NCBITaxon:1145182	Neisseria meningitidis NM271	STRAIN	NCBITaxon:487	11				madin_etal
NCBITaxon:1145183	Neisseria meningitidis NM115	STRAIN	NCBITaxon:487	11				madin_etal
NCBITaxon:1145184	Neisseria meningitidis NM90	STRAIN	NCBITaxon:487	11				madin_etal
NCBITaxon:1145185	Neisseria meningitidis NM3042	STRAIN	NCBITaxon:487	11				madin_etal
NCBITaxon:1145186	Neisseria meningitidis NM3222	STRAIN	NCBITaxon:487	11				madin_etal
NCBITaxon:1145187	Neisseria meningitidis NM3131	STRAIN	NCBITaxon:487	11				madin_etal
NCBITaxon:1145188	Neisseria meningitidis NM3144	STRAIN	NCBITaxon:487	11				madin_etal
NCBITaxon:1145189	Neisseria meningitidis NM3158	STRAIN	NCBITaxon:487	11				madin_etal
NCBITaxon:1145190	Neisseria meningitidis NM3164	STRAIN	NCBITaxon:487	11				madin_etal
NCBITaxon:1145191	Neisseria meningitidis NM27	STRAIN	NCBITaxon:487	11				madin_etal
NCBITaxon:1145192	Neisseria meningitidis NM51	STRAIN	NCBITaxon:487	11				madin_etal
NCBITaxon:1145193	Neisseria meningitidis NM80	STRAIN	NCBITaxon:487	11				madin_etal
NCBITaxon:1145194	Neisseria meningitidis NM165	STRAIN	NCBITaxon:487	11				madin_etal
NCBITaxon:1145195	Neisseria meningitidis NM3223	STRAIN	NCBITaxon:487	11				madin_etal
NCBITaxon:1145235	Colletotrichum chrysanthemi	SPECIES	NCBITaxon:2707335	1		Gloeosporium chrysanthemi		gold
NCBITaxon:1145276	Lysinibacillus varians	SPECIES	NCBITaxon:400634	11				bacdive|lpsn|gold|madin_etal
NCBITaxon:1145318	Cohnella formosensis	SPECIES	NCBITaxon:329857	11				bacdive|lpsn|madin_etal
NCBITaxon:1145345	Bauldia	GENUS	NCBITaxon:2831111	11				lpsn
NCBITaxon:1146845	Dongia	GENUS	NCBITaxon:3031144	11				lpsn|gold
NCBITaxon:1146865	Rivibacter	GENUS	NCBITaxon:224471	11				lpsn
NCBITaxon:1146868	environmental samples <a-proteobacteria,genus Bauldia>	NO_RANK	NCBITaxon:1145345	11				
NCBITaxon:1146869	uncultured Bauldia sp.	SPECIES	NCBITaxon:1146868	11				gold
NCBITaxon:1146882	Pseudomonas aeruginosa PAHM4	STRAIN	NCBITaxon:287	11	Pseudomonas aeruginosa str. PAHM4|Pseudomonas aeruginosa strain PAHM4			madin_etal
NCBITaxon:1146883	Blastococcus saxobsidens DD2	STRAIN	NCBITaxon:138336	11	Blastococcus saxobsidens str. DD2|Blastococcus saxobsidens strain DD2			madin_etal
NCBITaxon:1146890	Paenibacillus sp. YIM 110206	SPECIES	NCBITaxon:185978	11				bacdive|mediadive
NCBITaxon:1146892	Falsirhodobacter halotolerans	SPECIES	NCBITaxon:1434002	11				bacdive|lpsn|gold|madin_etal
NCBITaxon:1147034	Staphylococcus aureus PM1	STRAIN	NCBITaxon:1280	11	Staphylococcus aureus str. PM1|Staphylococcus aureus strain PM1			madin_etal
NCBITaxon:1147111	Fusarium euwallaceae	SPECIES	NCBITaxon:232080	1		Neocosmospora euwallaceae		gold
NCBITaxon:1147123	Caloramator quimbayensis	SPECIES	NCBITaxon:44258	11				bacdive|lpsn|mediadive|gold|madin_etal|bactotraits
NCBITaxon:1147127	Vibrio cholerae 2011EL-301	STRAIN	NCBITaxon:666	11	Vibrio cholerae str. 2011EL-301|Vibrio cholerae strain 2011EL-301			gold|madin_etal
NCBITaxon:1147128	Bifidobacterium asteroides PRL2011	STRAIN	NCBITaxon:1684	11	Bifidobacterium asteroides str. PRL2011|Bifidobacterium asteroides strain PRL2011			madin_etal
NCBITaxon:1147129	Dehalobacter sp. DCA	SPECIES	NCBITaxon:2635733	11				gold|madin_etal
NCBITaxon:1147130	Pasteurella multocida subsp. multocida str. HB03	STRAIN	NCBITaxon:44283	11	Pasteurella multocida subsp. multocida HB03|Pasteurella multocida subsp. multocida strain HB03			gold|madin_etal
NCBITaxon:1147131	Acinetobacter nosocomialis 28F	STRAIN	NCBITaxon:106654	11	Acinetobacter nosocomialis str. 28F|Acinetobacter nosocomialis strain 28F			madin_etal
NCBITaxon:1147132	Acinetobacter pittii 42F	STRAIN	NCBITaxon:48296	11	Acinetobacter pittii str. 42F|Acinetobacter pittii strain 42F			madin_etal
NCBITaxon:1147159	Ornithinibacillus scapharcae	SPECIES	NCBITaxon:484508	11				bacdive|lpsn|mediadive|gold|madin_etal|bactotraits
NCBITaxon:1147161	Bacillus subtilis subsp. subtilis 6051-HGW	NO_RANK	NCBITaxon:535026	11	Bacillus subtilis subsp. subtilis str. 6051-HGW|Bacillus subtilis subsp. subtilis strain 6051-HGW			gold|madin_etal
NCBITaxon:1147164	Escherichia coli TW10481	STRAIN	NCBITaxon:562	11				madin_etal
NCBITaxon:1147165	Escherichia coli TW10483	STRAIN	NCBITaxon:562	11				madin_etal
NCBITaxon:1147166	Escherichia coli TW10484	STRAIN	NCBITaxon:562	11				madin_etal
NCBITaxon:1147167	Escherichia coli TW10485	STRAIN	NCBITaxon:562	11				madin_etal
NCBITaxon:1147168	Escherichia coli TW10491	STRAIN	NCBITaxon:562	11				madin_etal
NCBITaxon:1147169	Escherichia coli TW10503	STRAIN	NCBITaxon:562	11				madin_etal
NCBITaxon:1147170	Escherichia coli TW10512	STRAIN	NCBITaxon:562	11				madin_etal
NCBITaxon:1147171	Escherichia coli TW10518	STRAIN	NCBITaxon:562	11				madin_etal
NCBITaxon:1147172	Escherichia coli TW10519	STRAIN	NCBITaxon:562	11				madin_etal
NCBITaxon:1147173	Escherichia coli TW10523	STRAIN	NCBITaxon:562	11				madin_etal
NCBITaxon:1147174	Escherichia coli TW10526	STRAIN	NCBITaxon:562	11				madin_etal
NCBITaxon:1147175	Escherichia coli TW10530	STRAIN	NCBITaxon:562	11				madin_etal
NCBITaxon:1147176	Escherichia coli TW10537	STRAIN	NCBITaxon:562	11				madin_etal
NCBITaxon:1147177	Escherichia coli TW10545	STRAIN	NCBITaxon:562	11				madin_etal
NCBITaxon:1147178	Escherichia coli TW10547	STRAIN	NCBITaxon:562	11				madin_etal
NCBITaxon:1147179	Escherichia coli TW10564	STRAIN	NCBITaxon:562	11				madin_etal
NCBITaxon:1147180	Escherichia coli TW10568	STRAIN	NCBITaxon:562	11				madin_etal
NCBITaxon:1147181	Escherichia coli TW10595	STRAIN	NCBITaxon:562	11				madin_etal
NCBITaxon:1147182	Escherichia coli TW10619	STRAIN	NCBITaxon:562	11				madin_etal
NCBITaxon:1147183	Escherichia coli TW10664	STRAIN	NCBITaxon:562	11				madin_etal
NCBITaxon:1147184	Escherichia coli TW10738	STRAIN	NCBITaxon:562	11				madin_etal
NCBITaxon:1147185	Escherichia coli TW10742	STRAIN	NCBITaxon:562	11				madin_etal
NCBITaxon:1147186	Escherichia coli TW10747	STRAIN	NCBITaxon:562	11				madin_etal
NCBITaxon:1147187	Escherichia coli TW10785	STRAIN	NCBITaxon:562	11				madin_etal
NCBITaxon:1147188	Escherichia coli TW10818	STRAIN	NCBITaxon:562	11				madin_etal
NCBITaxon:1147189	Escherichia coli TW10880	STRAIN	NCBITaxon:562	11				madin_etal
NCBITaxon:1147190	Escherichia coli TW10894	STRAIN	NCBITaxon:562	11				madin_etal
NCBITaxon:1147191	Escherichia coli TW10899	STRAIN	NCBITaxon:562	11				madin_etal
NCBITaxon:1147192	Escherichia coli TW11606	STRAIN	NCBITaxon:562	11				madin_etal
NCBITaxon:1147193	Escherichia coli TW11638	STRAIN	NCBITaxon:562	11				madin_etal
NCBITaxon:1147194	Escherichia coli TW11651	STRAIN	NCBITaxon:562	11				madin_etal
NCBITaxon:1147195	Escherichia coli TW11666	STRAIN	NCBITaxon:562	11				madin_etal
NCBITaxon:1147196	Escherichia coli TW11685	STRAIN	NCBITaxon:562	11				madin_etal
NCBITaxon:1147197	Escherichia coli TW11690	STRAIN	NCBITaxon:562	11				madin_etal
NCBITaxon:1147198	Escherichia coli TW11694	STRAIN	NCBITaxon:562	11				madin_etal
NCBITaxon:1147199	Escherichia coli TW11699	STRAIN	NCBITaxon:562	11				madin_etal
NCBITaxon:1147200	Escherichia coli TW11704	STRAIN	NCBITaxon:562	11				madin_etal
NCBITaxon:1147201	Escherichia coli TW11728	STRAIN	NCBITaxon:562	11				madin_etal
NCBITaxon:1147202	Escherichia coli TW11737	STRAIN	NCBITaxon:562	11				madin_etal
NCBITaxon:1147203	Escherichia coli TW11741	STRAIN	NCBITaxon:562	11				madin_etal
NCBITaxon:1147204	Escherichia coli TW11756	STRAIN	NCBITaxon:562	11				madin_etal
NCBITaxon:1147205	Escherichia coli TW11767	STRAIN	NCBITaxon:562	11				madin_etal
NCBITaxon:1147206	Escherichia coli TW11786	STRAIN	NCBITaxon:562	11				madin_etal
NCBITaxon:1147207	Escherichia coli TW11816	STRAIN	NCBITaxon:562	11				madin_etal
NCBITaxon:1147208	Escherichia coli TW11833	STRAIN	NCBITaxon:562	11				madin_etal
NCBITaxon:1147209	Escherichia coli TW11839	STRAIN	NCBITaxon:562	11				madin_etal
NCBITaxon:1147210	Escherichia coli TW11890	STRAIN	NCBITaxon:562	11				madin_etal
NCBITaxon:1147211	Escherichia coli TW11906	STRAIN	NCBITaxon:562	11				madin_etal
NCBITaxon:1147212	Escherichia coli TW11917	STRAIN	NCBITaxon:562	11				madin_etal
NCBITaxon:1147213	Escherichia coli TW11950	STRAIN	NCBITaxon:562	11				madin_etal
NCBITaxon:1147214	Escherichia coli TW11951	STRAIN	NCBITaxon:562	11				madin_etal
NCBITaxon:1147215	Escherichia coli TW11973	STRAIN	NCBITaxon:562	11				madin_etal
NCBITaxon:1147216	Escherichia coli TW12001	STRAIN	NCBITaxon:562	11				madin_etal
NCBITaxon:1147217	Escherichia coli TW12002	STRAIN	NCBITaxon:562	11				madin_etal
NCBITaxon:1147218	Escherichia coli TW12009	STRAIN	NCBITaxon:562	11				madin_etal
NCBITaxon:1147219	Escherichia coli TW12014	STRAIN	NCBITaxon:562	11				madin_etal
NCBITaxon:1147220	Escherichia coli TW12019	STRAIN	NCBITaxon:562	11				madin_etal
NCBITaxon:1147221	Escherichia coli TW12023	STRAIN	NCBITaxon:562	11				madin_etal
NCBITaxon:1147222	Escherichia coli TW12033	STRAIN	NCBITaxon:562	11				madin_etal
NCBITaxon:1147223	Escherichia coli TW12082	STRAIN	NCBITaxon:562	11				madin_etal
NCBITaxon:1147224	Escherichia coli TW12086	STRAIN	NCBITaxon:562	11				madin_etal
NCBITaxon:1147225	Escherichia coli TW12093	STRAIN	NCBITaxon:562	11				madin_etal
NCBITaxon:1147226	Escherichia coli TW12101	STRAIN	NCBITaxon:562	11				madin_etal
NCBITaxon:1147227	Escherichia coli TW14380	STRAIN	NCBITaxon:562	11				madin_etal
NCBITaxon:1147228	Escherichia coli TW14390	STRAIN	NCBITaxon:562	11				madin_etal
NCBITaxon:1147229	Escherichia coli TW14397	STRAIN	NCBITaxon:562	11				madin_etal
NCBITaxon:1147230	Escherichia coli TW14406	STRAIN	NCBITaxon:562	11				madin_etal
NCBITaxon:1147231	Escherichia coli TW14427	STRAIN	NCBITaxon:562	11				madin_etal
NCBITaxon:1147232	Escherichia coli TW14435	STRAIN	NCBITaxon:562	11				madin_etal
NCBITaxon:1147233	Escherichia coli TW14711	STRAIN	NCBITaxon:562	11				madin_etal
NCBITaxon:1147684	Achromobacter arsenitoxydans	SPECIES	NCBITaxon:222	11				madin_etal
NCBITaxon:1147753	Salmonella enterica subsp. enterica serovar Senftenberg str. SS209	STRAIN	NCBITaxon:28150	11	Salmonella enterica subsp. enterica serovar Senftenberg SS209|Salmonella enterica subsp. enterica serovar Senftenberg strain SS209			gold|madin_etal
NCBITaxon:1147754	Salmonella enterica subsp. enterica serovar Enteritidis str. LA5	STRAIN	NCBITaxon:149539	11	Salmonella enterica subsp. enterica serovar Enteritidis LA5|Salmonella enterica subsp. enterica serovar Enteritidis strain LA5			gold|madin_etal
NCBITaxon:1147786	Pseudomonas mandelii JR-1	STRAIN	NCBITaxon:75612	11	Pseudomonas mandelii str. JR-1|Pseudomonas mandelii strain JR-1			madin_etal
NCBITaxon:1147787	Pseudomonas aeruginosa PAO1H2O	NO_RANK	NCBITaxon:208964	11	Pseudomonas aeruginosa str. PAO1H2O|Pseudomonas aeruginosa strain PAO1H2O			madin_etal
NCBITaxon:1148057	Sphingobacterium cibi	SPECIES	NCBITaxon:28453	11				bacdive|lpsn
NCBITaxon:1148150	Desulfosoma	GENUS	NCBITaxon:213465	11				lpsn
NCBITaxon:1148157	Acinetobacter oleivorans	SPECIES	NCBITaxon:469	11				bacdive|lpsn|gold|madin_etal
NCBITaxon:1148163	Paralcaligenes	GENUS	NCBITaxon:506	11				lpsn
NCBITaxon:1148196	Luteimonas dalianensis	SPECIES	NCBITaxon:83614	11				bacdive|lpsn|gold
NCBITaxon:1148509	Pseudomonas prosekii	SPECIES	NCBITaxon:286	11				bacdive|lpsn|gold
NCBITaxon:1148512	Mycoplasmopsis synoviae GX11-T	STRAIN	NCBITaxon:2109	4	Mycoplasma synoviae str. GX11-T|Mycoplasma synoviae strain GX11-T	Mycoplasma synoviae GX11-T		gold|madin_etal
NCBITaxon:1148757	Brucella melitensis S66	STRAIN	NCBITaxon:29459	11	Brucella melitensis str. S66|Brucella melitensis strain S66			madin_etal
NCBITaxon:1148759	Stenotrophomonas maltophilia SM28	STRAIN	NCBITaxon:40324	11	Stenotrophomonas maltophilia str. SM28|Stenotrophomonas maltophilia strain SM28			madin_etal
NCBITaxon:1148783	Geminisphaera	GENUS	NCBITaxon:134623	11		Didymococcus|Diplosphaera		lpsn
NCBITaxon:1148786	Geminisphaera colitermitum	SPECIES	NCBITaxon:1148783	11				lpsn|gold|madin_etal
NCBITaxon:1149132	Lactococcus lactis subsp. lactis YF11	STRAIN	NCBITaxon:1360	11	Lactococcus lactis subsp. lactis str. YF11|Lactococcus lactis subsp. lactis strain YF11			gold|madin_etal
NCBITaxon:1149133	Metapseudomonas furukawaii	SPECIES	NCBITaxon:3236656	11		Pseudomonas furukawaii		bacdive|lpsn|mediadive|gold|madin_etal
NCBITaxon:1149134	Mycobacteroides abscessus M93	STRAIN	NCBITaxon:36809	11	Mycobacterium abscessus str. M93|Mycobacterium abscessus strain M93	Mycobacterium abscessus M93		madin_etal
NCBITaxon:1149135	Acinetobacter baumannii 107m	STRAIN	NCBITaxon:470	11	Acinetobacter baumannii str. 107m|Acinetobacter baumannii strain 107m			madin_etal
NCBITaxon:1149710	Geotrichum europaeum	SPECIES	NCBITaxon:43987	1				gold
NCBITaxon:1149754	Phlegmacium glaucopus AT 2004 276	STRAIN	NCBITaxon:171480	1				gold
NCBITaxon:1149755	Hyaloscypha variabilis F	STRAIN	NCBITaxon:2482757	1	Meliniomyces variabilis F			gold
NCBITaxon:1149773	Phyllobacterium endophyticum	SPECIES	NCBITaxon:28100	11				bacdive|lpsn|mediadive|gold|madin_etal
NCBITaxon:1149786	Thermothelomyces heterothallicus	SPECIES	NCBITaxon:1920207	1		Corynascus heterothallicus|Myceliophthora heterothallica|Thermothelomyces heterothallicus (von Klopotek) Y. Marin, Stchigel, Guarro & Cano, 2015|Thielavia heterothallica		gold
NCBITaxon:1149848	Thermothelomyces heterothallicus CBS 202.75	STRAIN	NCBITaxon:1149786	1	Myceliophthora heterothallica CBS 202.75			gold
